sales_date,date_has_records,category_code,category_name,category_has_records,sales_qty_kg,return_qty_kg,net_sales_kg,transaction_rows,sales_rows,return_rows,active_product_count
2021-12-27,1,1011010201,花菜类,1,15.213,0.0,15.213,36,36,0,1
2021-12-27,1,1011010402,水生根茎类,1,42.155,0.0,42.155,58,58,0,2
2021-12-27,1,1011010501,茄类,1,5.35,0.0,5.35,12,12,0,2
2021-12-27,1,1011010504,辣椒类,1,37.586,0.0,37.586,93,93,0,7
2021-12-27,1,1011010801,食用菌,1,39.642,-2.0,37.642,72,70,2,4
2021-12-28,1,1011010101,花叶类,1,86.043,0.0,86.043,152,152,0,22
2021-12-28,1,1011010201,花菜类,1,24.145,0.0,24.145,48,48,0,1
2021-12-28,1,1011010402,水生根茎类,1,35.054,0.0,35.054,53,53,0,2
2021-12-28,1,1011010501,茄类,1,5.317,0.0,5.317,15,15,0,3
2021-12-28,1,1011010504,辣椒类,1,42.784,0.0,42.784,114,114,0,8
2021-12-28,1,1011010801,食用菌,1,39.004,0.0,39.004,51,51,0,3
2021-12-29,1,1011010101,花叶类,1,68.165,0.0,68.165,161,161,0,16
2021-12-29,1,1011010201,花菜类,1,24.749,0.0,24.749,44,44,0,1
2021-12-29,1,1011010402,水生根茎类,1,34.882,0.0,34.882,49,49,0,2
2021-12-29,1,1011010501,茄类,1,3.027,0.0,3.027,7,7,0,2
2021-12-29,1,1011010504,辣椒类,1,35.3,0.0,35.3,101,101,0,8
2021-12-29,1,1011010801,食用菌,1,28.395,0.0,28.395,35,35,0,7
2021-12-30,1,1011010101,花叶类,1,84.271,0.0,84.271,154,154,0,21
2021-12-30,1,1011010201,花菜类,1,17.651,0.0,17.651,35,35,0,1
2021-12-30,1,1011010402,水生根茎类,1,37.37,0.0,37.37,52,52,0,2
2021-12-30,1,1011010501,茄类,1,11.272,0.0,11.272,23,23,0,3
2021-12-30,1,1011010504,辣椒类,1,35.101,0.0,35.101,89,89,0,7
2021-12-30,1,1011010801,食用菌,1,31.745,0.0,31.745,37,37,0,7
2021-12-31,1,1011010101,花叶类,1,125.701,0.0,125.701,232,232,0,23
2021-12-31,1,1011010201,花菜类,1,69.793,0.0,69.793,114,114,0,2
2021-12-31,1,1011010402,水生根茎类,1,60.713,0.0,60.713,81,81,0,2
2021-12-31,1,1011010501,茄类,1,12.997,0.0,12.997,28,28,0,3
2021-12-31,1,1011010504,辣椒类,1,66.714,-0.4,66.314,165,164,1,8
2021-12-31,1,1011010801,食用菌,1,88.954,0.0,88.954,181,181,0,7
2022-01-01,1,1011010101,花叶类,1,138.402,0.0,138.402,255,255,0,20
2022-01-01,1,1011010201,花菜类,1,38.272,0.0,38.272,61,61,0,1
2022-01-01,1,1011010402,水生根茎类,1,82.658,0.0,82.658,88,88,0,2
2022-01-01,1,1011010501,茄类,1,18.428,0.0,18.428,39,39,0,3
2022-01-01,1,1011010504,辣椒类,1,57.833,0.0,57.833,146,146,0,9
2022-01-01,1,1011010801,食用菌,1,90.656,0.0,90.656,201,201,0,4
2022-01-02,1,1011010101,花叶类,1,110.543,-0.487,110.056,208,207,1,22
2022-01-02,1,1011010201,花菜类,1,26.605,0.0,26.605,46,46,0,1
2022-01-02,1,1011010402,水生根茎类,1,27.438,0.0,27.438,41,41,0,2
2022-01-02,1,1011010501,茄类,1,13.349,0.0,13.349,25,25,0,3
2022-01-02,1,1011010504,辣椒类,1,45.828,-0.142,45.686,128,127,1,9
2022-01-02,1,1011010801,食用菌,1,59.918,0.0,59.918,79,79,0,7
2022-01-03,1,1011010101,花叶类,1,90.081,0.0,90.081,159,159,0,20
2022-01-03,1,1011010201,花菜类,1,38.027,0.0,38.027,70,70,0,1
2022-01-03,1,1011010402,水生根茎类,1,59.009,0.0,59.009,67,67,0,2
2022-01-03,1,1011010501,茄类,1,12.782,0.0,12.782,28,28,0,3
2022-01-03,1,1011010504,辣椒类,1,81.754,0.0,81.754,192,192,0,9
2022-01-03,1,1011010801,食用菌,1,59.045,0.0,59.045,138,138,0,5
2022-01-04,1,1011010101,花叶类,1,70.388,0.0,70.388,125,125,0,20
2022-01-04,1,1011010201,花菜类,1,45.257,0.0,45.257,86,86,0,1
2022-01-04,1,1011010402,水生根茎类,1,46.598,0.0,46.598,58,58,0,2
2022-01-04,1,1011010501,茄类,1,8.174,0.0,8.174,18,18,0,3
2022-01-04,1,1011010504,辣椒类,1,58.207,0.0,58.207,128,128,0,9
2022-01-04,1,1011010801,食用菌,1,63.48,0.0,63.48,142,142,0,5
2022-01-05,1,1011010101,花叶类,1,65.654,0.0,65.654,120,120,0,20
2022-01-05,1,1011010201,花菜类,1,39.688,0.0,39.688,84,84,0,1
2022-01-05,1,1011010402,水生根茎类,1,34.15,0.0,34.15,52,52,0,2
2022-01-05,1,1011010501,茄类,1,9.827,0.0,9.827,23,23,0,2
2022-01-05,1,1011010504,辣椒类,1,66.638,0.0,66.638,153,153,0,8
2022-01-05,1,1011010801,食用菌,1,40.437,0.0,40.437,95,95,0,8
2022-01-06,1,1011010101,花叶类,1,60.316,0.0,60.316,103,103,0,19
2022-01-06,1,1011010201,花菜类,1,35.897,0.0,35.897,71,71,0,1
2022-01-06,1,1011010402,水生根茎类,1,34.198,0.0,34.198,48,48,0,2
2022-01-06,1,1011010501,茄类,1,7.001,0.0,7.001,14,14,0,3
2022-01-06,1,1011010504,辣椒类,1,66.856,0.0,66.856,140,140,0,8
2022-01-06,1,1011010801,食用菌,1,44.278,-0.115,44.163,98,97,1,5
2022-01-07,1,1011010101,花叶类,1,90.664,0.0,90.664,168,168,0,22
2022-01-07,1,1011010201,花菜类,1,31.834,0.0,31.834,66,66,0,1
2022-01-07,1,1011010402,水生根茎类,1,46.045,0.0,46.045,66,66,0,2
2022-01-07,1,1011010501,茄类,1,16.284,0.0,16.284,36,36,0,4
2022-01-07,1,1011010504,辣椒类,1,49.32,0.0,49.32,124,124,0,9
2022-01-07,1,1011010801,食用菌,1,78.764,0.0,78.764,183,183,0,5
2022-01-08,1,1011010101,花叶类,1,130.766,0.0,130.766,233,233,0,21
2022-01-08,1,1011010201,花菜类,1,43.284,0.0,43.284,88,88,0,1
2022-01-08,1,1011010402,水生根茎类,1,60.006,0.0,60.006,83,83,0,2
2022-01-08,1,1011010501,茄类,1,14.224,0.0,14.224,31,31,0,4
2022-01-08,1,1011010504,辣椒类,1,80.046,0.0,80.046,196,196,0,10
2022-01-08,1,1011010801,食用菌,1,112.412,0.0,112.412,262,262,0,5
2022-01-09,1,1011010101,花叶类,1,147.528,0.0,147.528,258,258,0,19
2022-01-09,1,1011010201,花菜类,1,114.262,0.0,114.262,211,211,0,2
2022-01-09,1,1011010402,水生根茎类,1,59.741,0.0,59.741,79,79,0,3
2022-01-09,1,1011010501,茄类,1,11.879,0.0,11.879,26,26,0,4
2022-01-09,1,1011010504,辣椒类,1,81.556,0.0,81.556,205,205,0,10
2022-01-09,1,1011010801,食用菌,1,84.804,0.0,84.804,205,205,0,7
2022-01-10,1,1011010101,花叶类,1,76.365,0.0,76.365,137,137,0,20
2022-01-10,1,1011010201,花菜类,1,35.175,0.0,35.175,63,63,0,1
2022-01-10,1,1011010402,水生根茎类,1,56.153,0.0,56.153,75,75,0,4
2022-01-10,1,1011010501,茄类,1,8.582,0.0,8.582,22,22,0,3
2022-01-10,1,1011010504,辣椒类,1,57.481,0.0,57.481,139,139,0,8
2022-01-10,1,1011010801,食用菌,1,46.232,0.0,46.232,122,122,0,3
2022-01-11,1,1011010101,花叶类,1,86.15,0.0,86.15,158,158,0,21
2022-01-11,1,1011010201,花菜类,1,54.466,0.0,54.466,92,92,0,1
2022-01-11,1,1011010402,水生根茎类,1,29.824,0.0,29.824,41,41,0,4
2022-01-11,1,1011010501,茄类,1,10.573,0.0,10.573,26,26,0,4
2022-01-11,1,1011010504,辣椒类,1,81.87,0.0,81.87,184,184,0,8
2022-01-11,1,1011010801,食用菌,1,33.489,0.0,33.489,69,69,0,6
2022-01-12,1,1011010101,花叶类,1,85.232,0.0,85.232,147,147,0,20
2022-01-12,1,1011010201,花菜类,1,35.007,0.0,35.007,67,67,0,1
2022-01-12,1,1011010402,水生根茎类,1,41.626,0.0,41.626,60,60,0,3
2022-01-12,1,1011010501,茄类,1,10.637,0.0,10.637,22,22,0,4
2022-01-12,1,1011010504,辣椒类,1,74.888,0.0,74.888,167,167,0,10
2022-01-12,1,1011010801,食用菌,1,46.619,0.0,46.619,89,89,0,5
2022-01-13,1,1011010101,花叶类,1,73.369,0.0,73.369,112,112,0,21
2022-01-13,1,1011010201,花菜类,1,21.816,0.0,21.816,47,47,0,1
2022-01-13,1,1011010402,水生根茎类,1,22.185,0.0,22.185,35,35,0,2
2022-01-13,1,1011010501,茄类,1,12.889,0.0,12.889,29,29,0,4
2022-01-13,1,1011010504,辣椒类,1,63.209,0.0,63.209,166,166,0,9
2022-01-13,1,1011010801,食用菌,1,48.916,0.0,48.916,92,92,0,9
2022-01-14,1,1011010101,花叶类,1,103.099,0.0,103.099,183,183,0,21
2022-01-14,1,1011010201,花菜类,1,23.405,0.0,23.405,48,48,0,1
2022-01-14,1,1011010402,水生根茎类,1,48.285,0.0,48.285,59,59,0,3
2022-01-14,1,1011010501,茄类,1,6.196,0.0,6.196,16,16,0,3
2022-01-14,1,1011010504,辣椒类,1,78.342,0.0,78.342,168,168,0,13
2022-01-14,1,1011010801,食用菌,1,53.083,0.0,53.083,106,106,0,9
2022-01-15,1,1011010101,花叶类,1,124.109,0.0,124.109,224,224,0,19
2022-01-15,1,1011010201,花菜类,1,37.538,0.0,37.538,79,79,0,1
2022-01-15,1,1011010402,水生根茎类,1,56.825,0.0,56.825,78,78,0,3
2022-01-15,1,1011010501,茄类,1,9.146,0.0,9.146,20,20,0,3
2022-01-15,1,1011010504,辣椒类,1,96.244,0.0,96.244,232,232,0,13
2022-01-15,1,1011010801,食用菌,1,49.827,0.0,49.827,84,84,0,8
2022-01-16,1,1011010101,花叶类,1,137.15,0.0,137.15,253,253,0,19
2022-01-16,1,1011010201,花菜类,1,58.007,0.0,58.007,85,85,0,1
2022-01-16,1,1011010402,水生根茎类,1,52.794,0.0,52.794,69,69,0,3
2022-01-16,1,1011010501,茄类,1,14.67,0.0,14.67,36,36,0,3
2022-01-16,1,1011010504,辣椒类,1,88.336,-1.0,87.336,210,209,1,11
2022-01-16,1,1011010801,食用菌,1,55.987,0.0,55.987,89,89,0,8
2022-01-17,1,1011010101,花叶类,1,90.383,0.0,90.383,167,167,0,18
2022-01-17,1,1011010201,花菜类,1,11.755,0.0,11.755,31,31,0,1
2022-01-17,1,1011010402,水生根茎类,1,42.312,0.0,42.312,56,56,0,3
2022-01-17,1,1011010501,茄类,1,10.665,0.0,10.665,24,24,0,3
2022-01-17,1,1011010504,辣椒类,1,47.324,0.0,47.324,118,118,0,10
2022-01-17,1,1011010801,食用菌,1,29.229,0.0,29.229,35,35,0,7
2022-01-18,1,1011010101,花叶类,1,85.852,0.0,85.852,140,140,0,18
2022-01-18,1,1011010201,花菜类,1,9.211,0.0,9.211,24,24,0,1
2022-01-18,1,1011010402,水生根茎类,1,32.418,0.0,32.418,44,44,0,2
2022-01-18,1,1011010501,茄类,1,8.478,0.0,8.478,18,18,0,3
2022-01-18,1,1011010504,辣椒类,1,56.238,0.0,56.238,138,138,0,10
2022-01-18,1,1011010801,食用菌,1,38.752,0.0,38.752,86,86,0,7
2022-01-19,1,1011010101,花叶类,1,129.677,0.0,129.677,207,207,0,20
2022-01-19,1,1011010201,花菜类,1,16.223,0.0,16.223,36,36,0,1
2022-01-19,1,1011010402,水生根茎类,1,50.389,0.0,50.389,61,61,0,2
2022-01-19,1,1011010501,茄类,1,4.206,0.0,4.206,10,10,0,4
2022-01-19,1,1011010504,辣椒类,1,55.99,0.0,55.99,153,153,0,14
2022-01-19,1,1011010801,食用菌,1,72.068,0.0,72.068,131,131,0,8
2022-01-20,1,1011010101,花叶类,1,134.88,0.0,134.88,237,237,0,19
2022-01-20,1,1011010201,花菜类,1,32.318,0.0,32.318,68,68,0,1
2022-01-20,1,1011010402,水生根茎类,1,55.56,0.0,55.56,67,67,0,2
2022-01-20,1,1011010501,茄类,1,22.912,0.0,22.912,53,53,0,4
2022-01-20,1,1011010504,辣椒类,1,68.17,0.0,68.17,158,158,0,13
2022-01-20,1,1011010801,食用菌,1,78.146,0.0,78.146,145,145,0,10
2022-01-21,1,1011010101,花叶类,1,146.062,0.0,146.062,260,260,0,20
2022-01-21,1,1011010201,花菜类,1,32.031,0.0,32.031,69,69,0,1
2022-01-21,1,1011010402,水生根茎类,1,58.294,0.0,58.294,74,74,0,2
2022-01-21,1,1011010501,茄类,1,23.798,0.0,23.798,55,55,0,3
2022-01-21,1,1011010504,辣椒类,1,81.348,0.0,81.348,183,183,0,14
2022-01-21,1,1011010801,食用菌,1,77.103,0.0,77.103,142,142,0,10
2022-01-22,1,1011010101,花叶类,1,210.297,0.0,210.297,416,416,0,21
2022-01-22,1,1011010201,花菜类,1,64.541,0.0,64.541,121,121,0,1
2022-01-22,1,1011010402,水生根茎类,1,64.682,0.0,64.682,76,76,0,2
2022-01-22,1,1011010501,茄类,1,22.592,0.0,22.592,46,46,0,4
2022-01-22,1,1011010504,辣椒类,1,103.68,0.0,103.68,235,235,0,11
2022-01-22,1,1011010801,食用菌,1,97.639,-0.306,97.333,185,184,1,8
2022-01-23,1,1011010101,花叶类,1,186.693,0.0,186.693,321,321,0,22
2022-01-23,1,1011010201,花菜类,1,74.249,0.0,74.249,137,137,0,2
2022-01-23,1,1011010402,水生根茎类,1,68.285,0.0,68.285,88,88,0,2
2022-01-23,1,1011010501,茄类,1,25.009,0.0,25.009,59,59,0,3
2022-01-23,1,1011010504,辣椒类,1,124.431,0.0,124.431,253,253,0,11
2022-01-23,1,1011010801,食用菌,1,89.483,0.0,89.483,175,175,0,6
2022-01-24,1,1011010101,花叶类,1,187.463,0.0,187.463,292,292,0,25
2022-01-24,1,1011010201,花菜类,1,22.147,0.0,22.147,45,45,0,1
2022-01-24,1,1011010402,水生根茎类,1,38.076,0.0,38.076,42,42,0,2
2022-01-24,1,1011010501,茄类,1,25.579,0.0,25.579,49,49,0,3
2022-01-24,1,1011010504,辣椒类,1,117.056,0.0,117.056,229,229,0,12
2022-01-24,1,1011010801,食用菌,1,68.443,0.0,68.443,163,163,0,7
2022-01-25,1,1011010101,花叶类,1,153.198,0.0,153.198,256,256,0,23
2022-01-25,1,1011010201,花菜类,1,48.877,0.0,48.877,86,86,0,1
2022-01-25,1,1011010402,水生根茎类,1,70.849,0.0,70.849,72,72,0,2
2022-01-25,1,1011010501,茄类,1,26.834,0.0,26.834,53,53,0,4
2022-01-25,1,1011010504,辣椒类,1,85.379,0.0,85.379,204,204,0,12
2022-01-25,1,1011010801,食用菌,1,83.043,0.0,83.043,176,176,0,7
2022-01-26,1,1011010101,花叶类,1,172.651,0.0,172.651,267,267,0,24
2022-01-26,1,1011010201,花菜类,1,32.217,0.0,32.217,63,63,0,1
2022-01-26,1,1011010402,水生根茎类,1,64.858,0.0,64.858,65,65,0,2
2022-01-26,1,1011010501,茄类,1,31.875,0.0,31.875,62,62,0,4
2022-01-26,1,1011010504,辣椒类,1,93.362,0.0,93.362,204,204,0,11
2022-01-26,1,1011010801,食用菌,1,87.094,0.0,87.094,148,148,0,8
2022-01-27,1,1011010101,花叶类,1,170.614,-1.111,169.503,251,250,1,22
2022-01-27,1,1011010201,花菜类,1,58.027,0.0,58.027,89,89,0,1
2022-01-27,1,1011010402,水生根茎类,1,95.025,0.0,95.025,86,86,0,3
2022-01-27,1,1011010501,茄类,1,21.963,0.0,21.963,43,43,0,4
2022-01-27,1,1011010504,辣椒类,1,157.221,-2.0,155.221,307,305,2,13
2022-01-27,1,1011010801,食用菌,1,66.621,0.0,66.621,117,117,0,8
2022-01-28,1,1011010101,花叶类,1,188.131,0.0,188.131,275,275,0,23
2022-01-28,1,1011010201,花菜类,1,85.253,0.0,85.253,124,124,0,1
2022-01-28,1,1011010402,水生根茎类,1,197.934,0.0,197.934,192,192,0,3
2022-01-28,1,1011010501,茄类,1,54.803,0.0,54.803,85,85,0,4
2022-01-28,1,1011010504,辣椒类,1,222.648,0.0,222.648,416,416,0,13
2022-01-28,1,1011010801,食用菌,1,144.04,0.0,144.04,200,200,0,9
2022-01-29,1,1011010101,花叶类,1,208.256,-0.585,207.671,334,333,1,15
2022-01-29,1,1011010201,花菜类,1,90.907,0.0,90.907,129,129,0,1
2022-01-29,1,1011010402,水生根茎类,1,200.905,0.0,200.905,211,211,0,3
2022-01-29,1,1011010501,茄类,1,86.261,-0.589,85.672,139,138,1,4
2022-01-29,1,1011010504,辣椒类,1,356.647,-0.616,356.031,752,751,1,14
2022-01-29,1,1011010801,食用菌,1,195.987,0.0,195.987,294,294,0,7
2022-01-30,1,1011010101,花叶类,1,229.022,0.0,229.022,399,399,0,15
2022-01-30,1,1011010201,花菜类,1,102.128,0.0,102.128,166,166,0,2
2022-01-30,1,1011010402,水生根茎类,1,234.678,0.0,234.678,249,249,0,3
2022-01-30,1,1011010501,茄类,1,88.028,0.0,88.028,142,142,0,4
2022-01-30,1,1011010504,辣椒类,1,403.185,0.0,403.185,906,906,0,13
2022-01-30,1,1011010801,食用菌,1,153.261,0.0,153.261,296,296,0,8
2022-01-31,0,1011010101,花叶类,0,,,,,,,
2022-01-31,0,1011010201,花菜类,0,,,,,,,
2022-01-31,0,1011010402,水生根茎类,0,,,,,,,
2022-01-31,0,1011010501,茄类,0,,,,,,,
2022-01-31,0,1011010504,辣椒类,0,,,,,,,
2022-01-31,0,1011010801,食用菌,0,,,,,,,
2022-02-01,1,1011010101,花叶类,1,63.003,0.0,63.003,130,130,0,12
2022-02-01,1,1011010201,花菜类,1,13.968,0.0,13.968,23,23,0,1
2022-02-01,1,1011010402,水生根茎类,1,38.25,0.0,38.25,48,48,0,3
2022-02-01,1,1011010501,茄类,1,18.86,0.0,18.86,37,37,0,4
2022-02-01,1,1011010504,辣椒类,1,52.92,0.0,52.92,165,165,0,9
2022-02-01,1,1011010801,食用菌,1,46.534,0.0,46.534,78,78,0,8
2022-02-02,1,1011010101,花叶类,1,88.412,0.0,88.412,177,177,0,13
2022-02-02,1,1011010201,花菜类,1,38.729,0.0,38.729,67,67,0,1
2022-02-02,1,1011010402,水生根茎类,1,37.868,0.0,37.868,46,46,0,2
2022-02-02,1,1011010501,茄类,1,29.266,0.0,29.266,58,58,0,3
2022-02-02,1,1011010504,辣椒类,1,89.27,0.0,89.27,264,264,0,9
2022-02-02,1,1011010801,食用菌,1,104.522,0.0,104.522,156,156,0,7
2022-02-03,1,1011010101,花叶类,1,116.536,0.0,116.536,194,194,0,12
2022-02-03,1,1011010201,花菜类,1,26.229,0.0,26.229,54,54,0,1
2022-02-03,1,1011010402,水生根茎类,1,7.01,0.0,7.01,10,10,0,2
2022-02-03,1,1011010501,茄类,1,51.215,0.0,51.215,91,91,0,3
2022-02-03,1,1011010504,辣椒类,1,125.952,0.0,125.952,344,344,0,9
2022-02-03,1,1011010801,食用菌,1,46.152,0.0,46.152,101,101,0,7
2022-02-04,1,1011010101,花叶类,1,216.497,0.0,216.497,347,347,0,20
2022-02-04,1,1011010201,花菜类,1,48.036,0.0,48.036,97,97,0,1
2022-02-04,1,1011010402,水生根茎类,1,55.923,0.0,55.923,56,56,0,2
2022-02-04,1,1011010501,茄类,1,49.812,0.0,49.812,105,105,0,4
2022-02-04,1,1011010504,辣椒类,1,168.229,0.0,168.229,456,456,0,11
2022-02-04,1,1011010801,食用菌,1,62.232,0.0,62.232,107,107,0,7
2022-02-05,1,1011010101,花叶类,1,208.189,0.0,208.189,356,356,0,22
2022-02-05,1,1011010201,花菜类,1,45.665,0.0,45.665,93,93,0,1
2022-02-05,1,1011010402,水生根茎类,1,2.203,0.0,2.203,5,5,0,3
2022-02-05,1,1011010501,茄类,1,43.637,0.0,43.637,82,82,0,2
2022-02-05,1,1011010504,辣椒类,1,79.349,0.0,79.349,193,193,0,13
2022-02-05,1,1011010801,食用菌,1,94.217,0.0,94.217,142,142,0,10
2022-02-06,1,1011010101,花叶类,1,219.985,0.0,219.985,395,395,0,19
2022-02-06,1,1011010201,花菜类,1,52.784,0.0,52.784,115,115,0,1
2022-02-06,1,1011010402,水生根茎类,1,66.88,0.0,66.88,89,89,0,2
2022-02-06,1,1011010501,茄类,1,38.299,0.0,38.299,86,86,0,3
2022-02-06,1,1011010504,辣椒类,1,127.903,0.0,127.903,261,261,0,8
2022-02-06,1,1011010801,食用菌,1,90.519,0.0,90.519,133,133,0,9
2022-02-07,1,1011010101,花叶类,1,160.054,0.0,160.054,253,253,0,17
2022-02-07,1,1011010201,花菜类,1,43.144,0.0,43.144,99,99,0,1
2022-02-07,1,1011010402,水生根茎类,1,41.735,0.0,41.735,58,58,0,2
2022-02-07,1,1011010501,茄类,1,25.718,0.0,25.718,63,63,0,3
2022-02-07,1,1011010504,辣椒类,1,105.783,0.0,105.783,229,229,0,12
2022-02-07,1,1011010801,食用菌,1,89.43,0.0,89.43,135,135,0,10
2022-02-08,1,1011010101,花叶类,1,162.297,0.0,162.297,281,281,0,19
2022-02-08,1,1011010201,花菜类,1,44.616,0.0,44.616,83,83,0,2
2022-02-08,1,1011010402,水生根茎类,1,29.778,0.0,29.778,35,35,0,2
2022-02-08,1,1011010501,茄类,1,28.361,0.0,28.361,63,63,0,3
2022-02-08,1,1011010504,辣椒类,1,83.106,0.0,83.106,168,168,0,13
2022-02-08,1,1011010801,食用菌,1,48.124,0.0,48.124,77,77,0,10
2022-02-09,1,1011010101,花叶类,1,138.288,0.0,138.288,235,235,0,20
2022-02-09,1,1011010201,花菜类,1,25.255,0.0,25.255,61,61,0,1
2022-02-09,1,1011010402,水生根茎类,1,30.194,0.0,30.194,41,41,0,2
2022-02-09,1,1011010501,茄类,1,17.827,0.0,17.827,40,40,0,3
2022-02-09,1,1011010504,辣椒类,1,81.859,0.0,81.859,153,153,0,13
2022-02-09,1,1011010801,食用菌,1,54.398,0.0,54.398,84,84,0,11
2022-02-10,1,1011010101,花叶类,1,116.133,0.0,116.133,180,180,0,18
2022-02-10,1,1011010201,花菜类,1,23.057,0.0,23.057,51,51,0,1
2022-02-10,1,1011010402,水生根茎类,1,29.54,0.0,29.54,35,35,0,2
2022-02-10,1,1011010501,茄类,1,18.122,0.0,18.122,37,37,0,3
2022-02-10,1,1011010504,辣椒类,1,95.39,0.0,95.39,155,155,0,12
2022-02-10,1,1011010801,食用菌,1,45.478,0.0,45.478,72,72,0,9
2022-02-11,1,1011010101,花叶类,1,132.508,0.0,132.508,213,213,0,19
2022-02-11,1,1011010201,花菜类,1,24.982,0.0,24.982,55,55,0,1
2022-02-11,1,1011010402,水生根茎类,1,38.286,0.0,38.286,53,53,0,2
2022-02-11,1,1011010501,茄类,1,16.356,0.0,16.356,39,39,0,3
2022-02-11,1,1011010504,辣椒类,1,80.496,0.0,80.496,142,142,0,12
2022-02-11,1,1011010801,食用菌,1,44.35,0.0,44.35,70,70,0,8
2022-02-12,1,1011010101,花叶类,1,154.467,0.0,154.467,262,262,0,20
2022-02-12,1,1011010201,花菜类,1,35.481,0.0,35.481,78,78,0,1
2022-02-12,1,1011010402,水生根茎类,1,58.417,0.0,58.417,71,71,0,3
2022-02-12,1,1011010501,茄类,1,19.233,0.0,19.233,46,46,0,2
2022-02-12,1,1011010504,辣椒类,1,63.244,0.0,63.244,129,129,0,12
2022-02-12,1,1011010801,食用菌,1,44.628,0.0,44.628,75,75,0,8
2022-02-13,1,1011010101,花叶类,1,165.85,0.0,165.85,275,275,0,19
2022-02-13,1,1011010201,花菜类,1,37.882,0.0,37.882,78,78,0,1
2022-02-13,1,1011010402,水生根茎类,1,38.757,0.0,38.757,52,52,0,4
2022-02-13,1,1011010501,茄类,1,18.593,0.0,18.593,41,41,0,2
2022-02-13,1,1011010504,辣椒类,1,53.381,0.0,53.381,131,131,0,12
2022-02-13,1,1011010801,食用菌,1,62.028,0.0,62.028,87,87,0,7
2022-02-14,1,1011010101,花叶类,1,150.014,0.0,150.014,217,217,0,17
2022-02-14,1,1011010201,花菜类,1,35.754,0.0,35.754,80,80,0,1
2022-02-14,1,1011010402,水生根茎类,1,24.829,0.0,24.829,35,35,0,2
2022-02-14,1,1011010501,茄类,1,22.165,0.0,22.165,50,50,0,2
2022-02-14,1,1011010504,辣椒类,1,56.165,0.0,56.165,112,112,0,13
2022-02-14,1,1011010801,食用菌,1,43.618,0.0,43.618,82,82,0,8
2022-02-15,1,1011010101,花叶类,1,154.453,0.0,154.453,262,262,0,18
2022-02-15,1,1011010201,花菜类,1,30.547,0.0,30.547,70,70,0,1
2022-02-15,1,1011010402,水生根茎类,1,50.087,0.0,50.087,68,68,0,3
2022-02-15,1,1011010501,茄类,1,13.33,0.0,13.33,28,28,0,3
2022-02-15,1,1011010504,辣椒类,1,65.561,0.0,65.561,128,128,0,10
2022-02-15,1,1011010801,食用菌,1,54.996,0.0,54.996,87,87,0,8
2022-02-16,1,1011010101,花叶类,1,99.015,0.0,99.015,135,135,0,13
2022-02-16,1,1011010201,花菜类,1,21.875,0.0,21.875,47,47,0,1
2022-02-16,1,1011010402,水生根茎类,1,25.24,0.0,25.24,35,35,0,3
2022-02-16,1,1011010501,茄类,1,8.002,0.0,8.002,20,20,0,1
2022-02-16,1,1011010504,辣椒类,1,50.306,0.0,50.306,73,73,0,9
2022-02-16,1,1011010801,食用菌,1,19.235,0.0,19.235,42,42,0,8
2022-02-17,1,1011010101,花叶类,1,112.077,0.0,112.077,172,172,0,14
2022-02-17,1,1011010201,花菜类,1,20.645,0.0,20.645,47,47,0,1
2022-02-17,1,1011010402,水生根茎类,1,38.54,0.0,38.54,55,55,0,3
2022-02-17,1,1011010501,茄类,1,16.258,0.0,16.258,37,37,0,2
2022-02-17,1,1011010504,辣椒类,1,66.319,-1.359,64.96,100,99,1,12
2022-02-17,1,1011010801,食用菌,1,28.335,0.0,28.335,56,56,0,6
2022-02-18,1,1011010101,花叶类,1,98.783,0.0,98.783,163,163,0,17
2022-02-18,1,1011010201,花菜类,1,24.401,0.0,24.401,52,52,0,1
2022-02-18,1,1011010402,水生根茎类,1,34.695,0.0,34.695,41,41,0,2
2022-02-18,1,1011010501,茄类,1,13.181,0.0,13.181,33,33,0,2
2022-02-18,1,1011010504,辣椒类,1,77.479,0.0,77.479,125,125,0,14
2022-02-18,1,1011010801,食用菌,1,44.249,0.0,44.249,80,80,0,6
2022-02-19,1,1011010101,花叶类,1,120.64,0.0,120.64,223,223,0,18
2022-02-19,1,1011010201,花菜类,1,49.665,0.0,49.665,88,88,0,1
2022-02-19,1,1011010402,水生根茎类,1,38.763,0.0,38.763,60,60,0,2
2022-02-19,1,1011010501,茄类,1,19.604,0.0,19.604,52,52,0,3
2022-02-19,1,1011010504,辣椒类,1,84.409,0.0,84.409,135,135,0,16
2022-02-19,1,1011010801,食用菌,1,49.453,0.0,49.453,85,85,0,5
2022-02-20,1,1011010101,花叶类,1,105.918,0.0,105.918,198,198,0,15
2022-02-20,1,1011010201,花菜类,1,36.386,0.0,36.386,67,67,0,2
2022-02-20,1,1011010402,水生根茎类,1,35.58,0.0,35.58,50,50,0,1
2022-02-20,1,1011010501,茄类,1,19.499,0.0,19.499,45,45,0,2
2022-02-20,1,1011010504,辣椒类,1,80.204,0.0,80.204,169,169,0,12
2022-02-20,1,1011010801,食用菌,1,29.076,0.0,29.076,56,56,0,5
2022-02-21,1,1011010101,花叶类,1,85.387,0.0,85.387,133,133,0,15
2022-02-21,1,1011010201,花菜类,1,28.045,0.0,28.045,53,53,0,1
2022-02-21,1,1011010402,水生根茎类,1,26.034,0.0,26.034,36,36,0,1
