product_code_a,product_name_a,category_a,product_code_b,product_name_b,category_b,same_category,n_days,positive_days_a,positive_days_b,min_positive_days,joint_positive_days,union_positive_days,jaccard_positive_days,raw_spearman_rho,raw_spearman_p,raw_spearman_p_fdr,raw_spearman_ci_low,raw_spearman_ci_high,residual_spearman_rho,residual_spearman_p,residual_spearman_p_fdr,residual_spearman_ci_low,residual_spearman_ci_high,residual_change,eligible_for_overlap_screen,raw_strong,residual_strong,residual_significant_fdr,robust_residual_relation
102900011000328,螺丝椒,辣椒类,106930274620090,海鲜菇(袋)(2),食用菌,False,1085,858,51,51,15,894,0.01677852,-0.17330668,1e-08,2e-08,-0.23044407,-0.11497835,0.02981262,0.32654638,0.39318914,-0.02975442,0.08916865,0.2031193,True,False,False,False,False
102900011007471,薄荷叶,花叶类,102900011035771,黄白菜(1),花叶类,True,1085,31,70,31,1,100,0.01,-0.02142918,0.48072918,0.51004639,-0.08084032,0.0381337,0.02977534,0.32715194,0.39372878,-0.0297917,0.08913164,0.05120452,False,False,False,False,False
102900005119968,青杭椒(2),辣椒类,106930274220092,蟹味菇(袋),食用菌,False,1085,90,99,90,5,184,0.02717391,-0.03968282,0.19150714,0.21671362,-0.09896334,0.01987837,0.02976969,0.32724372,0.39376457,-0.02979734,0.08912603,0.06945251,False,False,False,False,False
102900011007471,薄荷叶,花叶类,102900011030905,鱼腥草(份),花叶类,True,1085,31,130,31,10,151,0.06622517,0.09886944,0.00111046,0.00169237,0.03958814,0.15745719,0.02971904,0.32806775,0.39456712,-0.02984799,0.08907574,-0.0691504,False,False,False,False,False
102900005117209,七彩椒(1),辣椒类,102900011035788,西峡香菇(份),食用菌,False,1085,284,65,65,5,344,0.01453488,-0.0967056,0.00142655,0.00215348,-0.15532589,-0.03740665,0.0297045,0.32830462,0.39477641,-0.02986254,0.0890613,0.1264101,False,False,False,False,False
102900011001691,菱角,水生根茎类,102900011009246,鲜木耳(1),食用菌,False,1085,105,252,105,0,357,0.0,-0.17765743,0.0,1e-08,-0.23469025,-0.11940567,0.02968934,0.3285517,0.3950357,-0.0298777,0.08904624,0.20734676,False,False,False,False,False
102900051010455,黄白菜(2),花叶类,106930274220092,蟹味菇(袋),食用菌,False,1085,904,99,99,97,906,0.10706402,0.05319608,0.07986598,0.09637781,-0.00633823,0.11235462,0.0296799,0.32870562,0.39518293,-0.02988714,0.08903687,-0.02351619,True,False,False,False,False
106930274620090,海鲜菇(袋)(2),食用菌,106971533455008,海鲜菇(袋)(3),食用菌,True,1085,51,240,51,1,290,0.00344828,-0.10566279,0.00048991,0.00077523,-0.16414481,-0.04644058,0.02963155,0.32949445,0.39601758,-0.02993549,0.08898886,0.13529434,False,False,False,False,False
102900005116912,姬菇(1),食用菌,102900011034330,双孢菇(盒),食用菌,True,1085,308,293,293,0,601,0.0,-0.3698741,0.0,0.0,-0.42013989,-0.31734551,0.02960286,0.32996317,0.396543,-0.02996418,0.08896037,0.39947695,False,False,False,False,False
102900005115250,西峡花菇(1),食用菌,102900005118817,菠菜,花叶类,False,1085,297,730,297,166,861,0.19279907,-0.17135386,1e-08,3e-08,-0.22853748,-0.11299191,0.02959824,0.33003857,0.39659567,-0.02996879,0.08895579,0.20095211,True,False,False,False,False
102900011034026,枝江青梗散花,花菜类,102900051010455,黄白菜(2),花叶类,False,1085,337,904,337,180,1061,0.16965127,-0.29766624,0.0,0.0,-0.35096304,-0.24244703,0.02953971,0.33099638,0.39767055,-0.03002733,0.08889766,0.32720594,True,False,False,False,False
102900005115854,萝卜叶,花叶类,102900005115861,牛首油菜,花叶类,True,1085,164,285,164,41,408,0.1004902,-0.00093996,0.97532857,0.97821001,-0.06045082,0.05857756,0.02943584,0.33270013,0.39948823,-0.03013119,0.08879453,0.0303758,True,False,False,False,False
102900005115786,竹叶菜,花叶类,102900011007044,银耳(朵),食用菌,False,1085,667,141,141,67,741,0.09041835,-0.2153376,0.0,0.0,-0.27137401,-0.15784626,0.02937838,0.33364529,0.40050826,-0.03018865,0.08873747,0.24471598,True,False,False,False,False
102900011031100,小米椒(份),辣椒类,102900051000463,圆茄子(2),茄类,False,1085,488,501,488,130,859,0.15133877,-0.36405866,0.0,0.0,-0.41459011,-0.31128901,0.02934986,0.33411488,0.40103363,-0.03021716,0.08870916,0.39340852,True,False,False,False,False
102900005119975,红薯尖,花叶类,102900011032251,螺丝椒(份),辣椒类,False,1085,567,382,382,142,807,0.17596035,-0.3462064,0.0,0.0,-0.39752986,-0.2927235,0.02933568,0.33434867,0.4012759,-0.03023135,0.08869507,0.37554208,True,False,False,False,False
102900011000328,螺丝椒,辣椒类,102900011032176,紫苏(份),花叶类,False,1085,858,33,33,33,858,0.03846154,0.05099666,0.09316131,0.11139451,-0.00854351,0.11017651,0.0293051,0.33485299,0.40176602,-0.03026193,0.0886647,-0.02169156,True,False,False,False,False
102900005115250,西峡花菇(1),食用菌,102900005115854,萝卜叶,花叶类,False,1085,297,164,164,68,393,0.17302799,0.12625711,3.036e-05,5.387e-05,0.06724817,0.18438586,0.02912877,0.33777043,0.40478946,-0.03043824,0.08848961,-0.09712833,True,False,False,False,False
102900011010891,野藕(1),水生根茎类,102900011033234,红薯尖(份),花叶类,False,1085,164,58,58,0,222,0.0,-0.09978478,0.00099735,0.00152982,-0.15835859,-0.04051111,0.02912592,0.33781782,0.40478946,-0.0304411,0.08848678,0.12891069,False,False,False,False,False
102900011032626,鲜木耳(2),食用菌,102900011033975,青茄子(2),茄类,False,1085,41,52,41,0,93,0.0,-0.0444336,0.14356357,0.16601753,-0.10367368,0.01512063,0.02910859,0.33810537,0.4050879,-0.03045842,0.08846957,0.07354219,False,False,False,False,False
102900005115885,蔡甸藜蒿,花叶类,106971533450003,海鲜菇(包),食用菌,False,1085,303,119,119,30,392,0.07653061,-0.04688772,0.1227049,0.1437106,-0.10610587,0.01266186,0.02908033,0.33857476,0.40557628,-0.03048668,0.08844151,0.07596805,True,False,False,False,False
102900005115861,牛首油菜,花叶类,102900011034330,双孢菇(盒),食用菌,False,1085,285,293,285,0,578,0.0,-0.35171625,0.0,0.0,-0.40279905,-0.29844918,0.02901464,0.33966747,0.40684305,-0.03055236,0.08837628,0.38073089,False,False,False,False,False
102900011032633,海鲜菇(2),食用菌,106971533450003,海鲜菇(包),食用菌,True,1085,43,119,43,0,162,0.0,-0.0711205,0.01913301,0.02525799,-0.13008414,-0.01165559,0.02897149,0.34038649,0.40747977,-0.03059551,0.08833343,0.10009199,False,False,False,False,False
102900005115946,木耳菜,花叶类,102900011032732,高瓜(2),水生根茎类,False,1085,421,159,159,78,502,0.15537849,0.07192418,0.01781345,0.0236053,0.01246328,0.1308782,0.0289467,0.34080006,0.40788847,-0.0306203,0.08830881,-0.04297748,True,False,False,False,False
102900011034439,青红杭椒组合装(份),辣椒类,106971533455008,海鲜菇(袋)(3),食用菌,False,1085,228,240,228,59,409,0.14425428,0.07614587,0.01210917,0.01640105,0.01670734,0.13504811,0.02894213,0.34087625,0.4079408,-0.03062486,0.08830428,-0.04720374,True,False,False,False,False
102900011006689,东门口小白菜,花叶类,102900051009336,虫草花,食用菌,False,1085,435,82,82,43,474,0.0907173,0.04627224,0.12769971,0.14904628,-0.01327858,0.10549596,0.02891764,0.34128518,0.40838354,-0.03064935,0.08827995,-0.01735459,True,False,False,False,False
102900011000571,随州泡泡青,花叶类,106972776821582,鲜粽叶(袋)(3),花叶类,True,1085,142,31,31,0,173,0.0,-0.06632433,0.02892061,0.03730503,-0.12534381,-0.00683707,0.02890954,0.34142046,0.40843642,-0.03065745,0.08827191,0.09523387,False,False,False,False,False
102900005119098,双孢菇,食用菌,102900011034026,枝江青梗散花,花菜类,False,1085,223,337,223,0,560,0.0,-0.32872947,0.0,0.0,-0.38079383,-0.27458728,0.02889099,0.34173054,0.40876843,-0.030676,0.08825349,0.35762046,False,False,False,False,False
102900011016701,芜湖青椒(1),辣椒类,102900051004294,青线椒,辣椒类,True,1085,858,747,747,524,1081,0.48473636,-0.14450699,1.76e-06,3.48e-06,-0.20228157,-0.08573005,0.0288214,0.34289506,0.41000522,-0.03074558,0.08818438,0.17332839,True,False,False,False,False
102900005118572,本地上海青,花叶类,102900005125808,小米椒,辣椒类,False,1085,61,585,61,53,593,0.08937605,0.13909422,4.25e-06,8.12e-06,0.08024425,0.19697787,0.02879284,0.34337374,0.41043882,-0.03077414,0.08815602,-0.11030138,True,False,False,False,False
102900005116790,黄心菜(1),花叶类,102900011022849,本地黄心油菜,花叶类,True,1085,447,115,115,7,555,0.01261261,-0.23642145,0.0,0.0,-0.29182952,-0.17943189,0.02876875,0.3437778,0.41082608,-0.03079823,0.0881321,0.2651902,False,False,False,False,False
102900011030158,小青菜(2),花叶类,102900051010790,紫贝菜,花叶类,True,1085,46,53,46,0,99,0.0,-0.04764922,0.11673752,0.13718214,-0.10686043,0.01189876,0.02873988,0.34426247,0.41136614,-0.03082709,0.08810343,0.0763891,False,False,False,False,False
102900005125815,杏鲍菇(1),食用菌,102900011007471,薄荷叶,花叶类,False,1085,452,31,31,10,473,0.02114165,-0.05263082,0.08312641,0.10009115,-0.11179489,0.00690505,0.02869715,0.34498057,0.41210661,-0.03086982,0.088061,0.08132797,False,False,False,False,False
102900011032633,海鲜菇(2),食用菌,102900011034224,小青菜(份),花叶类,False,1085,43,179,43,9,213,0.04225352,0.01023387,0.73633021,0.758244,-0.04931041,0.06970566,0.02867175,0.34540797,0.4125387,-0.03089522,0.08803577,0.01843788,False,False,False,False,False
102900011033975,青茄子(2),茄类,106949711300167,金针菇(袋)(2),食用菌,False,1085,52,215,52,8,259,0.03088803,-0.02218728,0.46534029,0.49476379,-0.08159378,0.03737632,0.02866624,0.34550064,0.41261015,-0.03090072,0.0880303,0.05085352,False,False,False,False,False
102900005116530,西峡香菇(1),食用菌,102900011010891,野藕(1),水生根茎类,False,1085,821,164,164,83,902,0.09201774,-0.24494563,0.0,0.0,-0.30008531,-0.18817455,0.02864074,0.34593003,0.41300514,-0.03092621,0.08800498,0.27358638,True,False,False,False,False
102900005116219,红尖椒,辣椒类,102900005116639,马齿苋,花叶类,False,1085,314,93,93,24,383,0.06266319,-0.026204,0.38852487,0.41743742,-0.08558478,0.03336227,0.02857049,0.34711491,0.41422291,-0.03099646,0.08793521,0.05477449,True,False,False,False,False
102900011035078,红椒(2),辣椒类,102900051010455,黄白菜(2),花叶类,False,1085,288,904,288,142,1050,0.1352381,-0.38804763,0.0,0.0,-0.43745904,-0.33630002,0.02853122,0.34777834,0.41497519,-0.03103572,0.08789621,0.41657885,True,False,False,False,False
102900011007969,红莲藕带,水生根茎类,106949711300259,金针菇(盒),食用菌,False,1085,96,429,96,89,436,0.20412844,0.25212574,0.0,0.0,0.19554568,0.30703294,0.02852923,0.34781201,0.41497594,-0.03103772,0.08789424,-0.22359652,True,False,False,False,False
102900011006689,东门口小白菜,花叶类,106930274220092,蟹味菇(袋),食用菌,False,1085,435,99,99,79,455,0.17362637,0.20550026,0.0,0.0,0.14779356,0.26181249,0.02849872,0.34832795,0.41547521,-0.03106822,0.08786394,-0.17700154,True,False,False,False,False
102900005125808,小米椒,辣椒类,102900011007464,紫苏,花叶类,False,1085,585,84,84,36,633,0.05687204,-0.05241381,0.08440638,0.10155446,-0.11157999,0.00712265,0.02849455,0.34839854,0.41551786,-0.03107239,0.0878598,0.08090836,True,False,False,False,False
102900005117056,泡泡椒(精品),辣椒类,102900011032589,鱼腥草,花叶类,False,1085,228,31,31,0,259,0.0,-0.08763297,0.0038671,0.0055622,-0.14638376,-0.02826615,0.02847564,0.34871869,0.41578182,-0.0310913,0.08784102,0.11610861,False,False,False,False,False
102900011032633,海鲜菇(2),食用菌,102900051000944,洪湖藕带,水生根茎类,False,1085,43,258,43,0,301,0.0,-0.11205599,0.00021692,0.00035539,-0.17043362,-0.05289449,0.02847561,0.34871917,0.41578182,-0.03109132,0.08784099,0.1405316,False,False,False,False,False
102900005115625,本地小毛白菜,花叶类,106949711300167,金针菇(袋)(2),食用菌,False,1085,47,215,47,0,262,0.0,-0.10489648,0.00053859,0.00084831,-0.1633907,-0.04566733,0.02842865,0.34951485,0.41664144,-0.03113827,0.08779436,0.13332514,False,False,False,False,False
102900011016701,芜湖青椒(1),辣椒类,102900051009336,虫草花,食用菌,False,1085,858,82,82,56,884,0.06334842,-0.0203106,0.50393231,0.53313347,-0.07972847,0.03925109,0.02842452,0.34958495,0.41664144,-0.03114241,0.08779025,0.04873512,True,False,False,False,False
102900011022030,组合椒系列,辣椒类,102900011033944,杏鲍菇(2),食用菌,False,1085,176,293,176,0,469,0.0,-0.2619656,0.0,0.0,-0.31654469,-0.2056577,0.02842328,0.34960599,0.41664144,-0.03114365,0.08778902,0.29038888,False,False,False,False,False
102900011007044,银耳(朵),食用菌,102900011032640,姬菇(2),食用菌,True,1085,141,33,33,0,174,0.0,-0.06824677,0.02457406,0.03199697,-0.12724419,-0.00876813,0.02840723,0.34987821,0.41688676,-0.03115969,0.08777309,0.096654,False,False,False,False,False
102900005115854,萝卜叶,花叶类,102900005116226,青尖椒,辣椒类,False,1085,164,617,164,107,674,0.15875371,0.09848353,0.00116161,0.00176711,0.03919904,0.15707712,0.02840291,0.34995155,0.41693459,-0.03116401,0.08776879,-0.07008062,True,False,False,False,False
102900011030097,云南油麦菜(份),花叶类,106930274620090,海鲜菇(袋)(2),食用菌,False,1085,410,51,51,51,410,0.12439024,0.25639546,0.0,0.0,0.19993201,0.31116163,0.02837116,0.35049073,0.41749777,-0.03119576,0.08773726,-0.2280243,True,False,False,False,False
102900005115946,木耳菜,花叶类,106957634300010,白玉菇(盒),食用菌,False,1085,421,42,42,0,463,0.0,-0.15357323,3.7e-07,7.8e-07,-0.21115754,-0.09492659,0.02835136,0.3508271,0.4177796,-0.03121555,0.0877176,0.18192459,False,False,False,False,False
102900005115199,四川红香椿,花叶类,102900005116233,红椒(1),辣椒类,False,1085,151,755,151,116,790,0.14683544,0.03226895,0.28824967,0.31624632,-0.02729772,0.09160727,0.02831866,0.35138327,0.41840225,-0.03124825,0.08768512,-0.00395029,True,False,False,False,False
102900005116639,马齿苋,花叶类,102900011009970,青梗散花,花菜类,False,1085,93,444,93,41,496,0.08266129,0.02110634,0.48736564,0.51686929,-0.03845621,0.08051944,0.02830964,0.35153676,0.41850566,-0.03125727,0.08767616,0.0072033,True,False,False,False,False
102900005116547,金针菇(1),食用菌,102900011030929,鲜木耳(份),食用菌,True,1085,448,182,182,8,622,0.01286174,-0.32521255,0.0,0.0,-0.37742188,-0.27094234,0.02827606,0.35210853,0.41914663,-0.03129084,0.08764282,0.35348861,False,False,False,False,False
102900005116226,青尖椒,辣椒类,102900011022764,长线茄,茄类,False,1085,617,454,454,262,809,0.32385661,-0.01027262,0.73536908,0.75750131,-0.06974422,0.04927175,0.02826206,0.35234707,0.41939084,-0.03130484,0.08762892,0.03853468,True,False,False,False,False
102900011000571,随州泡泡青,花叶类,102900011030905,鱼腥草(份),花叶类,True,1085,142,130,130,24,248,0.09677419,0.05588328,0.06575731,0.08040276,-0.00364308,0.115015,0.02818425,0.35367502,0.42070941,-0.03138264,0.08755163,-0.02769903,True,False,False,False,False
102900011006948,外地茼蒿,花叶类,102900011027479,小皱皮,辣椒类,False,1085,269,81,81,37,313,0.11821086,0.15946428,1.3e-07,2.8e-07,0.10090769,0.21691987,0.02818341,0.35368931,0.42070941,-0.03138347,0.0875508,-0.13128087,True,False,False,False,False
102900011002414,田七,花叶类,102900011034224,小青菜(份),花叶类,True,1085,96,179,96,0,275,0.0,-0.13754171,5.44e-06,1.03e-05,-0.19545601,-0.07867145,0.02813859,0.35445566,0.42154114,-0.03142829,0.08750629,0.1656803,False,False,False,False,False
102900011000328,螺丝椒,辣椒类,106971533455008,海鲜菇(袋)(3),食用菌,False,1085,858,240,240,188,910,0.20659341,0.03923089,0.19661799,0.22215693,-0.02033082,0.09851512,0.02813156,0.3545759,0.42164422,-0.03143532,0.08749931,-0.01109933,True,False,False,False,False
102900011009246,鲜木耳(1),食用菌,106956146480197,白玉菇(2),食用菌,True,1085,252,59,59,27,284,0.09507042,0.12843074,2.204e-05,3.963e-05,0.06944731,0.18651933,0.02807608,0.35552605,0.4227335,-0.03149078,0.08744421,-0.10035466,True,False,False,False,False
102900005115762,苋菜,花叶类,102900005116912,姬菇(1),食用菌,False,1085,635,308,308,213,730,0.29178082,0.09635401,0.00148512,0.00223918,0.03705224,0.15497953,0.02805471,0.35589254,0.42308974,-0.03151215,0.08742299,-0.0682993,True,False,False,False,False
102900005119944,海鲜菇(1),食用菌,102900011022030,组合椒系列,辣椒类,False,1085,326,176,176,110,392,0.28061224,0.29053709,0.0,0.0,0.23508777,0.34410144,0.02799822,0.35686234,0.42420251,-0.03156863,0.08736688,-0.26253887,True,False,False,False,False
102900005116912,姬菇(1),食用菌,102900011000328,螺丝椒,辣椒类,False,1085,308,858,308,303,863,0.35110081,0.27568263,0.0,0.0,0.21977423,0.32978606,0.02797421,0.35727493,0.42461258,-0.03159263,0.08734304,-0.24770841,True,False,False,False,False
102900005118831,娃娃菜,花叶类,102900011018095,虫草花(袋),食用菌,False,1085,688,141,141,139,690,0.20144928,0.14544854,1.5e-06,2.99e-06,0.08668466,0.2032038,0.02796788,0.35738382,0.42470181,-0.03159896,0.08733675,-0.11748066,True,False,False,False,False
102900005123880,灯笼椒(1),辣椒类,102900011034231,奶白菜(份),花叶类,False,1085,217,244,217,6,455,0.01318681,-0.23113997,0.0,0.0,-0.28671019,-0.17401955,0.02783053,0.35975089,0.42732245,-0.03173628,0.08720034,0.25897049,False,False,False,False,False
102900011009246,鲜木耳(1),食用菌,102900011033937,金针菇(2),食用菌,True,1085,252,89,89,0,341,0.0,-0.16232537,8e-08,1.7e-07,-0.219717,-0.10381403,0.02782322,0.35987713,0.42742215,-0.03174359,0.08719308,0.19014858,False,False,False,False,False
102900005117209,七彩椒(1),辣椒类,102900011032237,青线椒(份),辣椒类,True,1085,284,280,280,14,550,0.02545455,-0.27444369,0.0,0.0,-0.32859096,-0.21849825,0.02772659,0.36154859,0.42930139,-0.03184019,0.08709711,0.30217029,False,False,False,False,False
102900005115854,萝卜叶,花叶类,102900011032732,高瓜(2),水生根茎类,False,1085,164,159,159,29,294,0.09863946,0.01833176,0.54638186,0.5750882,-0.04122746,0.07776117,0.02771976,0.36166692,0.4293613,-0.03184702,0.08709033,0.009388,True,False,False,False,False
102900005115823,上海青,花叶类,102900011032251,螺丝椒(份),辣椒类,False,1085,919,382,382,225,1076,0.20910781,-0.49796759,0.0,0.0,-0.54143575,-0.45184427,0.02771896,0.36168075,0.4293613,-0.03184782,0.08708954,0.52568655,True,False,False,False,False
102900005116530,西峡香菇(1),食用菌,102900011009970,青梗散花,花菜类,False,1085,821,444,444,413,852,0.48474178,0.32771034,0.0,0.0,0.27353088,0.37981685,0.02768697,0.36223531,0.42989774,-0.0318798,0.08705777,-0.30002336,True,False,False,False,False
102900005116530,西峡香菇(1),食用菌,102900011008164,奶白菜,花叶类,False,1085,821,762,762,582,1001,0.58141858,-0.04929046,0.10465142,0.12386003,-0.10848646,0.01025387,0.02764214,0.3630134,0.43073978,-0.03192462,0.08701324,0.0769326,True,False,False,False,False
102900011023464,小青菜(1),花叶类,102900011030042,枝江红菜苔(份),花叶类,True,1085,492,52,52,40,504,0.07936508,0.0646954,0.03310564,0.04237644,0.00520118,0.12373323,0.02762752,0.36326733,0.43095967,-0.03193924,0.08699872,-0.03706788,True,False,False,False,False
102900011030059,云南生菜(份),花叶类,102900051000944,洪湖藕带,水生根茎类,False,1085,400,258,258,83,575,0.14434783,0.0107379,0.72386217,0.74650515,-0.04880753,0.07020728,0.02760477,0.36366282,0.4313881,-0.03196199,0.08697612,0.01686687,True,False,False,False,False
102900011009246,鲜木耳(1),食用菌,102900011030110,菠菜(份),花叶类,False,1085,252,386,252,0,638,0.0,-0.3914283,0.0,0.0,-0.44067674,-0.3398306,0.02759566,0.36382112,0.43147574,-0.03197109,0.08696708,0.41902397,False,False,False,False,False
102900011009444,大龙茄子,茄类,102900011032589,鱼腥草,花叶类,False,1085,197,31,31,0,228,0.0,-0.08022881,0.00819567,0.01134264,-0.13907899,-0.02081395,0.02759514,0.36383027,0.43147574,-0.03197161,0.08696656,0.10782395,False,False,False,False,False
102900011008164,奶白菜,花叶类,102900011011546,海鲜菇(袋)(1),食用菌,False,1085,762,172,172,126,808,0.15594059,0.03780106,0.21344394,0.2394881,-0.02176215,0.09709686,0.02759459,0.36383975,0.43147574,-0.03197216,0.08696602,-0.01020646,True,False,False,False,False
102900005119104,蟹味菇(1),食用菌,102900011016701,芜湖青椒(1),辣椒类,False,1085,51,858,51,51,858,0.05944056,0.06379516,0.0356332,0.04531166,0.00429723,0.122843,0.02756587,0.36433945,0.43198677,-0.03200087,0.08693749,-0.03622928,True,False,False,False,False
102900011027479,小皱皮,辣椒类,106949711300259,金针菇(盒),食用菌,False,1085,81,429,81,26,484,0.05371901,-0.02560594,0.39944738,0.42847639,-0.08499066,0.03396006,0.0275483,0.36464534,0.43230865,-0.03201843,0.08692004,0.05315424,True,False,False,False,False
102900011034217,小白菜(份),花叶类,106949711300167,金针菇(袋)(2),食用菌,False,1085,47,215,47,10,252,0.03968254,0.00874295,0.7736067,0.79292319,-0.05079773,0.06822169,0.02747456,0.365931,0.43366915,-0.03209216,0.0868468,0.01873162,False,False,False,False,False
102900011008522,甜白菜,花叶类,102900011032589,鱼腥草,花叶类,True,1085,340,31,31,0,371,0.0,-0.11317457,0.00018726,0.00030906,-0.17153345,-0.05402421,0.02744723,0.36640821,0.43415278,-0.03211948,0.08681966,0.14062181,False,False,False,False,False
102900005122654,枝江红菜苔,花叶类,106971533455008,海鲜菇(袋)(3),食用菌,False,1085,384,240,240,73,551,0.13248639,-0.03013878,0.32127929,0.34967413,-0.0894925,0.02942825,0.02743771,0.36657465,0.43426805,-0.032129,0.0868102,0.05757649,True,False,False,False,False
102900011001561,莲蓬(个),水生根茎类,102900011012482,茶树菇(袋),食用菌,False,1085,86,48,48,0,134,0.0,-0.06303429,0.03789589,0.04798975,-0.12209051,-0.0035333,0.02741391,0.36699061,0.43471982,-0.03215279,0.08678656,0.0904482,False,False,False,False,False
102900005115823,上海青,花叶类,102900005115885,蔡甸藜蒿,花叶类,True,1085,919,303,303,288,934,0.30835118,0.12227449,5.387e-05,9.323e-05,0.06322031,0.1804754,0.02740329,0.36717627,0.43481233,-0.0321634,0.08677602,-0.0948712,True,False,False,False,False
102900011007969,红莲藕带,水生根茎类,102900011032213,红杭椒(份),辣椒类,False,1085,96,192,96,0,288,0.0,-0.14337729,2.12e-06,4.16e-06,-0.20117491,-0.0845848,0.02734479,0.36820041,0.43581227,-0.03222189,0.08671791,0.17072208,False,False,False,False,False
102900011030158,小青菜(2),花叶类,102900011030912,海鲜菇(份),食用菌,False,1085,46,162,46,4,204,0.01960784,-0.03789555,0.21230086,0.23826939,-0.0971906,0.02166756,0.02734338,0.36822511,0.43581227,-0.0322233,0.08671651,0.06523894,False,False,False,False,False
102900005115823,上海青,花叶类,102900011012994,杏鲍菇(袋),食用菌,False,1085,919,327,327,321,925,0.34702703,0.32864592,0.0,0.0,0.27450066,0.38071374,0.02730675,0.3688673,0.43649008,-0.03225992,0.08668013,-0.30133916,True,False,False,False,False
102900011001813,金针菇(袋)(1),食用菌,102900011030097,云南油麦菜(份),花叶类,False,1085,123,410,123,0,533,0.0,-0.26796036,0.0,0.0,-0.32233419,-0.21182417,0.02721127,0.37054449,0.43822703,-0.03235537,0.08658529,0.29517163,False,False,False,False,False
102900005115762,苋菜,花叶类,102900051000944,洪湖藕带,水生根茎类,False,1085,635,258,258,237,656,0.36128049,0.41048435,0.0,0.0,0.3597589,0.4587905,0.02720751,0.3706106,0.43826395,-0.03235913,0.08658156,-0.38327684,True,False,False,False,False
102900005117209,七彩椒(1),辣椒类,102900011034026,枝江青梗散花,花菜类,False,1085,284,337,284,20,601,0.03327787,-0.29420014,0.0,0.0,-0.34762774,-0.23886827,0.02718932,0.37093083,0.43860135,-0.03237732,0.08656349,0.32138946,True,False,False,False,False
102900005115762,苋菜,花叶类,102900011012482,茶树菇(袋),食用菌,False,1085,635,48,48,2,681,0.00293686,-0.218319,0.0,0.0,-0.27426963,-0.16089528,0.02718036,0.37108845,0.43874642,-0.03238627,0.08655459,0.24549936,False,False,False,False,False
102900005122654,枝江红菜苔,花叶类,102900011022849,本地黄心油菜,花叶类,True,1085,384,115,115,61,438,0.13926941,0.09854467,0.00115337,0.00175584,0.03926069,0.15713734,0.02716265,0.37140033,0.43903252,-0.03240397,0.086537,-0.07138202,True,False,False,False,False
102900005117056,泡泡椒(精品),辣椒类,102900011032244,红尖椒(份),辣椒类,True,1085,228,246,228,1,473,0.00211416,-0.27006593,0.0,0.0,-0.3243667,-0.21399111,0.02708956,0.37268928,0.44043184,-0.03247704,0.08646441,0.29715549,False,False,False,False,False
102900011016701,芜湖青椒(1),辣椒类,106930274620090,海鲜菇(袋)(2),食用菌,False,1085,858,51,51,51,858,0.05944056,0.10777593,0.00037606,0.00060259,0.04857324,0.16622398,0.02706228,0.37317111,0.44091075,-0.03250432,0.08643731,-0.08071365,True,False,False,False,False
102900005115977,豌豆尖,花叶类,102900011008164,奶白菜,花叶类,True,1085,39,762,39,30,771,0.03891051,-0.00015371,0.99596495,0.99636156,-0.05966741,0.05936108,0.02706065,0.37319983,0.44091075,-0.03250594,0.08643569,0.02721436,True,False,False,False,False
102900011001813,金针菇(袋)(1),食用菌,102900011032848,姜蒜小米椒组合装(小份),辣椒类,False,1085,123,366,123,0,489,0.0,-0.24761152,0.0,0.0,-0.30266556,-0.19091061,0.02705161,0.37335954,0.44105794,-0.03251498,0.08642672,0.27466314,False,False,False,False,False
102900011016701,芜湖青椒(1),辣椒类,102900011032244,红尖椒(份),辣椒类,True,1085,858,246,246,242,862,0.28074246,0.1644984,5e-08,1.1e-07,0.10602211,0.22184082,0.02702377,0.37385187,0.44159802,-0.03254281,0.08639906,-0.13747463,True,False,False,False,False
102900011008522,甜白菜,花叶类,102900011032022,小皱皮(份),辣椒类,False,1085,340,441,340,70,711,0.09845288,-0.23376015,0.0,0.0,-0.28925032,-0.17670422,0.02696055,0.37497108,0.44271621,-0.03260601,0.08633626,0.2607207,True,False,False,False,False
106949711300167,金针菇(袋)(2),食用菌,106957634300058,蟹味菇(盒),食用菌,True,1085,215,32,32,11,236,0.04661017,0.06164156,0.04235425,0.05322779,0.00213515,0.12071297,0.02694875,0.37518021,0.44287555,-0.03261781,0.08632454,-0.03469281,False,False,False,False,False
102900005117209,七彩椒(1),辣椒类,102900011030103,茼蒿(份),花叶类,False,1085,284,83,83,14,353,0.03966006,-0.06321325,0.03735299,0.04737388,-0.12226751,-0.00371297,0.02691134,0.37584373,0.4435754,-0.03265521,0.08628739,0.09012459,False,False,False,False,False
102900005116837,平菇,食用菌,102900011030103,茼蒿(份),花叶类,False,1085,362,83,83,44,401,0.10972569,0.12360596,4.456e-05,7.777e-05,0.06456669,0.18178295,0.0268979,0.37608218,0.44381513,-0.03266864,0.08627404,-0.09670805,True,False,False,False,False
102900005125808,小米椒,辣椒类,102900011032343,七彩椒(2),辣椒类,True,1085,585,258,258,11,832,0.01322115,-0.49583049,0.0,0.0,-0.5394268,-0.44958298,0.02688953,0.3762308,0.44394881,-0.032677,0.08626573,0.52272003,False,False,False,False,False
102900005115984,云南油麦菜,花叶类,102900011035771,黄白菜(1),花叶类,True,1085,782,70,70,11,841,0.01307967,-0.29176373,0.0,0.0,-0.34528246,-0.23635356,0.02685083,0.37691851,0.44471852,-0.0327157,0.08622728,0.31861456,False,False,False,False,False
