销售日期,分类,实际日销量,主模型拟合日销量,主模型销量尺度残差,主模型残差
2021-12-22,茄类,3.371,6.725833269410323,-3.354833269410323,-0.5704630775403445
2021-12-23,茄类,3.09,7.169642066080227,-4.079642066080227,-0.7214013311550855
2021-12-24,茄类,2.088,8.138615921771452,-6.050615921771452,-1.2401301511042857
2021-12-25,茄类,4.919,10.353276866140376,-5.434276866140377,-0.6239145069615355
2021-12-26,茄类,9.123,10.087516817347343,-0.9645168173473433,0.019783306873373263
2021-12-27,茄类,5.35,7.604400934721757,-2.2544009347217573,-0.2313472788940436
2021-12-28,茄类,5.317,7.308596497835315,-1.9915964978353147,-0.19785871299353652
2021-12-29,茄类,3.027,7.602367716980336,-4.5753677169803355,-0.8006044001896919
2021-12-30,茄类,11.272,7.408898684540161,3.863101315459839,0.539923282154297
2021-12-31,茄类,12.997,8.405930698220995,4.5910693017790045,0.556064379625405
2022-01-01,茄类,18.428,24.062853452686024,-5.6348534526860234,-0.14651474355733685
2022-01-02,茄类,13.349,23.53077918561151,-10.18177918561151,-0.4465845308261165
2022-01-03,茄类,12.782,17.445120052029132,-4.663120052029132,-0.19073871487934824
2022-01-04,茄类,8.174,16.399165192027112,-8.225165192027113,-0.5759887352153834
2022-01-05,茄类,9.827,16.222860379293497,-6.395860379293497,-0.38100437241578033
2022-01-06,茄类,7.001,15.925809631207773,-8.924809631207772,-0.7016047341831588
2022-01-07,茄类,16.284,18.13875517063975,-1.854755170639752,0.012415522009094015
2022-01-08,茄类,14.224,23.662952279572178,-9.438952279572177,-0.38869664109887525
2022-01-09,茄类,11.879,22.652482784993,-10.773482784993002,-0.5252140155938996
2022-01-10,茄类,8.581999999999999,17.13812946378611,-8.556129463786112,-0.5713554775916969
2022-01-11,茄类,10.573,16.244229583661497,-5.671229583661496,-0.3091508511657013
2022-01-12,茄类,10.637,16.0379051602545,-5.400905160254499,-0.2903331934062403
2022-01-13,茄类,12.889,15.905151433320242,-3.0161514333202426,-0.0899855015953599
2022-01-14,茄类,6.196,17.868763786830634,-11.672763786830634,-0.9388669158426564
2022-01-15,茄类,9.146,24.15537571923935,-15.009375719239348,-0.850907016909709
2022-01-16,茄类,14.67,23.15004736091112,-8.48004736091112,-0.33590892395104444
2022-01-17,茄类,10.665,17.30537457023122,-6.64037457023122,-0.3637664598804431
2022-01-18,茄类,8.478,15.94590177977612,-7.4679017797761205,-0.5114439713264964
2022-01-19,茄类,4.206,15.998178828778599,-11.7921788287786,-1.2156795050276736
2022-01-20,茄类,22.912,16.06628937643983,6.845710623560169,0.4752208517116263
2022-01-21,茄类,23.798,18.292464518086643,5.5055354819133555,0.38339565370803186
2022-01-22,茄类,22.592,20.963058738305435,1.628941261694564,0.1951173905859025
2022-01-23,茄类,25.009,20.421616578908626,4.587383421091374,0.32292509428265515
2022-01-24,茄类,25.579,15.238290940477018,10.340709059522982,0.6382436116403314
2022-01-25,茄类,26.834,14.130580230533676,12.703419769466324,0.761611790834809
2022-01-26,茄类,31.875,14.196981146389154,17.678018853610844,0.9290759670495814
2022-01-27,茄类,21.963,13.692414168656796,8.270585831343205,0.5928005604216371
2022-01-28,茄类,54.803,14.952730076295268,39.85026992370473,1.41913435026916
2022-01-29,茄类,86.261,19.40218369227274,66.85881630772725,1.612275273071134
2022-01-30,茄类,88.028,18.88374335670197,69.14425664329804,1.6596368438631863
2022-02-01,茄类,18.86,15.589248740471154,3.2707512595288453,0.3107450941008443
2022-02-02,茄类,29.266,15.803619714285654,13.462380285714344,0.7364707332868039
2022-02-03,茄类,51.215,17.236924044601157,33.97807595539885,1.2092619385102545
2022-02-04,茄类,49.812,19.42528347072209,30.38671652927791,1.0619637398762123
2022-02-05,茄类,43.637,26.724035387894038,16.912964612105963,0.6106253623211204
2022-02-06,茄类,38.299,25.817897460688002,12.481102539311998,0.5146391449814813
2022-02-07,茄类,25.718,19.33126691782464,6.386733082175361,0.4057506134950968
2022-02-08,茄类,28.361,17.92062114370949,10.440378856290511,0.5793462032416432
2022-02-09,茄类,17.827,18.218841810984102,-0.39184181098410065,0.09854114931565627
2022-02-10,茄类,18.122,18.913411934036006,-0.791411934036006,0.07753868351228776
2022-02-11,茄类,16.356,21.25818940442587,-4.902189404425869,-0.14186409211256912
2022-02-12,茄类,19.233,29.30920982181887,-10.076209821818871,-0.300990931096786
2022-02-13,茄类,18.593,28.681833938313755,-10.088833938313755,-0.31319548248774876
2022-02-14,茄类,22.165,21.332974977787387,0.832025022212612,0.1585437818146671
2022-02-15,茄类,13.33,19.609294103136072,-6.279294103136072,-0.26570319833741385
2022-02-16,茄类,8.002,19.733076053170166,-11.731076053170165,-0.7823213946037972
2022-02-17,茄类,16.258,20.458998172269517,-4.200998172269518,-0.10955438856113808
2022-02-18,茄类,13.181,23.048673308660117,-9.867673308660118,-0.4385485016959243
2022-02-19,茄类,19.604,29.267792219192884,-9.663792219192885,-0.28047073244880405
2022-02-20,茄类,19.499,28.5689937674416,-9.069993767441602,-0.2616755032665483
2022-02-21,茄类,12.819,21.38386251144215,-8.564862511442149,-0.3914247937279689
2022-02-22,茄类,14.993,19.99850117635119,-5.00550117635119,-0.16779059379864414
2022-02-23,茄类,10.987,18.95839435459682,-7.9713943545968196,-0.42525074133117924
2022-02-24,茄类,11.295,18.823140050841744,-7.528140050841744,-0.39044350655271387
2022-02-25,茄类,15.162,21.684254223953065,-6.522254223953064,-0.2375107774773353
2022-02-26,茄类,22.413,27.61803396867266,-5.205033968672659,-0.08854450609558961
2022-02-27,茄类,17.194,26.363348607063898,-9.169348607063899,-0.3071309392139465
2022-02-28,茄类,14.358,20.374786245011386,-6.016786245011385,-0.22970757962330834
2022-03-01,茄类,13.075,14.510353640033944,-1.435353640033945,0.0161228814443235
2022-03-02,茄类,8.61,14.623118054866767,-6.0131180548667675,-0.4093960761372788
2022-03-03,茄类,14.025,14.466818596719401,-0.4418185967194006,0.08926710720018871
2022-03-04,茄类,9.297,17.26807288976527,-7.971072889765271,-0.498884221047716
2022-03-05,茄类,14.836,21.20507338550085,-6.369073385500849,-0.23690049380532274
2022-03-06,茄类,19.161,21.68365201802425,-2.5226520180242495,-0.003398339901573344
2022-03-07,茄类,11.448,15.920466205485617,-4.472466205485617,-0.20950711174557357
2022-03-08,茄类,9.594,14.470085607661552,-4.876085607661553,-0.29066224351121805
2022-03-09,茄类,8.401,14.41049167997203,-6.0094916799720295,-0.41932247354225005
2022-03-10,茄类,10.189,14.589739952223852,-4.4007399522238515,-0.23872652143226203
2022-03-11,茄类,15.262,16.162249895768507,-0.900249895768507,0.06297111949417422
2022-03-12,茄类,24.795,21.190280521514282,3.6047194784857197,0.2773827196090015
2022-03-13,茄类,19.47,21.138946864137075,-1.6689468641370766,0.03804096764690357
2022-03-14,茄类,12.678,15.596367260681319,-2.9183672606813182,-0.08688650111862284
2022-03-15,茄类,12.816,14.582527155622545,-1.7665271556225441,-0.008846341272251923
2022-03-16,茄类,12.564,14.63832884475893,-2.0743288447589308,-0.032524460141094114
2022-03-17,茄类,15.834,14.764845705921212,1.0691542940787873,0.19019377184827135
2022-03-18,茄类,16.346,16.406161020081537,-0.06016102008153723,0.11660959310654517
2022-03-19,茄类,26.011,21.325860412264873,4.685139587735126,0.3188823955751694
2022-03-20,茄类,21.443,20.564392526665635,0.8786074733343661,0.16212049997765554
2022-03-21,茄类,25.338,15.65460963521196,9.68339036478804,0.6018231364346276
2022-03-22,茄类,21.947,14.463370115625228,7.483629884374771,0.5372945118929988
2022-03-23,茄类,17.569,14.667783696264406,2.901216303735593,0.3007657921758482
2022-03-24,茄类,16.036,14.74879403804895,1.2872059619510505,0.20395818572115765
2022-03-25,茄类,17.128,16.1634601238967,0.9645398761032986,0.17824471478825865
2022-03-26,茄类,23.286,21.825185697412092,1.4608143025879095,0.18507102170477507
2022-03-27,茄类,26.977,20.904337802754473,6.072662197245528,0.37531127356622296
2022-03-28,茄类,15.998,15.593683028050965,0.4043169719490347,0.14588112653029706
2022-03-29,茄类,13.184,14.326141581197275,-1.1421415811972757,0.03720133246132784
2022-03-30,茄类,17.223,14.18396466983263,3.039035330167369,0.3144169321832577
2022-03-31,茄类,10.145,13.685200309022155,-3.540200309022156,-0.17905069597838752
2022-04-01,茄类,16.697,17.120216942421017,-0.4232169424210177,0.09525233031503477
2022-04-02,茄类,18.016,22.172017935529034,-4.156017935529036,-0.08728747827502303
2022-04-03,茄类,23.887,21.34468414528906,2.542315854710939,0.232814965646432
2022-04-04,茄类,23.387,15.79058961023913,7.596410389760871,0.5130494543743196
2022-04-05,茄类,15.356,14.980591258559148,0.375408741440852,0.14503414021654049
2022-04-06,茄类,11.695,14.507313043761291,-2.812313043761291,-0.09520815984345532
2022-04-07,茄类,14.479,15.295585966093627,-0.8165859660936281,0.06541834622476062
2022-04-08,茄类,12.371,18.440227232183283,-6.069227232183282,-0.27889620670643067
2022-04-09,茄类,27.258,24.508644041110838,2.7493559588891614,0.22660449292766183
2022-04-10,茄类,24.485,24.275430985506784,0.20956901449321563,0.1288792270915864
2022-04-11,茄类,10.687,17.5249304688294,-6.8379304688294,-0.37431310557628183
2022-04-12,茄类,20.041,17.393218755060484,2.647781244939516,0.26198308188657515
2022-04-13,茄类,20.903,16.817406073038715,4.085593926961284,0.3377615737622963
2022-04-14,茄类,21.356,17.43109992915073,3.9249000708492723,0.323360077832596
2022-04-15,茄类,17.358,19.62117646790542,-2.2631764679054207,-0.0022726095518752487
2022-04-16,茄类,32.118,25.620707278273873,6.497292721726129,0.3462990283136702
2022-04-17,茄类,32.008,25.690736842769496,6.3172631572305065,0.34013868901114686
2022-04-18,茄类,23.28,19.993286603669638,3.286713396330363,0.2724813857273971
2022-04-19,茄类,16.985,17.31205374028662,-0.32705374028661893,0.10121090498347218
2022-04-20,茄类,18.031,17.72923773360635,0.30176226639364856,0.1371606829126577
2022-04-21,茄类,11.668,17.371847190808918,-5.7038471908089186,-0.2777175560841316
2022-04-22,茄类,20.471,20.89149760271143,-0.42049760271142844,0.09995029777799047
2022-04-23,茄类,25.194,25.908058192760077,-0.7140581927600778,0.092335133732945
2022-04-24,茄类,13.679,26.834681125525407,-13.155681125525406,-0.5535500024162432
2022-04-25,茄类,20.592,19.53281438739838,1.0591856126016204,0.17309012074177277
2022-04-26,茄类,14.113,17.551277672830633,-3.4382776728306332,-0.09774708044885916
2022-04-27,茄类,24.953,18.11620991106213,6.836790088937871,0.44047025302170306
2022-04-28,茄类,21.918,18.298708171907766,3.6192918280922335,0.3007610616364751
2022-04-29,茄类,29.707,22.168909905840984,7.538090094159017,0.4129751658924805
2022-04-30,茄类,35.229,27.20059300996862,8.028406990031378,0.3789141424015865
2022-05-01,茄类,36.606,29.69455536756929,6.911444632430712,0.32953176360362946
2022-05-02,茄类,15.378,21.18980851822249,-5.811808518222488,-0.2002991089557007
2022-05-03,茄类,10.235,18.928339389005224,-8.693339389005224,-0.494563708236599
2022-05-04,茄类,10.399,18.291070304426192,-7.892070304426193,-0.44442002131864555
2022-05-05,茄类,6.632,17.506837960607175,-10.874837960607175,-0.8504018171314585
2022-05-06,茄类,8.599,21.745334448950413,-13.146334448950412,-0.8074699987496383
2022-05-07,茄类,14.661,26.180337126779246,-11.519337126779247,-0.4595344204551006
2022-05-08,茄类,11.505,25.416484759073388,-13.911484759073387,-0.6723329360344974
2022-05-09,茄类,34.866,23.023372597681238,11.842627402318762,0.5352855527261862
2022-05-10,茄类,13.224,18.970590362903824,-5.746590362903824,-0.24057323356204208
2022-05-11,茄类,15.419,19.5659430035959,-4.146943003595901,-0.11790662755684744
2022-05-12,茄类,22.173,21.2949505213774,0.8780494786225965,0.16068866283573868
2022-05-13,茄类,45.528,24.418174001774453,21.109825998225546,0.7432831403680518
2022-05-14,茄类,51.014,29.8120881239813,21.201911876018702,0.6574694621039074
2022-05-15,茄类,43.627,29.251532156458627,14.375467843541376,0.5200275812724491
2022-05-16,茄类,19.412,22.658385409616237,-3.246385409616238,-0.034355258380946996
2022-05-17,茄类,23.194,20.61976245952879,2.5742375404712092,0.23792697617042213
2022-05-18,茄类,21.794,20.370168448727583,1.4238315512724178,0.18784651315055534
2022-05-19,茄类,21.799,20.833852509173905,0.9651474908260944,0.16556821923110343
2022-05-20,茄类,22.675,23.278588924592913,-0.6035889245929127,0.09401229843169912
2022-05-21,茄类,43.426,31.923129787277514,11.502870212722488,0.428010831568693
2022-05-22,茄类,29.841,29.7516806414116,0.08931935858840134,0.12328097454598996
2022-05-23,茄类,26.0,22.79063019431981,3.20936980568019,0.2520303531681978
2022-05-24,茄类,29.285,21.522646934482037,7.762353065517964,0.4282530232495847
2022-05-25,茄类,22.563,22.420426209092867,0.1425737909071323,0.12662227908272694
2022-05-26,茄类,29.903,23.505555499289862,6.397444500710137,0.3610053226274088
2022-05-27,茄类,27.341,27.884802113652785,-0.5438021136527844,0.10058890402319243
2022-05-28,茄类,54.447,38.571325938822596,15.875674061177406,0.4650019126001017
2022-05-29,茄类,55.666,34.15112298303799,21.514877016962004,0.6088573885676696
2022-05-30,茄类,25.618,27.61018726706561,-1.99218726706561,0.04539373116064027
2022-05-31,茄类,18.11,25.564256080589765,-7.454256080589765,-0.22444754682540546
2022-06-01,茄类,21.105,26.31251765809146,-5.207517658091458,-0.10025149304736525
2022-06-02,茄类,34.716,27.62036660263973,7.09563339736027,0.348930565054689
2022-06-03,茄类,59.95,31.207174027364953,28.74282597263505,0.7731461865668874
2022-06-04,茄类,39.752,40.4618504551085,-0.7098504551084943,0.10258389843778426
2022-06-05,茄类,42.328,40.74135632852628,1.5866436714737233,0.15848841330375185
2022-06-06,茄类,37.312,30.375139097245853,6.936860902754145,0.32597381999651276
2022-06-07,茄类,23.212,26.377056127977326,-3.1650561279773264,-0.007541849636290454
2022-06-08,茄类,27.37,29.784182433498444,-2.4141824334984427,0.03575337153465519
2022-06-09,茄类,35.271,30.62068398719838,4.650316012801621,0.26166867890270007
2022-06-10,茄类,38.776,33.04640525552285,5.729594744477154,0.2801720152653937
2022-06-11,茄类,48.32,41.97989417612191,6.3401058238780905,0.26093807030569316
2022-06-12,茄类,49.505,39.604805195801696,9.900194804198307,0.3434065305991334
2022-06-13,茄类,33.306,31.205657975817587,2.1003420241824102,0.185421447434869
2022-06-14,茄类,29.762,25.470000468642,4.291999531358002,0.27601441486863854
2022-06-15,茄类,33.776,25.685880184982448,8.090119815017555,0.394092369581859
2022-06-16,茄类,35.463,28.8632591435494,6.599740856450602,0.32620373328166696
2022-06-17,茄类,36.326,29.31780642726501,7.008193572734992,0.334621989254948
2022-06-18,茄类,48.073,37.465046440098845,10.607953559901155,0.3695955958222492
2022-06-19,茄类,40.858,37.66561410476419,3.192385895235809,0.20163836528488943
2022-06-20,茄类,27.416,27.896329141612863,-0.480329141612863,0.10291498663845244
2022-06-21,茄类,27.152,24.703776397351366,2.4482236026486355,0.21477789621539545
2022-06-22,茄类,22.451,24.848677268390386,-2.3976772683903853,0.018813944388246018
2022-06-23,茄类,17.152,27.344094829691244,-10.192094829691243,-0.34610249925249237
2022-06-24,茄类,22.836,27.663264486735255,-4.827264486735256,-0.07148379285412476
2022-06-25,茄类,28.57,36.71858257847332,-8.148582578473317,-0.13064243770856487
2022-06-26,茄类,33.783,34.80428450348644,-1.0212845034864415,0.09050053051659068
2022-06-27,茄类,21.427,25.89230038396279,-4.465300383962791,-0.06901052276532083
2022-06-28,茄类,13.137,24.296304396603333,-11.159304396603332,-0.49460826959720716
2022-06-29,茄类,26.758,25.451943520850914,1.3060564791490847,0.17032469798087213
2022-06-30,茄类,21.969,26.452162681261004,-4.483162681261003,-0.06542224084978443
2022-07-01,茄类,17.165,28.728844539868195,-11.563844539868196,-0.3947459171255776
2022-07-02,茄类,27.475,40.164437495342966,-12.689437495342965,-0.2594221541396782
2022-07-03,茄类,42.368,36.00684061775238,6.361159382247621,0.2829677330015281
2022-07-04,茄类,17.802,28.174219540402735,-10.372219540402735,-0.3388132383241649
2022-07-05,茄类,17.524,27.06171020650278,-9.53771020650278,-0.31426514107795933
2022-07-06,茄类,9.038,26.563593654660238,-17.525593654660238,-0.9578203974773847
2022-07-07,茄类,14.602,26.29170009048,-11.689700090479999,-0.4678114875768933
2022-07-08,茄类,7.971,29.436014247771496,-21.465014247771496,-1.1861256333919337
2022-07-09,茄类,26.107,37.625015050379226,-11.518015050379226,-0.24518233522375033
2022-07-10,茄类,21.797,35.922095772569264,-14.125095772569264,-0.37929693139518283
2022-07-11,茄类,30.141,26.604045210000383,3.5369547899996157,0.24510640161093544
2022-07-12,茄类,19.218,24.93856806241873,-5.720568062418732,-0.14028487319661265
2022-07-13,茄类,12.755,26.70651220026656,-13.951512200266558,-0.6187007764528145
2022-07-14,茄类,14.374,24.92426755798403,-10.55026755798403,-0.43013760027981585
2022-07-15,茄类,11.364,28.47247756486087,-17.10847756486087,-0.7982041469640326
2022-07-16,茄类,18.431,35.77138155932573,-17.34038155932573,-0.5428308361122696
2022-07-17,茄类,21.934,34.87960075777086,-12.945600757770858,-0.3435808982205182
2022-07-18,茄类,11.582,25.144358754156926,-13.562358754156925,-0.6548980883206688
2022-07-19,茄类,20.509,25.922162646618208,-5.413162646618208,-0.11395117900054297
2022-07-20,茄类,17.192,26.251455903797265,-9.059455903797264,-0.30299398090929897
2022-07-21,茄类,18.296,28.671883997552,-10.375883997552002,-0.32895122396763776
2022-07-22,茄类,16.449,31.133262844299164,-14.684262844299163,-0.5177287971204536
2022-07-23,茄类,20.601,38.43057167194715,-17.82957167194715,-0.5032303515762266
2022-07-24,茄类,10.549,39.131088143974,-28.582088143973998,-1.1906028653168552
2022-07-25,茄类,17.972,27.97189048299458,-9.99989048299458,-0.3221017931372736
2022-07-26,茄类,18.262,26.801120267111738,-8.539120267111738,-0.2633379792087469
2022-07-27,茄类,14.402,25.439413191099483,-11.037413191099484,-0.4486492757397045
2022-07-28,茄类,22.58,25.880132738699285,-3.3001327386992863,-0.01612772965304865
2022-07-29,茄类,15.616,29.414864091596804,-13.798864091596805,-0.5129207880056317
2022-07-30,茄类,13.837,38.49806059585985,-24.661060595859848,-0.9029783919522516
2022-07-31,茄类,19.875,37.54685002069251,-17.67185002069251,-0.515843516301008
2022-08-01,茄类,28.885,27.16634868226758,1.718651317732423,0.1816267129221405
2022-08-02,茄类,14.101,27.30513644534765,-13.204136445347649,-0.5405458055674948
2022-08-03,茄类,15.585,25.223823041071178,-9.638823041071177,-0.3611966832486524
2022-08-04,茄类,17.149,26.008646459933104,-8.859646459933103,-0.29620586576229524
2022-08-05,茄类,13.432,28.84658000240611,-15.41458000240611,-0.6440682117893441
2022-08-06,茄类,14.825,35.88464802345556,-21.059648023455562,-0.7637113172394221
2022-08-07,茄类,26.316,34.35981123383368,-8.043811233833683,-0.14642717384863468
2022-08-08,茄类,18.528,26.20321579594505,-7.67521579594505,-0.226315731895828
2022-08-09,茄类,17.542,22.86992211798566,-5.327922117985658,-0.14494128682521445
2022-08-10,茄类,17.255,23.48822707942022,-6.233227079420221,-0.1881140534743424
2022-08-11,茄类,13.387,23.4562909077911,-10.0692909077911,-0.4405713308478867
2022-08-12,茄类,15.139,26.860589944755315,-11.721589944755316,-0.45310264866380257
2022-08-13,茄类,28.498,35.5724263889373,-7.074426388937301,-0.10145357848508585
2022-08-14,茄类,32.377,34.23999751510244,-1.8629975151024354,0.06433712572472938
2022-08-15,茄类,24.222,25.3479632671914,-1.1259632671913984,0.07484623903085907
2022-08-16,茄类,18.14,23.312906295972468,-5.172906295972467,-0.13060437055873164
2022-08-17,茄类,19.802,23.555043464430586,-3.7530434644305863,-0.053273704429679825
2022-08-18,茄类,26.979,24.003758277566867,2.9752417224331325,0.2371316828655341
2022-08-19,茄类,89.616,26.653884756737284,62.962115243262716,1.3328822762472958
2022-08-20,茄类,18.641,36.75275728099156,-18.11175728099156,-0.558566484759556
2022-08-21,茄类,18.233,32.50839502504136,-14.275395025041359,-0.45798191513363884
2022-08-22,茄类,14.33,28.092853422308433,-13.762853422308433,-0.5528766652929726
2022-08-23,茄类,13.572,23.42601126706853,-9.854011267068532,-0.4255548404379246
2022-08-24,茄类,14.23,23.987195364502867,-9.757195364502866,-0.4018844391393328
2022-08-25,茄类,12.514,23.464650329806815,-10.950650329806816,-0.5083637195304425
2022-08-26,茄类,11.488,27.569514688887093,-16.081514688887093,-0.7551242994534664
2022-08-27,茄类,14.129,34.06992296717153,-19.94092296717153,-0.7599022376183466
2022-08-28,茄类,24.743,34.802356491135114,-10.059356491135116,-0.2208591687700383
2022-08-29,茄类,12.904,25.952306566495555,-13.048306566495555,-0.5784398396157706
2022-08-30,茄类,7.515,25.476156934272023,-17.961156934272022,-1.100558659116201
2022-08-31,茄类,3.3040000000000003,25.954285751491902,-22.6502857514919,-1.940919584264876
2022-09-01,茄类,10.138,14.842120820512221,-4.704120820512221,-0.2608950896595963
2022-09-02,茄类,4.884,18.67245357353453,-13.788453573534529,-1.220801500390533
2022-09-03,茄类,15.738,24.009547467963404,-8.271547467963405,-0.30209008204250365
2022-09-04,茄类,18.362,22.966089094833208,-4.60408909483321,-0.10345211879625449
2022-09-05,茄类,9.929,16.45690507764791,-6.52790507764791,-0.3850020723919205
2022-09-06,茄类,10.565,15.749540578891489,-5.18454057889149,-0.2789812339320803
2022-09-07,茄类,12.388,14.599650822450549,-2.211650822450549,-0.043986039794915666
2022-09-08,茄类,7.918,14.818787229040296,-6.900787229040296,-0.5064738241854667
2022-09-09,茄类,4.65,17.20871696338349,-12.55871696338349,-1.1882655257851011
2022-09-10,茄类,0.491,23.911924368595212,-23.420924368595212,-3.7654051030064872
2022-09-11,茄类,6.927,19.529873500194128,-12.602873500194129,-0.9162351383706309
2022-10-15,茄类,12.033,18.955037378471346,-6.922037378471346,-0.3341335352168118
2022-10-16,茄类,2.55,18.398900627784155,-15.848900627784154,-1.8559142449176917
2022-10-17,茄类,5.7620000000000005,13.767291428164869,-8.005291428164869,-0.750727645546043
2022-10-18,茄类,7.187,13.761877457466863,-6.5748774574668625,-0.5293451175893242
2022-10-19,茄类,13.004,14.086508865986739,-1.082508865986739,0.04032279136712669
2022-10-20,茄类,4.7010000000000005,14.213086473728787,-9.512086473728786,-0.986104560573696
2022-10-21,茄类,38.486,14.693731826872714,23.792268173127283,1.083156852537809
2022-10-22,茄类,7.952,19.02094564966257,-11.068945649662568,-0.7518339949745272
2022-10-23,茄类,14.581,18.398900627784155,-3.817900627784155,-0.11228829275387842
2022-10-24,茄类,3.223,13.767291428164869,-10.544291428164868,-1.331699679375079
2022-10-25,茄类,4.156,12.718695738416885,-8.562695738416885,-0.9982366328779002
2022-10-26,茄类,4.56,14.086508865986739,-9.526508865986738,-1.0076115875482374
2022-10-27,茄类,2.299,14.213086473728787,-11.914086473728787,-1.7014055668346453
2022-10-28,茄类,11.885,16.062624056218443,-4.177624056218443,-0.180934674905886
2022-10-29,茄类,11.396,20.810497480186704,-9.414497480186704,-0.4819118190557159
2022-10-30,茄类,10.805,21.242731824249013,-10.437731824249013,-0.5557225048534034
2022-10-31,茄类,3.319,15.895236659583503,-12.576236659583504,-1.4460726401947688
2022-11-01,茄类,3.305,8.554756448595874,-5.249756448595875,-0.8307676544874858
2022-11-03,茄类,4.0120000000000005,9.297788106619375,-5.285788106619375,-0.7202033535217527
2022-11-05,茄类,9.816,13.613622651333245,-3.797622651333244,-0.2067739392885195
2022-11-06,茄类,4.647,13.168414176635606,-8.521414176635606,-0.9213159363535155
2022-11-07,茄类,3.256,9.853490666868932,-6.597490666868932,-0.9870430164364163
2022-11-08,茄类,3.86,9.102992437339697,-5.242992437339698,-0.7376527050064718
2022-11-09,茄类,2.871,9.214984714266583,-6.343984714266583,-1.0458872209413574
2022-11-10,茄类,6.897,9.297788106619375,-2.400788106619375,-0.17840668917228775
2022-11-11,茄类,7.801,10.507701841331663,-2.706701841331663,-0.17757325611761932
2022-11-12,茄类,10.572,13.613622651333245,-3.0416226513332454,-0.13257864995508717
2022-11-13,茄类,7.366,13.168414176635606,-5.802414176635606,-0.4606629684334833
2022-11-14,茄类,5.605,9.853490666868932,-4.248490666868932,-0.44388340805258686
2022-11-15,茄类,7.266,9.102992437339697,-1.8369924373396973,-0.10511395468420104
2022-11-16,茄类,2.568,9.214984714266583,-6.646984714266583,-1.1574202362525696
2022-11-17,茄类,8.038,9.297788106619375,-1.259788106619375,-0.025312927594432377
2022-11-18,茄类,17.923,10.507701841331663,7.415298158668335,0.654259617525665
2022-11-19,茄类,35.948,13.593227523487757,22.354772476512245,1.0927850675514987
2022-11-20,茄类,0.252,13.168414176635606,-12.916414176635605,-3.8358639779270707
2022-11-21,茄类,54.83,9.794655066242855,45.035344933757145,1.8426839641805777
2022-11-22,茄类,4.816,9.102992437339697,-4.2869924373396975,-0.5163761804766913
2022-11-23,茄类,8.243,9.01344780500341,-0.7704478050034105,0.03093000289773995
2022-11-24,茄类,8.455,9.188685403366643,-0.7336854033666427,0.03706841289062446
2022-11-25,茄类,16.927,10.3367327127558,6.590267287244199,0.6134894565391491
2022-11-26,茄类,9.864,13.537439629865393,-3.673439629865392,-0.19628407672881876
2022-11-27,茄类,4.146,13.168414176635606,-9.022414176635607,-1.0353937724427689
2022-11-28,茄类,1.04,13.028415474869284,-11.988415474869285,-2.407628754417492
2022-11-29,茄类,1.778,12.03609680547253,-10.25809680547253,-1.7921377543855614
2022-12-04,茄类,1.168,11.70102488844585,-10.533024888445851,-2.18410024061241
2022-12-06,茄类,7.977,8.088623249535386,-0.11162324953538594,0.10638717388369301
2022-12-07,茄类,11.597,8.18813594727239,3.40886405272761,0.46834348333219333
2022-12-08,茄类,4.524,8.261712350761192,-3.737712350761192,-0.48195200392965654
2022-12-09,茄类,4.422,9.336802375485638,-4.914802375485638,-0.6270884428506291
2022-12-10,茄类,6.572,12.09662267061669,-5.524622670616689,-0.4898247850841966
2022-12-11,茄类,3.629,11.555347687964966,-7.926347687964967,-1.0379078946190212
2022-12-12,茄类,3.379,8.755491586501662,-5.376491586501663,-0.8318179954066456
2022-12-13,茄类,5.316,8.088623249535386,-2.7726232495353864,-0.2994540861943009
2022-12-14,茄类,6.973,8.18813594727239,-1.2151359472723895,-0.040357412403499104
2022-12-15,茄类,8.607,8.261712350761192,0.3452876492388075,0.16122726348380678
2022-12-16,茄类,6.839,9.298378013773766,-2.4593780137737653,-0.18691514545955057
2022-12-17,茄类,16.786,11.925892981929193,4.860107018070808,0.46211659876110067
2022-12-18,茄类,12.025,11.70102488844585,0.3239751115541498,0.14759469097337963
2022-12-19,茄类,11.56,8.755491586501662,2.804508413498338,0.39815306010543283
2022-12-20,茄类,6.731,8.088623249535386,-1.3576232495353864,-0.06345150601672356
2022-12-21,茄类,17.740000000000002,8.18813594727239,9.551864052727613,0.893419016239061
2022-12-22,茄类,8.883000000000001,8.261712350761192,0.6212876492388091,0.19279077560403368
2022-12-23,茄类,8.921,9.336802375485638,-0.41580237548563836,0.07472752264576288
2022-12-24,茄类,11.582,12.09662267061669,-0.5146226706166885,0.07680918354438004
2022-12-25,茄类,5.742,11.70102488844585,-5.9590248884458505,-0.5915855433195729
2022-12-26,茄类,12.022,8.629865779359111,3.392134220640889,0.4517926626918114
2022-12-27,茄类,6.541,8.02497620848056,-1.4839762084805592,-0.08418533510538007
2022-12-28,茄类,8.167,8.18813594727239,-0.021135947272389544,0.11769868373376591
2022-12-29,茄类,3.656,8.261712350761192,-4.605712350761191,-0.6949789085916269
2022-12-30,茄类,6.173,9.226948596735442,-3.0539485967354416,-0.2816601439554294
2022-12-31,茄类,5.574,11.921845607814456,-6.347845607814456,-0.6399762432105061
2023-01-01,茄类,7.926,25.311247646696515,-17.385247646696513,-1.0408170629365792
2023-01-02,茄类,17.834,19.043731616547703,-1.2097316165477032,0.05465205954050889
