销售日期,分类名称,日销量,日销售额,日成本,打折销量,加成率,打折占比,月份,星期,lnQ,lnR,lnP,lnC
2021-12-23,花菜类,24.073,191.174,120.91609,0.0,0.5810468234624524,0.0,12,4,3.1810908805054425,0.4580871741470667,2.072093127601698,1.6140059534546312
2021-12-23,茄类,6.563,62.928,41.62745,3.4730000000000003,0.5116948071524918,0.529178729239677,12,4,1.8814478154915857,0.4132314102621016,2.260543400197868,1.8473119899357664
2021-12-23,辣椒类,33.503,317.8904,208.30022,0.0,0.5261164870589192,0.0,12,4,3.5116349870602646,0.4227262648499005,2.2500716822249918,1.8273454173750912
2021-12-23,食用菌,47.43,424.635,336.88005,3.0,0.2604931636646337,0.06325110689437065,12,4,3.85925493988949,0.23150304412032788,2.1919750365053017,1.9604719923849736
2021-12-24,水生根茎类,35.441,212.64600000000002,170.11679999999998,0.0,0.2500000000000002,0.0,12,5,3.5678693420430854,0.22314355131420993,1.791759469228055,1.568615917913845
2021-12-24,花叶类,120.944,474.8304,256.57141,9.0,0.8506754123540108,0.07441460510649557,12,5,4.7953276285498205,0.6155506602208386,1.3676300590947732,0.7520793988739346
2021-12-24,花菜类,30.134999999999998,271.215,166.9479,0.0,0.6245487364620936,0.0,12,5,3.405687286935007,0.4852300765770268,2.1972245773362196,1.7119945007591926
2021-12-24,茄类,8.624,75.776,50.69602,6.536,0.49471299719386264,0.7578849721706864,12,5,2.1545490141666415,0.4019342132919053,2.173232605654844,1.771298392362939
2021-12-24,辣椒类,52.243,478.48,314.69966,0.0,0.5204338002780176,0.0,12,5,3.955905910578099,0.4189956890605501,2.2147085021582025,1.7957128130976523
2021-12-24,食用菌,63.472,530.189,413.8123,0.0,0.2812306449083315,0.0,12,5,4.150598863771974,0.24782105737746868,2.1226346829797644,1.8748136256022956
2021-12-25,水生根茎类,66.839,401.034,315.5258,0.0,0.2710022445074223,0.0,12,6,4.202286742514137,0.23980575814393418,1.791759469228055,1.5519537110841208
2021-12-25,花叶类,180.787,800.295,446.31906,2.0,0.7931006576326809,0.011062742343199455,12,6,5.197319542718089,0.5839463322735066,1.487660866978266,0.9037145347047594
2021-12-25,花菜类,33.162,298.458,188.69178000000002,0.0,0.5817223198594024,0.0,12,6,3.501404642079181,0.4585143291979798,2.1972245773362196,1.7387102481382397
2021-12-25,茄类,13.596,127.318,85.39238,8.677000000000001,0.4909761269096844,0.6382024124742572,12,6,2.6097756318338696,0.3994310241920989,2.2369122620054966,1.837481237813398
2021-12-25,辣椒类,65.339,616.0354,407.91109,0.0,0.5102197883367181,0.0,12,6,4.179589101495049,0.41225519542458366,2.243715327919743,1.8314601324951592
2021-12-25,食用菌,137.522,1078.604,813.64016,52.916,0.3256523620957943,0.38478207123223923,12,6,4.923783904307991,0.2819046870258501,2.059638987099292,1.7777343000734418
2021-12-26,水生根茎类,95.584,573.504,451.50388,0.0,0.27020835346974215,0.0,12,7,4.5600054420337,0.23918094486467315,1.791759469228055,1.5525785243633818
2021-12-26,花叶类,209.712,926.96,534.67236,1.0,0.7336972496577157,0.004768444342717632,12,7,5.34573516087719,0.550256266608098,1.486175253811617,0.9359189872035193
2021-12-26,花菜类,28.498,256.482,169.84808,0.0,0.5100671140939599,0.0,12,7,3.349833909373597,0.4121540962589611,2.1972245773362196,1.7850704810772584
2021-12-26,茄类,9.123,105.474,63.881280000000004,0.0,0.6510940294245826,0.0,12,7,2.2107986973633373,0.5014381163293021,2.4476657796824717,1.9462276633531697
2021-12-26,辣椒类,64.634,574.9942,384.03599,0.0,0.4972404018696266,0.0,12,7,4.1687405881224535,0.40362368163571044,2.1856193656675016,1.781995684031791
2021-12-26,食用菌,92.322,832.728,581.62227,8.757,0.43173334817458064,0.09485279781633846,12,7,4.525282466303296,0.3588858418240428,2.1994245919285733,1.8405387501045305
2021-12-27,水生根茎类,42.155,252.93,196.75947,0.0,0.2854781525890471,0.0,12,1,3.741353301374639,0.25113075231610094,1.791759469228055,1.5406287169119541
2021-12-27,花叶类,82.705,324.002,172.52719,12.0,0.8779764511321377,0.1450940088265522,12,1,4.415280059694185,0.6301948413741931,1.3654696289185992,0.7352747875444061
2021-12-27,花菜类,15.213,136.917,90.82160999999999,0.0,0.5075376884422111,0.0,12,1,2.7221503254809916,0.4104776499317087,2.1972245773362196,1.7867469274045107
2021-12-27,茄类,5.35,60.724000000000004,36.59248,0.0,0.6594666445127524,0.0,12,1,1.6770965609079151,0.5064962522547406,2.4292424461625535,1.922746193907813
2021-12-27,辣椒类,37.586,309.6388,205.79473,0.0,0.5046002392772644,0.0,12,1,3.6266316406344092,0.40852724117445427,2.1087748162263082,1.700247575051854
2021-12-27,食用菌,39.642,211.686,146.90066,7.552,0.4410146285251546,0.19050501992835878,12,1,3.6798891622758036,0.3653474686141257,1.675214882360341,1.3098674137462154
2021-12-28,水生根茎类,35.054,210.324,163.89527999999999,0.0,0.28328283767537443,0.0,12,2,3.5568897296509845,0.24942151159151718,1.791759469228055,1.542337957636538
2021-12-28,花叶类,86.043,351.1462,194.85121,5.0,0.8021248110288872,0.058110479643898975,12,2,4.4548471712951585,0.588966419289767,1.4063554896651,0.8173890703753333
2021-12-28,花菜类,24.145,217.305,143.4213,0.0,0.5151515151515151,0.0,12,2,3.1840773193255054,0.4155154439616658,2.1972245773362196,1.7817091333745536
2021-12-28,茄类,5.317,54.708,34.94822,0.0,0.5654016141594622,0.0,12,2,1.6709092345222014,0.44814241353631373,2.331100716497103,1.8829583029607895
2021-12-28,辣椒类,42.784,384.4406,267.55183999999997,5.67,0.43688266169277723,0.1325261780104712,12,2,3.7561642009195326,0.36247594871267336,2.1956250897460174,1.8331491410333443
2021-12-28,食用菌,39.004,148.186,93.07872,6.873,0.5920502559553891,0.1762126961337299,12,2,3.6636642049728727,0.46502265473511245,1.3348040364902598,0.8697813817551473
2021-12-29,水生根茎类,34.882,209.292,162.03083999999998,0.0,0.29168002832053475,0.0,12,3,3.5519709368464767,0.25594371858991705,1.791759469228055,1.535815750638138
2021-12-29,花叶类,68.165,309.248,180.13564,1.0,0.7167507773586614,0.014670285337049805,12,3,4.221931236638093,0.5404334213268535,1.5122123073540925,0.9717788860272392
2021-12-29,花菜类,24.749,197.992,140.57432,0.0,0.408450704225352,0.0,12,3,3.20878508415803,0.3424903089467759,2.0794415416798357,1.73695123273306
2021-12-29,茄类,3.0269999999999997,29.114,16.90864,0.0,0.7218416147011235,0.0,12,3,1.1075720300395815,0.5433944242498671,2.2636471281028876,1.7202527038530206
2021-12-29,辣椒类,35.3,306.3432,218.17618000000002,5.896,0.40410928452409434,0.1670254957507082,12,3,3.563882963939251,0.33940314055452514,2.1608230781523723,1.8214199375978473
2021-12-29,食用菌,28.395,144.388,96.81775999999999,3.744,0.49133795287145676,0.1318541996830428,12,3,3.346213073329396,0.3996736719842954,1.6262910471830518,1.2266173751987564
2021-12-30,水生根茎类,37.37,224.22,170.4251,0.0,0.3156512743721436,0.0,12,4,3.6208682434973927,0.2743318087083976,1.791759469228055,1.5174276605196575
2021-12-30,花叶类,84.271,324.496,187.02507,8.0,0.7350401205570996,0.09493182708167697,12,4,4.434037796333055,0.5510305373718646,1.348235413078722,0.7972048757068573
2021-12-30,花菜类,17.651,141.208,90.19661,0.0,0.5655577299412915,0.0,12,4,2.870792438998142,0.4482421374642228,2.0794415416798357,1.631199404215613
2021-12-30,茄类,11.272,118.172,79.75482000000001,0.0,0.48169101253065305,0.0,12,4,2.422321774596379,0.3931840115670294,2.349819415680723,1.9566354041136933
2021-12-30,辣椒类,35.101,305.4254,214.77728,4.65,0.4220563739330345,0.13247485826614627,12,4,3.558229620094477,0.35210397471129995,2.1634759388452762,1.811371964133976
2021-12-30,食用菌,31.745,154.774,104.58425,4.443,0.47989778575645947,0.13995904866908174,12,4,3.4577352326224133,0.3919730217129501,1.584230755770248,1.192257734057298
2021-12-31,水生根茎类,60.713,364.278,287.39112,0.0,0.2675339446813807,0.0,12,5,4.106157843174291,0.23707323693831417,1.791759469228055,1.554686232289741
2021-12-31,花叶类,125.701,561.5304,326.68984,3.0,0.7188486792243063,0.023866158582668398,12,5,4.83390607101404,0.5416546941515292,1.4967598423934714,0.9551051482419419
2021-12-31,花菜类,69.793,395.916,271.53251,0.0,0.4580795500325172,0.0,12,5,4.245533718206345,0.37712019316289225,1.735668349335128,1.3585481561722357
2021-12-31,茄类,12.997,134.936,85.45807,0.0,0.5789731736277217,0.0,12,5,2.5647185615994514,0.45677474565972176,2.340082030356262,1.8833072846965404
2021-12-31,辣椒类,66.714,616.9598,408.52067,0.0,0.5102290907336462,0.0,12,5,4.200414825949167,0.4122613550368139,2.2243890418627816,1.812127686825968
2021-12-31,食用菌,88.954,759.3539999999999,525.74211,4.0,0.4443469251492902,0.04496706162735797,12,5,4.48811938218452,0.3676572644880043,2.1443486896410175,1.7766914251530133
2022-01-01,水生根茎类,82.658,495.948,385.72139999999996,0.0,0.28576739584581,0.0,1,6,4.414711613291233,0.25135573530783356,1.791759469228055,1.5404037339202215
2022-01-01,花叶类,138.402,600.517,342.58448,15.0,0.7529019411503992,0.10837993670611698,1,6,4.9301624939462085,0.5612726666394409,1.4676284569149984,0.9063557902755578
2022-01-01,花菜类,38.272,306.176,198.63168000000002,0.0,0.5414258188824661,0.0,1,6,3.6447185583281665,0.43270784450203853,2.0794415416798357,1.6467336971777973
2022-01-01,茄类,18.428,190.12800000000001,110.05963,0.0,0.727499901644227,0.0,1,6,2.9138712470736707,0.5466752197243618,2.333826282474,1.787151062749638
2022-01-01,辣椒类,57.833,521.5504,356.36042,0.0,0.4635474949771359,0.0,1,6,4.057559547013433,0.38086327963116673,2.1992463670529365,1.8183830874217701
2022-01-01,食用菌,90.656,759.684,505.70656,0.0,0.5022229492138681,0.0,1,6,4.507072123648106,0.40694597722262454,2.125830433694175,1.7188844564715506
2022-01-02,水生根茎类,27.438,164.62800000000001,126.16239999999999,0.0,0.30488957090226587,0.0,1,7,3.311928913903973,0.266118417195919,1.7917594692280552,1.5256410520321362
2022-01-02,花叶类,110.543,445.4858,253.62465,20.0,0.7564767462468651,0.18092506988230822,1,7,4.705404585533862,0.563309953949443,1.3937607865704646,0.8304508326210215
2022-01-02,花菜类,26.605,212.84,143.667,0.0,0.4814814814814814,0.0,1,7,3.281099168048333,0.3930425881096072,2.0794415416798357,1.6863989535702288
2022-01-02,茄类,13.349,134.054,79.63723,0.0,0.6833081713163554,0.0,1,7,2.5914414756735953,0.520761006774582,2.306801228175266,1.7860402214006834
2022-01-02,辣椒类,45.828,428.7554,285.05131,0.0,0.5041341153633008,0.0,1,7,3.8248952580313795,0.40821739400102475,2.2359913351216436,1.8277739411206189
2022-01-02,食用菌,59.918,286.034,177.73951,0.0,0.6092876592266965,0.0,1,7,4.092976960814796,0.4757916334022321,1.563133724058138,1.087342090655906
2022-01-03,水生根茎类,59.009,354.054,282.7056,0.0,0.2523770310881708,0.0,1,1,4.077689974645196,0.22504337038511218,1.791759469228055,1.5667160988429427
2022-01-03,花叶类,90.081,378.9412,217.18944000000002,11.0,0.744749652653462,0.12211232113320233,1,1,4.500709265573101,0.5566110798341253,1.436671782354343,0.8800607025202175
2022-01-03,花菜类,38.027,228.162,211.81039,0.0,0.07719928186714542,0.0,1,1,3.638296433737858,0.07436441528886234,1.791759469228055,1.7173950539391927
2022-01-03,茄类,12.782,131.342,78.51584,0.0,0.6728089516714082,0.0,1,1,2.54803793122809,0.5145042204279926,2.329766677072216,1.815262456644223
2022-01-03,辣椒类,81.754,638.0602,479.01657,0.0,0.3320211449052797,0.0,1,1,4.403714738243955,0.2866974465457113,2.0547178980162304,1.7680204514705191
2022-01-03,食用菌,59.045,495.81,342.7276,2.0,0.44665909602844933,0.03387247014988568,1,1,4.078299865053245,0.3692568262704527,2.1278929237676,1.7586360974971469
2022-01-04,水生根茎类,46.598,279.58799999999997,223.19807999999998,0.0,0.252645184044594,0.0,1,2,3.8415576217556415,0.22525746266407687,1.791759469228055,1.566502006563978
2022-01-04,花叶类,70.388,286.0908,156.81281,10.0,0.824409625718715,0.14206967096664203,1,2,4.254022794089515,0.6012564419425175,1.40228644886091,0.8010300069183923
2022-01-04,花菜类,45.257,271.542,243.48265999999998,0.0,0.11524163568773238,0.0,1,2,3.8123573543143188,0.109071095054362,1.791759469228055,1.682688374173693
2022-01-04,茄类,8.174,80.444,47.153400000000005,0.0,0.7060063537305898,0.0,1,2,2.1009583851420857,0.5341551734063913,2.286602905030271,1.7524477316238796
2022-01-04,辣椒类,58.207,441.1794,332.59213,0.0,0.3264877915180975,0.0,1,2,4.0640056224190335,0.2825346910237889,2.0254459730271073,1.7429112820033181
2022-01-04,食用菌,63.48,528.222,362.06832,3.0,0.45890145815574246,0.04725897920604915,1,2,4.150724895658208,0.37768372658506344,2.1187917542272636,1.7411080276422004
2022-01-05,水生根茎类,34.15,204.9,160.14016,0.0,0.2795041543607799,0.0,1,3,3.530762586016799,0.24647262347510043,1.791759469228055,1.5452868457529545
2022-01-05,花叶类,65.654,262.4934,144.33705,3.0,0.8186141396128022,0.04569409327687574,1,3,4.184398528062538,0.5980747492782418,1.3858274107959099,0.7877526615176683
2022-01-05,花菜类,39.688,238.128,216.69648,0.0,0.09890109890109877,0.0,1,3,3.6810488749987478,0.09431067947124121,1.791759469228055,1.6974487897568136
2022-01-05,茄类,9.827,102.402,62.609669999999994,0.0,0.6355620465656504,0.0,1,3,2.2851336993802898,0.4919865046448729,2.343772544284385,1.8517860396395123
2022-01-05,辣椒类,66.638,499.04040000000003,368.7108,0.0,0.3534737794499103,0.0,1,3,4.199274985403417,0.30267445747962884,2.0134120689947106,1.7107376115150816
2022-01-05,食用菌,40.437,353.706,274.9558,5.0,0.28641039759845044,0.12364913321957614,1,3,3.6997452074242423,0.25185570212013814,2.1687208521717274,1.9168651500515896
2022-01-06,水生根茎类,34.198,205.188,160.49856,0.0,0.27844137667029534,0.0,1,4,3.532167162826401,0.24564166148725078,1.791759469228055,1.5461178077408042
2022-01-06,花叶类,60.316,231.144,123.02187,1.0,0.8788854371990931,0.016579348763180582,1,4,4.099597408503549,0.6306787484816204,1.3434434844231238,0.7127647359415034
2022-01-06,花菜类,35.897,215.382,194.20277000000002,0.0,0.10905730129390023,0.0,1,4,3.5806537265428355,0.1035103763696649,1.791759469228055,1.6882490928583904
2022-01-06,茄类,7.001,78.092,41.75119,0.0,0.8704137534762482,0.0,1,4,1.9460529959950605,0.6261596649358819,2.411834622825495,1.7856749578896134
2022-01-06,辣椒类,66.856,508.576,369.97632,0.0,0.37461770526286675,0.0,1,4,4.202541052699135,0.3181756599242265,2.0290736108152743,1.7108979508910478
2022-01-06,食用菌,44.278,343.304,235.53584,3.0,0.45754463524531963,0.06775373774786576,1,4,3.7904879397020332,0.37675326329867986,2.0481284123103953,1.6713751490117155
2022-01-07,水生根茎类,46.045,276.27,216.54752,0.0,0.27579387655882637,0.0,1,5,3.8296191791733305,0.24356863312680818,1.791759469228055,1.5481908361012466
2022-01-07,花叶类,90.664,357.384,223.12318000000002,2.0,0.6017340735283532,0.022059472337421688,1,5,4.507160365430647,0.47108683831812254,1.3716504685253663,0.9005636302072438
2022-01-07,花菜类,31.834,254.672,162.3534,0.0,0.5686274509803921,0.0,1,5,3.4605349010076627,0.4502010019495558,2.0794415416798357,1.62924053973028
2022-01-07,茄类,16.284,178.166,102.10217,0.0,0.7449776042957754,0.0,1,5,2.7901830306407325,0.5567417213575759,2.3925326693344773,1.8357909479769012
2022-01-07,辣椒类,49.32,464.467,278.63466999999997,0.0,0.6669390065493286,0.0,1,5,3.8983296782961436,0.5109890143466199,2.242560833300519,1.731571818953899
2022-01-07,食用菌,78.764,673.948,541.7428,9.0,0.24403683814533395,0.11426540043674775,1,5,4.366456039682924,0.2183616065355625,2.1466969169177545,1.9283353103821919
2022-01-08,水生根茎类,60.006,360.036,286.21778,0.0,0.25790927453912893,0.0,1,6,4.094444557222434,0.2294510368692389,1.791759469228055,1.5623084323588161
2022-01-08,花叶类,130.766,513.2044,293.74157,1.0,0.7471289473941327,0.007647247755532784,1,6,4.8734094663952225,0.5579738391859862,1.3672647399650004,0.8092909007790142
2022-01-08,花菜类,43.284,346.272,209.49456,0.0,0.6528925619834709,0.0,1,6,3.767783051709402,0.5025268209512955,2.0794415416798357,1.5769147207285403
2022-01-08,茄类,14.224,152.986,92.1277,0.0,0.6605863383108443,0.0,1,6,2.654930678771549,0.5071707558523252,2.3754157351662335,1.8682449793139082
2022-01-08,辣椒类,80.046,738.5088000000001,456.92318,0.0,0.6162646858931518,0.0,1,6,4.382601469424724,0.48011773746212427,2.222031548521754,1.74191381105963
2022-01-08,食用菌,112.412,922.816,692.5159600000001,0.0,0.3325555702716223,0.0,1,6,4.722170693326817,0.28709857995685667,2.105259171357365,1.8181605914005083
2022-01-09,水生根茎类,59.741,393.546,304.41284,0.0,0.2928035492852403,0.0,1,7,4.090018551851078,0.2568131542057708,1.8851794087929568,1.628366254587186
2022-01-09,花叶类,147.528,569.5886,327.20256,7.0,0.7407828349509247,0.04744861992299767,1,7,4.994017988272818,0.5543349171936734,1.3508963575797206,0.7965614403860473
2022-01-09,花菜类,114.262,684.512,428.99971999999997,0.0,0.595600109016388,0.0,1,7,4.73849405708151,0.4672499093722433,1.790212118537884,1.3229622091656408
2022-01-09,茄类,11.879,131.102,74.91404,0.0,0.7500324371773301,0.0,1,7,2.4747721353074024,0.5596343232935448,2.401203510876017,1.841569187582472
2022-01-09,辣椒类,81.556,719.5474,449.05046,0.0,0.6023753767004272,0.0,1,7,4.401289900854728,0.47148713873894105,2.1773325023854597,1.7058453636465185
2022-01-09,食用菌,84.804,751.564,566.876,3.0,0.32579964577791265,0.03537568982595161,1,7,4.440342711496718,0.28201578364900787,2.181813657077467,1.8997978734284593
2022-01-10,水生根茎类,56.153,364.11,276.8506,0.0,0.31518588003782555,0.0,1,1,4.028080108074218,0.2739780092811753,1.8693759117121613,1.5953979024309861
2022-01-10,花叶类,76.365,281.7392,149.65502,4.0,0.8825910417171436,0.05238001702350554,1,1,4.3355244760224085,0.6326490416564421,1.3054573443083115,0.6728083026518692
2022-01-10,花菜类,35.175,211.05,134.36849999999998,0.0,0.5706806282722516,0.0,1,1,3.5603356030004525,0.4515090466095714,1.7917594692280552,1.3402504226184837
2022-01-10,茄类,8.581999999999999,92.157,54.14494,0.0,0.7020427024205771,0.0,1,1,2.1496669865693327,0.5318291193902503,2.3738266577650844,1.841997538374834
2022-01-10,辣椒类,57.481,537.8312,322.59851000000003,0.0,0.6671843896613159,0.0,1,1,4.051454458415094,0.5111362093260914,2.236090297868563,1.7249540885424717
2022-01-10,食用菌,46.232,417.8,316.36933,0.0,0.3206084167513963,0.0,1,1,3.833672199015477,0.2780925521878255,2.2013306501069887,1.923238097919163
2022-01-11,水生根茎类,29.824,201.688,150.95651999999998,0.0,0.3360668356689729,0.0,1,2,3.3953134385031807,0.28973010056149345,1.9114085103886662,1.6216784098271728
2022-01-11,花叶类,86.15,322.407,170.76348,6.0,0.8880324996890436,0.06964596633778293,1,2,4.456089962973938,0.6355352813935022,1.319724759581638,0.6841894781881356
2022-01-11,花菜类,54.466,326.796,221.13195999999996,0.0,0.47783251231527113,0.0,1,2,3.9975766537808037,0.3905764956144139,1.791759469228055,1.4011829736136412
2022-01-11,茄类,10.573,106.534,63.19104,0.0,0.6859035711391996,0.0,1,2,2.3583035817503895,0.5223016640764162,2.3101606012763183,1.787858937199902
2022-01-11,辣椒类,81.87,674.9308,447.69489,0.0,0.5075686925977645,0.0,1,2,4.405132623388357,0.41049821581008,2.109477543710272,1.698979327900192
2022-01-11,食用菌,33.489,240.61599999999999,154.60805,3.0,0.5562967128813796,0.08958165367732689,1,2,3.5112170267007046,0.44230909708972055,1.9719852750444467,1.529676177954726
2022-01-12,水生根茎类,41.626,292.656,221.33983999999998,0.0,0.32220209429987845,0.0,1,3,3.72872497203606,0.2792985998669851,1.9502728857975105,1.6709742859305252
2022-01-12,花叶类,85.232,322.03,175.24691,11.0,0.8375787624443702,0.12905950816594705,1,3,4.445376950174643,0.6084488151015268,1.3292677587317874,0.7208189436302607
2022-01-12,花菜类,35.007,210.042,131.62632,0.0,0.595744680851064,0.0,1,3,3.55554804149208,0.46734051182625197,1.791759469228055,1.3244189574018033
2022-01-12,茄类,10.637,114.042,66.19432,0.0,0.7228366421771535,0.0,1,3,2.364338489269528,0.543972142939105,2.3722283123272274,1.8282561693881227
2022-01-12,辣椒类,74.888,579.28,394.06906,2.0,0.46999614737579254,0.02670654844567888,1,3,4.315993664069444,0.38525977995441635,2.0457922890111218,1.6605325090567054
2022-01-12,食用菌,46.619,291.51,182.99776,5.0,0.592970318325208,0.10725240781655548,1,3,3.842008183356106,0.4656003981901096,1.8330661271633513,1.3674657289732417
2022-01-13,水生根茎类,22.185,133.11,99.44288,0.0,0.33855737082433657,0.0,1,4,3.0994163848308727,0.291592445087614,1.7917594692280552,1.500167024140441
2022-01-13,花叶类,73.369,256.6266,138.40575,13.0,0.8541614058664468,0.17718655017786802,1,4,4.295501503084158,0.617432521534712,1.2521206070138768,0.6346880854791649
2022-01-13,花菜类,21.816,130.89600000000002,87.264,0.0,0.5000000000000002,0.0,1,4,3.0826436455432873,0.40546510810816455,1.7917594692280552,1.3862943611198906
2022-01-13,茄类,12.889,144.233,82.87105,0.0,0.7404509777539927,0.0,1,4,2.5563742344226426,0.5541442622616628,2.415055813067391,1.8609115508057283
2022-01-13,辣椒类,63.209,521.677,330.853,0.0,0.576763698681892,0.0,1,4,4.146446696077464,0.4553744544464409,2.110601926339207,1.655227471892766
2022-01-13,食用菌,48.916,289.881,184.38135,9.0,0.5721817851968216,0.18398887889443127,1,4,3.8901045413271236,0.45246432675947207,1.7793659526113323,1.3269016258518604
2022-01-14,水生根茎类,48.285,340.41,260.04544,0.0,0.3090404507766029,0.0,1,5,3.8771209534188813,0.26929438849507376,1.9530298200521268,1.683735431557053
2022-01-14,花叶类,103.099,378.4884,208.98374,13.0,0.811090183379817,0.1260923966284833,1,5,4.635689691654828,0.5939289752206774,1.3004957334610958,0.7065667582404183
2022-01-14,花菜类,23.405,163.835,93.62,0.0,0.75,0.0,1,5,3.152949674752034,0.5596157879354227,1.9459101490553132,1.3862943611198906
2022-01-14,茄类,6.196,70.362,39.50574,0.0,0.7810576387127539,0.0,1,5,1.823903922554622,0.5772073669016233,2.4297494221523603,1.852542055250737
2022-01-14,辣椒类,78.342,631.7322,390.13016,0.0,0.6192857276145993,0.0,1,5,4.361083857653957,0.4819851431355151,2.0873817125149907,1.6053965693794756
2022-01-14,食用菌,53.083,340.029,233.68328,13.0,0.4550848481757017,0.24489949701410998,1,5,3.9718567263295963,0.3750642138205978,1.8571741817609213,1.4821099679403236
2022-01-15,水生根茎类,56.825,376.05,291.93177,0.0,0.28814345900071126,0.0,1,6,4.039976369738607,0.2532020026914676,1.8897457435338052,1.6365437408423376
2022-01-15,花叶类,124.109,479.85880000000003,257.27801,14.0,0.8651372497789456,0.11280406739237284,1,6,4.821160211740506,0.6233346427627626,1.3523316822192635,0.728997039456501
2022-01-15,花菜类,37.538,262.766,150.152,0.0,0.7500000000000002,0.0,1,6,3.625353753234058,0.5596157879354228,1.9459101490553135,1.3862943611198906
2022-01-15,茄类,9.146,93.468,57.56134,0.0,0.623798195108036,0.0,1,6,2.2133166252358634,0.4847679699220268,2.3243025064899485,1.8395345365679214
2022-01-15,辣椒类,96.244,817.2482,517.65404,0.0,0.5787536401724982,0.0,1,6,4.566886633562483,0.45663570041070417,2.139056209530999,1.6824205091202948
2022-01-15,食用菌,49.827,259.886,166.24997,1.0,0.5632243422359717,0.020069440263311058,1,6,3.9085570057849712,0.44675057423987946,1.6516860675397274,1.204935493299848
2022-01-16,水生根茎类,52.794,344.064,262.71072,0.0,0.3096686728276641,0.0,1,7,3.9663975478914786,0.2697741837174221,1.8744301386890418,1.6046559549716197
2022-01-16,花叶类,137.15,539.614,288.60157,5.0,0.8697542081978282,0.03645643456069996,1,7,4.9210752173836125,0.6258069827611695,1.3697788517579705,0.7439718689968012
2022-01-16,花菜类,58.007,348.042,235.50841999999997,0.0,0.4778325123152709,0.0,1,7,4.060563692919181,0.3905764956144137,1.791759469228055,1.4011829736136412
2022-01-16,茄类,14.67,153.406,94.77028,0.0,0.6187142213782635,0.0,1,7,2.6858045921548905,0.4816321435979777,2.347283409442299,1.8656512658443216
2022-01-16,辣椒类,88.336,736.1986,459.97091,2.0,0.6005329554427694,0.022640825937330192,1,7,4.481147725541689,0.4703366709329266,2.1203521937442655,1.650015522811339
2022-01-16,食用菌,55.987,303.81,206.71647,11.0,0.46969421449582627,0.19647418150642112,1,7,4.0251195209286825,0.3850543618022571,1.6912829850836206,1.3062286232813636
2022-01-17,水生根茎类,42.312,257.772,204.28896,0.0,0.26180093138660054,0.0,1,1,3.745070733763679,0.23254001109552688,1.8070047395161613,1.5744647284206343
2022-01-17,花叶类,90.383,388.811,205.61767,6.0,0.8909415713153446,0.06638416516380292,1,1,4.504056196616585,0.637074890899299,1.459037167750553,0.8219622768512539
2022-01-17,花菜类,11.754999999999999,82.285,48.78325,0.0,0.6867469879518071,0.0,1,1,2.464278681992033,0.5228018148127063,1.9459101490553132,1.423108334242607
2022-01-17,茄类,10.665,111.798,69.34878,0.0,0.6121119938952062,0.0,1,1,2.366967351923314,0.47754511679224776,2.3497263195500167,1.8721812027577691
2022-01-17,辣椒类,47.324,455.0512,263.24305,0.0,0.7286351909385642,0.0,1,1,3.8570175663914164,0.5473321901868922,2.2633923737013206,1.7160601835144282
2022-01-17,食用菌,29.229,118.274,73.71173,1.0,0.6045478786076517,0.03421259707824421,1,1,3.3751613671113136,0.47284202132677244,1.3978425994980352,0.9250005781712627
2022-01-18,水生根茎类,32.418,194.508,152.06945,0.0,0.279073475967724,0.0,1,2,3.4787138240899838,0.24613596892765313,1.791759469228055,1.545623500300402
2022-01-18,花叶类,85.852,313.046,165.09893,15.0,0.8961116222861045,0.1747192843498113,1,2,4.452624883519419,0.6398052746136799,1.2937252610786885,0.6539199864650086
2022-01-18,花菜类,9.211,64.477,37.7651,0.0,0.7073170731707319,0.0,1,2,2.2203984220060984,0.5349231753450513,1.9459101490553132,1.410986973710262
2022-01-18,茄类,8.478,89.446,54.68585,0.0,0.6356333493947701,0.0,1,2,2.1374745729304454,0.4920300990013697,2.3561605183050194,1.8641304193036496
2022-01-18,辣椒类,56.238,518.9558000000001,339.54742000000005,0.0,0.5283750352159944,0.0,1,2,4.029592684992404,0.42420510252367877,2.2222260307703516,1.7980209282466728
2022-01-18,食用菌,38.752,327.268,205.75358,1.0,0.59058228780272,0.025805119735755572,1,2,3.657182367370682,0.4641001679342725,2.1335970397263826,1.66949687179211
2022-01-19,水生根茎类,50.389,302.334,239.9495,0.0,0.2599901229216981,0.0,1,3,3.9197728972882055,0.23110388198162862,1.791759469228055,1.5606555872464263
2022-01-19,花叶类,129.677,519.6736,271.51489,12.0,0.9139782720571974,0.09253761268382212,1,3,4.865046743291845,0.6491839408540997,1.388154178894643,0.7389702380405434
2022-01-19,花菜类,16.223,113.56099999999999,66.51429999999999,0.0,0.7073170731707319,0.0,1,3,2.786429988428262,0.5349231753450513,1.9459101490553132,1.410986973710262
2022-01-19,茄类,4.2059999999999995,45.372,25.89169,0.0,0.7523769209348636,0.0,1,3,1.436512077280508,0.5609731068953414,2.3783830974162883,1.8174099905209469
2022-01-19,辣椒类,55.99,541.0184,316.79184,0.0,0.707804089903326,0.0,1,3,4.025173103360802,0.5352083873259095,2.2682801859978885,1.733071798671979
2022-01-19,食用菌,72.068,546.156,335.45526,0.0,0.6281038490796058,0.0,1,3,4.277610117753453,0.48741605490683104,2.025294531468612,1.5378784765617808
