销售日期,品类,销量加权售价,销量加权进价,销量加权加成率,固定篮子价格指数,固定篮子成本指数,固定篮子加成率,固定篮子覆盖率,权重窗口天数,权重收缩系数,权重历史样本数
2022-05-11,花菜类,8.0,5.2,0.5384615384615383,8.0,5.2,0.5384615384615383,0.6992960222853459,180,0.09090909090909091,4
2022-05-12,花菜类,8.0,5.5,0.4545454545454546,8.0,5.5,0.4545454545454546,0.6995343710757214,180,0.09090909090909091,4
2022-05-13,花菜类,8.0,5.440000000000001,0.4705882352941173,8.0,5.440000000000001,0.4705882352941173,0.6998401837925875,180,0.09090909090909091,4
2022-05-14,花菜类,8.0,5.43,0.4732965009208103,8.0,5.43,0.4732965009208103,0.7001068199640387,180,0.09090909090909091,4
2022-05-15,花菜类,8.0,5.61,0.42602495543672014,8.0,5.61,0.42602495543672014,0.7007207587431588,180,0.09090909090909091,4
2022-05-16,花菜类,8.0,5.45,0.4678899082568806,8.0,5.45,0.4678899082568806,0.7012718915689757,180,0.09090909090909091,4
2022-05-17,花菜类,8.0,6.1,0.3114754098360657,8.0,6.099999999999999,0.3114754098360659,0.7015641169890485,180,0.09090909090909091,4
2022-05-18,花菜类,8.0,5.96,0.34228187919463093,8.0,5.96,0.34228187919463093,0.7017533008276123,180,0.09090909090909091,4
2022-05-19,花菜类,8.0,5.609999999999999,0.42602495543672037,8.0,5.609999999999999,0.42602495543672037,0.7020050869287146,180,0.09090909090909091,4
2022-05-20,花菜类,9.2,5.59,0.6457960644007155,9.2,5.59,0.6457960644007155,0.7022204564555162,180,0.09090909090909091,4
2022-05-21,花菜类,9.2,5.57,0.6517055655296227,9.2,5.57,0.6517055655296227,0.7023863762309231,180,0.09090909090909091,4
2022-05-22,花菜类,9.2,5.849999999999999,0.5726495726495728,9.2,5.849999999999999,0.5726495726495728,0.7027153017053336,180,0.09090909090909091,4
2022-05-23,花菜类,9.199999999999998,6.57,0.4003044140030436,9.199999999999998,6.570000000000001,0.4003044140030436,0.7030103770728279,180,0.09090909090909091,4
2022-05-24,花菜类,8.0,6.449999999999999,0.24031007751938005,8.0,6.45,0.24031007751937983,0.7031970734427746,180,0.09090909090909091,4
2022-05-25,花菜类,8.0,6.15,0.30081300813008127,8.0,6.15,0.30081300813008127,0.7035382650307871,180,0.09090909090909091,4
2022-05-26,花菜类,8.0,6.820000000000001,0.17302052785923738,8.0,6.820000000000001,0.17302052785923738,0.7037744212919401,180,0.09090909090909091,4
2022-05-27,花菜类,8.0,6.82,0.17302052785923738,8.0,6.82,0.17302052785923738,0.7040754694183026,180,0.09090909090909091,4
2022-05-28,花菜类,8.0,6.18,0.2944983818770228,8.0,6.18,0.2944983818770228,0.704296379090649,180,0.09090909090909091,4
2022-05-29,花菜类,8.0,5.69,0.4059753954305798,8.0,5.69,0.4059753954305798,0.7047282508569395,180,0.09090909090909091,4
2022-05-30,花菜类,8.0,5.690000000000001,0.4059753954305796,8.0,5.690000000000001,0.4059753954305796,0.7052412427235487,180,0.09090909090909091,4
2022-05-31,花菜类,8.0,5.69,0.4059753954305798,8.0,5.69,0.4059753954305798,0.7055329338467753,180,0.09090909090909091,4
2022-06-01,花菜类,8.0,5.719999999999999,0.398601398601399,8.0,5.719999999999999,0.398601398601399,0.7057199179137154,180,0.09090909090909091,4
2022-06-02,花菜类,8.0,5.8,0.3793103448275863,8.0,5.8,0.3793103448275863,0.7059839876000467,180,0.09090909090909091,4
2022-06-03,花菜类,9.2,5.84,0.5753424657534245,9.2,5.84,0.5753424657534245,0.7062266056676381,180,0.09090909090909091,4
2022-06-04,花菜类,9.2,6.200000000000001,0.48387096774193505,9.2,6.200000000000001,0.48387096774193505,0.7065763177186475,180,0.09090909090909091,4
2022-06-05,花菜类,10.0,6.26,0.5974440894568691,10.0,6.26,0.5974440894568691,0.7067398025933396,180,0.09090909090909091,4
2022-06-06,花菜类,9.2,6.46,0.4241486068111453,9.2,6.46,0.4241486068111453,0.7070007007974031,180,0.09090909090909091,4
2022-06-07,花菜类,9.2,6.540000000000001,0.4067278287461771,9.2,6.540000000000001,0.4067278287461771,0.7072781808051869,180,0.09090909090909091,4
2022-06-08,花菜类,9.2,6.73,0.36701337295690917,9.2,6.73,0.36701337295690917,0.7075272488269,180,0.09090909090909091,4
2022-06-09,花菜类,9.2,6.51,0.41321044546850993,9.2,6.51,0.41321044546850993,0.7077280245719345,180,0.09090909090909091,4
2022-06-10,花菜类,9.999999999999998,6.2700000000000005,0.5948963317384366,9.999999999999998,6.2700000000000005,0.5948963317384366,0.7079755565037544,180,0.09090909090909091,4
2022-06-11,花菜类,10.0,6.45,0.5503875968992247,10.0,6.45,0.5503875968992247,0.7081267384346133,180,0.09090909090909091,4
2022-06-12,花菜类,10.0,6.71,0.4903129657228018,10.0,6.709999999999999,0.49031296572280203,0.7088505254813751,180,0.09090909090909091,4
2022-06-13,花菜类,9.999999999999998,6.24,0.6025641025641022,9.999999999999998,6.24,0.6025641025641022,0.7092018596271316,180,0.09090909090909091,4
2022-06-14,花菜类,10.0,6.35,0.5748031496062993,10.0,6.35,0.5748031496062993,0.7094779426055496,180,0.09090909090909091,4
2022-06-15,花菜类,10.0,6.35,0.5748031496062993,10.0,6.35,0.5748031496062993,0.7097500003339091,180,0.09090909090909091,4
2022-06-16,花菜类,10.0,6.43,0.5552099533437014,10.0,6.43,0.5552099533437014,0.7099627625337221,180,0.09090909090909091,4
2022-06-17,花菜类,10.0,6.44,0.5527950310559004,10.0,6.44,0.5527950310559004,0.7101619231596576,180,0.09090909090909091,4
2022-06-18,花菜类,10.0,6.080000000000001,0.6447368421052628,10.0,6.080000000000001,0.6447368421052628,0.7104668951184214,180,0.09090909090909091,4
2022-06-19,花菜类,9.2,6.07,0.5156507413509059,9.2,6.07,0.5156507413509059,0.7108111464762846,180,0.09090909090909091,4
2022-06-20,花菜类,9.2,6.07,0.5156507413509059,9.2,6.07,0.5156507413509059,0.7111826516521602,180,0.09090909090909091,4
2022-06-21,花菜类,7.2,5.910000000000001,0.21827411167512678,7.200000000000001,5.910000000000001,0.21827411167512678,0.7114845755963635,180,0.09090909090909091,4
2022-06-22,花菜类,7.199999999999999,5.999999999999999,0.19999999999999996,7.199999999999998,5.999999999999999,0.19999999999999996,0.7117494082925357,180,0.09090909090909091,4
2022-06-23,花菜类,7.2,5.97,0.20603015075376896,7.2,5.97,0.20603015075376896,0.7120138778765119,180,0.09090909090909091,4
2022-06-24,花菜类,9.2,5.05,0.8217821782178216,9.2,5.05,0.8217821782178216,0.7121725034642968,180,0.09090909090909091,4
2022-06-25,花菜类,8.0,5.190000000000001,0.5414258188824659,8.0,5.190000000000001,0.5414258188824659,0.7123685981609496,180,0.09090909090909091,4
2022-06-26,花菜类,7.2,4.96,0.4516129032258065,7.2,4.96,0.4516129032258065,0.7126256935240618,180,0.09090909090909091,4
2022-06-27,花菜类,7.199999999999999,4.94,0.4574898785425099,7.2,4.94,0.4574898785425101,0.7130412856406875,180,0.09090909090909091,4
2022-06-28,花菜类,8.0,5.750000000000001,0.3913043478260867,8.0,5.75,0.3913043478260869,0.7132858538998272,180,0.09090909090909091,4
2022-06-29,花菜类,6.999910943993667,5.177091084504255,0.3520934497261141,8.0,5.669999999999999,0.41093474426807775,0.713550625449189,180,0.09090909090909091,4
2022-06-30,花菜类,7.328801969365427,5.396080415754923,0.3581713771291364,7.999279015459068,5.669414200060492,0.41095336011500394,0.7208610645052815,180,0.1111111111111111,5
2022-07-01,花菜类,8.728269370522892,5.816672664982525,0.500560522009212,9.19576354732658,5.988178325350429,0.5356529227590168,0.7213228838160254,180,0.1111111111111111,5
2022-07-02,花菜类,8.538461263003349,5.615486025317363,0.5205204366118588,9.196945363740008,6.1360035175598435,0.4988494282019962,0.7216316304354096,180,0.1111111111111111,5
2022-07-03,花菜类,9.520489600132326,5.987621056113799,0.5900287461263451,9.99257262071986,6.39361245381908,0.5628993300573015,0.7221938266214548,180,0.1111111111111111,5
2022-07-04,花菜类,10.0,6.27,0.594896331738437,10.0,6.27,0.594896331738437,0.7193440226043323,180,0.1111111111111111,5
2022-07-05,花菜类,9.091322701688554,5.681277204502814,0.6002251561467618,9.990658298580438,6.48168588573659,0.54136724221172,0.7230191017676603,180,0.1111111111111111,5
2022-07-06,花菜类,8.774578336433015,5.634890014750209,0.5571871524491481,9.987462945875627,6.568403224934955,0.5205313382651733,0.7234808513901633,180,0.1111111111111111,5
2022-07-07,花菜类,8.0,5.550103214159569,0.4414146352432131,8.0,6.010799145085864,0.33093783487016193,0.7237944141082132,180,0.1111111111111111,5
2022-07-08,花菜类,7.943915956654809,5.336617172636281,0.4885677011623688,8.0,5.593341489991559,0.4302720501358255,0.7243429288518413,180,0.1111111111111111,5
2022-07-09,花菜类,8.0,5.6,0.4285714285714286,8.0,5.6,0.4285714285714286,0.7173006305666498,180,0.1111111111111111,5
2022-07-10,花菜类,7.974383681456336,5.332881687593579,0.4953235696205205,8.0,5.592313112410358,0.43053506468487024,0.7253259994392139,180,0.1111111111111111,5
2022-07-11,花菜类,8.0,5.941472964061986,0.34646745821942915,8.0,5.976082982430194,0.33866949697990534,0.7260384532105703,180,0.1111111111111111,5
2022-07-12,花菜类,7.579838647238267,5.423710648972577,0.39753743107113015,8.0,6.052882420937831,0.321684355263006,0.726292126387387,180,0.1111111111111111,5
2022-07-13,花菜类,7.859760956175299,5.8598832777000105,0.34128285218340304,8.0,6.06713435781396,0.3185796668070604,0.726893014088514,180,0.1111111111111111,5
2022-07-14,花菜类,10.0,6.2,0.6129032258064515,10.0,6.2,0.6129032258064515,0.716570351683658,180,0.1111111111111111,5
2022-07-15,花菜类,10.0,6.2,0.6129032258064515,10.0,6.2,0.6129032258064515,0.7169299225048672,180,0.1111111111111111,5
2022-07-16,花菜类,10.0,6.12,0.6339869281045751,10.0,6.12,0.6339869281045751,0.7172160197916179,180,0.1111111111111111,5
2022-07-17,花菜类,9.977059864072247,6.096214877571921,0.6365991134561253,9.970502859470205,6.095132971812583,0.6358138379555576,0.7286594028195006,180,0.1111111111111111,5
2022-07-18,花菜类,10.0,5.63,0.7761989342806395,10.0,5.63,0.7761989342806395,0.7185010719214744,180,0.1111111111111111,5
2022-07-19,花菜类,9.959356173006025,5.505486916644187,0.8089873473128966,9.970706837762224,5.5039545769021,0.8115532565630721,0.7296775085065688,180,0.1111111111111111,5
2022-07-20,花菜类,9.2,5.68,0.619718309859155,9.2,5.68,0.619718309859155,0.7193026543446434,180,0.1111111111111111,5
2022-07-21,花菜类,9.2,5.94,0.5488215488215487,9.2,5.9399999999999995,0.5488215488215489,0.7197763303218068,180,0.1111111111111111,5
2022-07-22,花菜类,9.2,6.0,0.5333333333333332,9.2,6.0,0.5333333333333332,0.7201424836379249,180,0.1111111111111111,5
2022-07-23,花菜类,9.2,6.0,0.5333333333333332,9.2,6.000000000000001,0.533333333333333,0.7204698519745494,180,0.1111111111111111,5
2022-07-24,花菜类,9.2,5.63,0.6341030195381883,9.2,5.629999999999999,0.6341030195381885,0.7209718792794525,180,0.1111111111111111,5
2022-07-25,花菜类,8.640920002513667,6.259820901150004,0.3803781512225417,9.182454506784898,6.134532585747234,0.49684664290790526,0.7321493169864405,180,0.1111111111111111,5
2022-07-26,花菜类,8.761364034437692,6.040416593686423,0.45045691775551755,9.179534424928299,5.963752022096478,0.5392213477215231,0.732947495682246,180,0.1111111111111111,5
2022-07-27,花菜类,9.558526287720545,5.987892093684724,0.5963090413405538,9.215305738911459,5.846313617300979,0.5762592194234384,0.7336949114689743,180,0.1111111111111111,5
2022-07-28,花菜类,9.446188281764318,5.8307735352205405,0.6200574803162939,9.217210046228999,5.802151255778625,0.5885849299514834,0.734363830169162,180,0.1111111111111111,5
2022-07-29,花菜类,9.122245231607629,5.565684235110939,0.6390159495682921,9.218407455571716,5.789185619851613,0.5923496085461499,0.7349597841951215,180,0.1111111111111111,5
2022-07-30,花菜类,9.180915746771612,5.316892667237729,0.7267446084333593,9.22000076733777,5.429249587555949,0.6982090468764544,0.7356106869737815,180,0.1111111111111111,5
2022-07-31,花菜类,9.203786046700673,5.157190643607617,0.7846511177764675,9.22071605810066,5.155856788379868,0.7883964657207048,0.7361921914121038,180,0.1111111111111111,5
2022-08-01,花菜类,8.43171045915267,5.1238628132519874,0.645576934133659,8.051667101854218,5.155866631851662,0.5616515470188892,0.7366767078028903,180,0.1111111111111111,5
2022-08-02,花菜类,8.714285714285714,4.715129390133304,0.848154099974624,8.05421379726446,4.487348415124627,0.7948715036518443,0.7374710760069652,180,0.1111111111111111,5
2022-08-03,花菜类,7.716421181834123,5.325694225261559,0.448904284671948,7.087648453700619,5.293213776635689,0.33900665130616625,0.7382533854378476,180,0.1111111111111111,5
2022-08-04,花菜类,7.628127206311201,5.133533781502288,0.4859407828965121,7.091439312149656,5.18390404585669,0.36797271890431515,0.7388737024508619,180,0.1111111111111111,5
2022-08-05,花菜类,7.1677316996112586,4.71891646863281,0.5189359140506109,7.056715428081891,4.683781028538792,0.5066279540150467,0.739467628471019,180,0.1111111111111111,5
2022-08-06,花菜类,7.076770157890903,4.464476212283642,0.5851288754590622,7.058590635588727,4.531211404661692,0.55777120183068,0.7400823617717127,180,0.1111111111111111,5
2022-08-07,花菜类,6.987648019130395,4.448581775539767,0.570758585927658,7.060277525722419,4.517944494855517,0.5627189607490306,0.7408913486158615,180,0.1111111111111111,5
2022-08-08,花菜类,7.243073974103195,4.601196651410241,0.5741717911324729,7.061180259810343,4.6791235093670505,0.5090818281831411,0.7419403912468531,180,0.1111111111111111,5
2022-08-09,花菜类,7.317311395296336,4.58826992284504,0.5947866011246141,7.062901356007257,4.755188909574917,0.48530405212411076,0.7426130314664318,180,0.1111111111111111,5
2022-08-10,花菜类,7.360979629786155,4.517268052855493,0.6295202196675205,7.064724299955662,4.707997429466369,0.5005794726520099,0.7432880406019802,180,0.1111111111111111,5
2022-08-11,花菜类,7.350733270344658,4.537986964082762,0.6198224738246731,7.0664548652892645,4.755295792571161,0.48601794158181555,0.7439357947536203,180,0.1111111111111111,5
2022-08-12,花菜类,7.467505006007209,4.33559524763049,0.7223713422253577,7.068333463423748,4.493046244982854,0.5731717587631289,0.7445894533100299,180,0.1111111111111111,5
2022-08-13,花菜类,7.114336816250146,4.231630472922921,0.6812282787386321,7.070515205000948,4.386103180527456,0.6120266473418152,0.7452824995301441,180,0.1111111111111111,5
2022-08-14,花菜类,7.437867948092336,3.9930838578411505,0.8626876401522903,7.072328275252566,4.307406682351266,0.6418993600557876,0.7461159558487661,180,0.1111111111111111,5
2022-08-15,花菜类,7.363749736527788,4.183452305674606,0.7602088415205064,7.076075045190321,4.480271920845054,0.5793851735355509,0.7471692630984048,180,0.1111111111111111,5
2022-08-16,花菜类,7.616946564885497,4.2252366412213735,0.8027266190429738,7.0785838711990285,4.482454372649353,0.5791758895284045,0.7478829140497928,180,0.1111111111111111,5
2022-08-17,花菜类,7.429620631444476,4.204546947714207,0.7670442794041277,7.081552244610909,4.476958537566465,0.581777491390443,0.748616724937091,180,0.1111111111111111,5
2022-08-18,花菜类,7.620790306017663,4.166013801601972,0.8292762983855728,7.084042239800725,4.439379584096317,0.5957279853199933,0.7493607198126101,180,0.1111111111111111,5
2022-08-19,花菜类,8.146213639171657,4.523786360828342,0.800751182617744,8.039388651745899,4.630611348254101,0.736139798209803,0.750433699341621,180,0.1111111111111111,5
2022-08-20,花菜类,8.290835255514766,4.499195201585393,0.8427373972556922,8.040577149453213,4.8526847763973375,0.656933742855349,0.7522034359949424,180,0.1111111111111111,5
2022-08-21,花菜类,8.324338791698096,4.465654517141537,0.8640803402378965,8.042568062066414,4.8777442092278696,0.6488294008634627,0.7532751142688648,180,0.1111111111111111,5
2022-08-22,花菜类,9.017759490310592,4.418722458189541,1.040806947174815,9.177965595537708,4.903345926501568,0.8717760755839616,0.7539852026047382,180,0.1111111111111111,5
2022-08-23,花菜类,9.067255280094797,4.568447222286763,0.9847564914093785,9.177469945376501,4.9018465847639145,0.8722474860600948,0.7543729595049138,180,0.1111111111111111,5
2022-08-24,花菜类,8.659437819420784,4.292632879045996,1.0172789202847636,9.177131751177884,5.4853777616388175,0.6730172742808718,0.7547405894080191,180,0.1111111111111111,5
2022-08-25,花菜类,9.008097089814349,4.825627195183141,0.8667204749687416,9.176394311738575,5.566134971649741,0.6486115335824838,0.7551116854533314,180,0.1111111111111111,5
2022-08-26,花菜类,8.877303165162417,5.1842369920559,0.7123644576367962,9.175684323363749,5.614621402427627,0.6342480936286112,0.7556540580871816,180,0.1111111111111111,5
2022-08-27,花菜类,9.747060243456673,5.6338253043208395,0.7300962875049044,9.925832059896326,5.857290074870408,0.6946116605153678,0.7560421237652074,180,0.1111111111111111,5
2022-08-28,花菜类,9.610865045647653,5.882528247310856,0.6337983672311598,9.925178132162127,6.437814700153091,0.5416998771222954,0.7565319365112804,180,0.1111111111111111,5
2022-08-29,花菜类,9.097089947089946,6.898518299881936,0.31870200985704966,9.17448561816627,7.167963074010453,0.2799292523466048,0.7572762185071062,180,0.1111111111111111,5
2022-08-30,花菜类,12.0,6.617293895531781,0.8134301104720167,12.0,7.330203686971542,0.6370622853671035,0.7576559029120439,180,0.1111111111111111,5
2022-08-31,花菜类,13.122600039703922,7.476380987493263,0.7552075077040403,12.132611468029037,7.788227387570852,0.5578142322078758,0.7582121099155299,180,0.1111111111111111,5
2022-09-01,花菜类,12.810264614866428,7.925738584931477,0.6162865425843691,12.134902156352819,8.33770968462478,0.4554239251973815,0.7585044872808289,180,0.1111111111111111,5
2022-09-02,花菜类,12.90126367408525,8.096406073179931,0.5934556094983723,12.137031316044618,8.455595281459031,0.43538460771153975,0.7588971397973979,180,0.1111111111111111,5
2022-09-03,花菜类,12.411263193227168,8.21542386155969,0.5107270668406998,12.139216614980102,8.498744689408756,0.428354075644624,0.7592607326533779,180,0.1111111111111111,5
2022-09-04,花菜类,12.538616014325914,8.02788197109235,0.5618834531295172,12.140798683333635,8.467488678083177,0.43381339437255706,0.7596734527321664,180,0.1111111111111111,5
2022-09-05,花菜类,12.687181609541367,8.350777869746793,0.5192814139512085,12.143482884407712,8.487760152916804,0.4307052350241807,0.7601527307888157,180,0.1111111111111111,5
2022-09-06,花菜类,12.003842714428064,8.405985845320522,0.428011292823008,12.145931910725716,8.561543277408486,0.41866150963406645,0.7605645910350486,180,0.1111111111111111,5
2022-09-07,花菜类,13.552778263803836,8.729903266928288,0.5524545747426741,13.999999999999998,8.701120419343956,0.6089881906329904,0.9995478000164908,180,0.1111111111111111,5
2022-09-08,花菜类,13.862523022404588,8.343258573660037,0.6615238398782297,14.000000000000002,8.706986936828166,0.6079041006463262,0.9995520112392486,180,0.1111111111111111,5
2022-09-09,花菜类,14.000000000000002,8.347598342459671,0.6771290885894272,14.0,8.733104811291222,0.6030953827439578,0.7604849142442761,180,0.1111111111111111,5
2022-09-10,花菜类,13.999999999999998,8.720371958557536,0.6054361059979123,13.999999999999998,8.69615054703594,0.6099077315044714,0.7610363001087804,180,0.1111111111111111,5
2022-09-11,花菜类,13.471385646962077,9.349063478508397,0.44093423666766873,14.000000000000002,8.776883282861803,0.5950992566275921,0.7616227609425985,180,0.1111111111111111,5
2022-09-12,花菜类,13.566318377381686,9.134744929317764,0.4851337921698158,14.000000000000002,8.627463800750743,0.6227248613644432,0.762085171158179,180,0.1111111111111111,5
2022-09-13,花菜类,12.463930738870262,8.176445274370836,0.5243703492933047,12.16229382919315,8.415369196971884,0.4452478013168486,0.7626191581207863,180,0.1111111111111111,5
2022-09-14,花菜类,12.074873927487392,8.13033770703377,0.4851626540729177,12.164285049583132,8.323035863843796,0.4615202011114905,0.7629634199674569,180,0.1111111111111111,5
2022-09-15,花菜类,11.642842040027706,7.979055083664468,0.4591755437137055,12.165578689537245,7.931590508267607,0.5338132593779621,0.7632334537134312,180,0.1111111111111111,5
2022-09-16,花菜类,11.056512365864885,8.021940265969043,0.37828405588722847,11.916904627312178,7.936619074537565,0.5015089568232212,0.7634032420675378,180,0.1111111111111111,5
2022-09-17,花菜类,11.106210046973985,7.73773289471794,0.43533127830704665,11.916058272243047,7.829014568060761,0.5220380762677062,0.7636982760148964,180,0.1111111111111111,5
2022-09-18,花菜类,11.587358791323028,6.971151153926121,0.6621872823396004,11.914976305742657,7.200483414019861,0.6547467191637908,0.7641941003340851,180,0.1111111111111111,5
2022-09-19,花菜类,11.3917042380523,6.362973592683241,0.7903114121283761,11.91387956237461,7.032926351006746,0.6940145492450902,0.7646491964506054,180,0.1111111111111111,5
2022-09-20,花菜类,10.422701373619878,5.8872790032390006,0.7703766660091407,11.826401981920572,6.755081882824544,0.7507414694691348,0.7649422731094101,180,0.1111111111111111,5
2022-09-21,花菜类,10.73987775976051,5.944943245603095,0.806556819142684,11.754471975593972,6.4160048458114876,0.8320547222260215,0.7652416307307585,180,0.1111111111111111,5
2022-09-22,花菜类,10.278103913630229,5.743413312693499,0.7895462774574529,11.75252095747639,6.296589114374064,0.8664900542179801,0.7655027202187593,180,0.1111111111111111,5
2022-09-23,花菜类,9.34865929264803,5.693671522852791,0.6419386427764842,11.748939393081017,6.677433441071007,0.7594992891754802,0.7658776997961021,180,0.1111111111111111,5
2022-09-24,花菜类,9.91361577967601,5.8431160635306245,0.6966316725336172,11.74426701827552,6.729300207198076,0.745243436414551,0.7662867266618236,180,0.1111111111111111,5
2022-09-25,花菜类,10.348094859373871,6.213929216976358,0.665306201284533,11.738951728146837,6.762438721631484,0.7359050797157887,0.7668204414085306,180,0.1111111111111111,5
2022-09-26,花菜类,10.318618335500648,6.359293237971391,0.6226045803153242,11.374706902156943,6.888214012894671,0.651328904831296,0.7672034508227173,180,0.1111111111111111,5
2022-09-27,花菜类,8.887287760726801,5.779347034604784,0.5377667593783024,11.373946277377417,6.9472732408800795,0.6371813635383323,0.7674172092713276,180,0.1111111111111111,5
2022-09-28,花菜类,10.095849808429119,6.112093180076628,0.6517827053648657,11.372594476027286,6.996180534788723,0.6255433117365554,0.7675796472905501,180,0.1111111111111111,5
2022-09-29,花菜类,8.91075069799542,5.770215515889199,0.5442665310261396,11.370781061572606,6.993759612527743,0.6258467107168533,0.7678190799382185,180,0.1111111111111111,5
2022-09-30,花菜类,8.954834052128259,5.897440465029064,0.5184272067228284,11.730492225567053,7.359368058542013,0.5939537379098032,0.7680062000376748,180,0.1111111111111111,5
2022-10-01,花菜类,9.9386398260394,6.249311188947773,0.5903576451139758,11.72781084781437,7.210304470021598,0.6265347596034649,0.7682994944197385,180,0.1111111111111111,5
2022-10-02,花菜类,9.749152241025392,6.15726535098353,0.5833574948118994,11.724405409221001,7.409838999464014,0.5822753247498464,0.7687888784166578,180,0.1111111111111111,5
2022-10-03,花菜类,9.004565507682425,5.753457514240801,0.5650703051851118,11.720806221142595,7.388783186252805,0.5862972191347733,0.7691774446903923,180,0.1111111111111111,5
2022-10-04,花菜类,10.564513024123201,6.070491688223145,0.740305986188653,11.717559496360238,6.872603076782375,0.7049667157333028,0.7696042761767778,180,0.1111111111111111,5
2022-10-05,花菜类,11.845353086904266,7.138621501631141,0.6593333999004793,12.000000000000002,7.18,0.6713091922005574,0.691822706396356,180,0.1111111111111111,5
2022-10-06,花菜类,10.633167569983796,5.901272280270437,0.8018432407420644,11.716632736048215,6.922825151131174,0.6924640562579778,0.7702519455295128,180,0.1111111111111111,5
2022-10-07,花菜类,9.49143341911681,6.247496868523538,0.5192378033732261,9.917831914084879,6.9986881895079485,0.4170986970034114,0.7707872013969623,180,0.1111111111111111,5
2022-10-08,花菜类,9.439530332681016,6.454637964774951,0.4624414853622447,9.91655091752579,6.984075499097983,0.4198802574236984,0.771416477758063,180,0.1111111111111111,5
2022-10-09,花菜类,8.80549587244148,6.106329488484301,0.4420276352672152,9.91626118578653,6.968671525735287,0.4229772703686494,0.7716761016741042,180,0.1111111111111111,5
2022-10-10,花菜类,9.202722866981253,6.066052799387834,0.5170858499467661,9.915835332070145,6.954870404654297,0.42573977013782005,0.7719837605055587,180,0.1111111111111111,5
2022-10-11,花菜类,10.131028320971003,6.308773432231963,0.6058633948099759,11.703438742506167,7.024993088316972,0.665971566857448,0.7722922468750301,180,0.1111111111111111,5
2022-10-12,花菜类,10.147736190248729,6.382900133064929,0.589831577918799,11.702479719908006,7.158984934788803,0.6346562852842823,0.7724779009215923,180,0.1111111111111111,5
2022-10-13,花菜类,10.315768665250776,6.512092795294887,0.5840942366030346,11.701329961649732,7.182664438947144,0.6291071455601713,0.7726631334827698,180,0.1111111111111111,5
2022-10-14,花菜类,9.997826649417853,6.655963777490297,0.5020854956016063,11.69994513172721,7.203181952624963,0.6242745509800083,0.7728679581314892,180,0.1111111111111111,5
2022-10-15,花菜类,10.57646190437136,6.716652833593045,0.574662583641907,11.69945379711602,7.1996722782696105,0.6249981033758802,0.7729340465492074,180,0.1111111111111111,5
2022-10-16,花菜类,9.902354160025501,6.674081606630538,0.4837028888270938,11.697473728365393,7.41066845306491,0.5784640484796675,0.7733486546338816,180,0.1111111111111111,5
2022-10-17,花菜类,9.743955077848046,6.69451632114801,0.45551293184047426,11.6954633987669,7.747880996795797,0.509504779900938,0.7737359618312109,180,0.1111111111111111,5
2022-10-18,花菜类,9.572595665877241,6.491566979469008,0.47462017971202575,11.693855645120202,7.667430907224165,0.5251334882069021,0.7739511782682386,180,0.1111111111111111,5
2022-10-19,花菜类,10.52333424069201,7.609707225599612,0.3828829321173808,11.690803727799146,7.9275524589905375,0.4747053126770233,0.7742968970775792,180,0.1111111111111111,5
2022-10-20,花菜类,11.041491288739584,6.74383558936864,0.6372717191009236,11.690871434058622,7.418727097539496,0.5758594810605757,0.7744975830656555,180,0.1111111111111111,5
2022-10-21,花菜类,10.773167529644061,6.368681272515309,0.6915852856598053,11.702409843766953,7.354341869995661,0.5912246195013853,0.7697576453006054,180,0.09090909090909091,4
2022-10-22,花菜类,10.375785896346644,5.89518054375531,0.7600454844996363,11.69804429850423,7.250495405966838,0.6134131040035218,0.7704555530594458,180,0.09090909090909091,4
2022-10-23,花菜类,10.644052999178307,6.187303820870993,0.7203055332879922,11.694205510498014,7.22874489461405,0.6177366446021719,0.7708674023931281,180,0.09090909090909091,4
2022-10-24,花菜类,9.70143896736804,6.262627679541638,0.5491003878547811,11.692235832264096,7.272904668714911,0.6076432133861671,0.7711558608769846,180,0.09090909090909091,4
2022-10-25,花菜类,10.277044869336546,6.334683065797403,0.6223455479288265,11.691353509847845,7.286468954517872,0.6045293794326518,0.7713228276627928,180,0.09090909090909091,4
2022-10-26,花菜类,9.135379534493605,5.810960893269029,0.5720944783977686,11.68951227979212,7.284956515543528,0.604609753654785,0.7715688276121593,180,0.09090909090909091,4
2022-10-27,花菜类,8.674855500457976,6.550290262468021,0.32434673164994376,11.465742326102085,7.294241470006958,0.5718896026746352,0.766543801406643,180,0.06976744186046512,3
2022-10-28,花菜类,8.43229470077102,6.216277811773345,0.35648614107957677,9.679131548319853,7.177418649601433,0.3485532920470429,0.7666996009856553,180,0.06976744186046512,3
2022-10-29,花菜类,8.873511350949014,5.841730399454162,0.5189867974355911,9.677781239399515,6.932856548118675,0.3959298266492637,0.7669757416982703,180,0.06976744186046512,3
2022-10-30,花菜类,8.160034379028792,4.58550064460679,0.7795296547665236,8.962016513048843,5.660885778860948,0.5831473841982606,0.7674493698311993,180,0.06976744186046512,3
2022-10-31,花菜类,7.320488938192017,4.329807229420013,0.6907193670080807,8.827578418553268,5.548776662065142,0.590905339352372,0.7680102263783158,180,0.06976744186046512,3
2022-11-01,花菜类,8.00377749160417,4.9197969850768875,0.6268511720873551,8.824226720969452,5.530592712824036,0.5955300234834358,0.7683581297136484,180,0.06976744186046512,3
