销售日期,品类,固定篮子覆盖率,权重收缩系数,权重历史样本数,权重窗口天数
2021-05-13,茄类,0.97870066483696,0.13043478260869565,6,180
2021-05-14,茄类,0.9787489556679065,0.13043478260869565,6,180
2021-05-15,茄类,0.9788372292125638,0.13043478260869565,6,180
2021-05-16,茄类,0.9789581747625584,0.13043478260869565,6,180
2021-05-17,茄类,0.9790074743367055,0.13043478260869565,6,180
2021-05-18,茄类,0.9790890036353125,0.13043478260869565,6,180
2021-05-19,茄类,0.9061930808786373,0.13043478260869565,6,180
2021-05-20,茄类,0.9792100785566166,0.13043478260869565,6,180
2021-05-21,茄类,0.9066482830083136,0.13043478260869565,6,180
2021-05-22,茄类,0.9792896443048952,0.13043478260869565,6,180
2021-05-23,茄类,0.9793554229906138,0.13043478260869565,6,180
2021-05-24,茄类,0.9794780678012968,0.13043478260869565,6,180
2021-05-25,茄类,0.9795172019885348,0.13043478260869565,6,180
2021-05-26,茄类,0.979559549421886,0.13043478260869565,6,180
2021-05-27,茄类,0.9795943552830177,0.13043478260869565,6,180
2021-05-28,茄类,0.9796212933919631,0.13043478260869565,6,180
2021-05-29,茄类,0.9796482851272268,0.13043478260869565,6,180
2021-05-30,茄类,0.9799030476951478,0.13043478260869565,6,180
2021-05-31,茄类,0.98002091478469,0.13043478260869565,6,180
2021-06-01,茄类,0.9801071684048076,0.13043478260869565,6,180
2021-06-02,茄类,0.980232549025082,0.13043478260869565,6,180
2021-06-03,茄类,0.9803264091996032,0.13043478260869565,6,180
2021-06-04,茄类,0.9803793704750453,0.13043478260869565,6,180
2021-06-05,茄类,0.9804845349603132,0.13043478260869565,6,180
2021-06-06,茄类,0.9805901714497611,0.13043478260869565,6,180
2021-06-07,茄类,0.9807046583903201,0.13043478260869565,6,180
2021-06-08,茄类,0.9807817614608838,0.13043478260869565,6,180
2021-06-09,茄类,0.980852751208347,0.13043478260869565,6,180
2021-06-10,茄类,0.980944601847207,0.13043478260869565,6,180
2021-06-11,茄类,0.9810236462934196,0.13043478260869565,6,180
2021-06-12,茄类,0.9933676056151778,0.13043478260869565,6,180
2021-06-13,茄类,0.9934836940986616,0.13043478260869565,6,180
2021-06-14,茄类,0.9935676950837815,0.13043478260869565,6,180
2021-06-15,茄类,0.9795812636941075,0.13043478260869565,6,180
2021-06-16,茄类,0.9796729597629252,0.13043478260869565,6,180
2021-06-17,茄类,0.8507154281219436,0.13043478260869565,6,180
2021-06-18,茄类,0.8512161455051046,0.13043478260869565,6,180
2021-06-19,茄类,0.8516964790032109,0.13043478260869565,6,180
2021-06-20,茄类,0.852256798507097,0.13043478260869565,6,180
2021-06-21,茄类,0.8534155079095346,0.13043478260869565,6,180
2021-06-22,茄类,0.8537420346859814,0.13043478260869565,6,180
2021-06-23,茄类,0.8543265227468377,0.13043478260869565,6,180
2021-06-24,茄类,0.7829041822515912,0.13043478260869565,6,180
2021-06-25,茄类,0.8550520072829435,0.13043478260869565,6,180
2021-06-26,茄类,0.8552488210735042,0.13043478260869565,6,180
2021-06-27,茄类,0.8558577473865255,0.13043478260869565,6,180
2021-06-28,茄类,0.8564399285137527,0.13043478260869565,6,180
2021-06-29,茄类,0.8567830308588364,0.13043478260869565,6,180
2021-06-30,茄类,0.8570833203177672,0.13043478260869565,6,180
2021-07-01,茄类,0.8575155522235962,0.13043478260869565,6,180
2021-07-02,茄类,0.8712163378471047,0.13043478260869565,6,180
2021-07-03,茄类,0.8571901087626427,0.13043478260869565,6,180
2021-07-04,茄类,0.8579915952567669,0.13043478260869565,6,180
2021-07-05,茄类,0.8729255498264488,0.13043478260869565,6,180
2021-07-06,茄类,0.8736582769411299,0.13043478260869565,6,180
2021-07-07,茄类,0.8743764613322836,0.13043478260869565,6,180
2021-07-08,茄类,0.8748273607983098,0.13043478260869565,6,180
2021-07-09,茄类,0.8752799103226915,0.13043478260869565,6,180
2021-07-10,茄类,0.8755612831301853,0.13043478260869565,6,180
2021-07-11,茄类,0.8032754818567305,0.13043478260869565,6,180
2021-07-12,茄类,0.8041971983834214,0.13043478260869565,6,180
2021-07-13,茄类,0.8047568211404447,0.13043478260869565,6,180
2021-07-14,茄类,0.8109140327612232,0.13043478260869565,6,180
2021-07-15,茄类,0.6103936313515526,0.13043478260869565,6,180
2021-07-16,茄类,0.8116154530529187,0.13043478260869565,6,180
2021-07-17,茄类,0.8127012389381493,0.13043478260869565,6,180
2021-07-18,茄类,0.8786921064994839,0.14893617021276595,7,180
2021-07-19,茄类,0.8786437855798493,0.14893617021276595,7,180
2021-07-20,茄类,0.8793494876836143,0.14893617021276595,7,180
2021-07-21,茄类,0.8790315053787455,0.14893617021276595,7,180
2021-07-22,茄类,0.8793174016667727,0.14893617021276595,7,180
2021-07-23,茄类,0.6811711811750024,0.14893617021276595,7,180
2021-07-24,茄类,0.8798401578468928,0.14893617021276595,7,180
2021-07-25,茄类,0.880303151438684,0.14893617021276595,7,180
2021-07-26,茄类,0.8408951579893595,0.14893617021276595,7,180
2021-07-27,茄类,0.8808665378689545,0.14893617021276595,7,180
2021-07-28,茄类,0.8811065659101841,0.14893617021276595,7,180
2021-07-29,茄类,0.8812792290146607,0.14893617021276595,7,180
2021-07-30,茄类,0.8105651532554876,0.14893617021276595,7,180
2021-07-31,茄类,0.8824199155938535,0.14893617021276595,7,180
2021-08-01,茄类,0.6865404630434233,0.14893617021276595,7,180
2021-08-02,茄类,0.8827846561507923,0.14893617021276595,7,180
2021-08-03,茄类,0.8830453229895847,0.14893617021276595,7,180
2021-08-04,茄类,0.8831951570299661,0.14893617021276595,7,180
2021-08-05,茄类,0.8834855576886772,0.14893617021276595,7,180
2021-08-06,茄类,0.8838681983007716,0.14893617021276595,7,180
2021-08-07,茄类,0.8841253976472192,0.14893617021276595,7,180
2021-08-08,茄类,0.6882692273070956,0.14893617021276595,7,180
2021-08-09,茄类,0.8847041283949384,0.14893617021276595,7,180
2021-08-10,茄类,0.884781820596514,0.14893617021276595,7,180
2021-08-11,茄类,0.8850745349220209,0.14893617021276595,7,180
2021-08-12,茄类,0.8854029652813392,0.14893617021276595,7,180
2021-08-13,茄类,0.8858037409208774,0.14893617021276595,7,180
2021-08-14,茄类,0.8863644211416862,0.14893617021276595,7,180
2021-08-15,茄类,0.8867029793317354,0.14893617021276595,7,180
2021-08-16,茄类,0.6908495022180416,0.14893617021276595,7,180
2021-08-17,茄类,0.8872405738818601,0.14893617021276595,7,180
2021-08-18,茄类,0.8875497467830403,0.14893617021276595,7,180
2021-08-19,茄类,0.887825153981636,0.14893617021276595,7,180
2021-08-20,茄类,0.8881574591529074,0.14893617021276595,7,180
2021-08-21,茄类,0.888384817205006,0.14893617021276595,7,180
2021-08-22,茄类,0.8887602940857058,0.14893617021276595,7,180
2021-08-23,茄类,0.889197979082752,0.14893617021276595,7,180
2021-08-24,茄类,0.8897291133068858,0.14893617021276595,7,180
2021-08-25,茄类,0.8900524505641475,0.14893617021276595,7,180
2021-08-26,茄类,0.8181337391542701,0.14893617021276595,7,180
2021-08-27,茄类,0.8909455698887675,0.14893617021276595,7,180
2021-08-28,茄类,0.89152534822062,0.14893617021276595,7,180
2021-08-29,茄类,0.8919312649225022,0.14893617021276595,7,180
2021-08-30,茄类,0.8923535608787032,0.14893617021276595,7,180
2021-08-31,茄类,0.8930147174634998,0.14893617021276595,7,180
2021-09-01,茄类,0.8935093125044318,0.14893617021276595,7,180
2021-09-02,茄类,0.893764057669739,0.14893617021276595,7,180
2021-09-03,茄类,0.8939524887015082,0.14893617021276595,7,180
2021-09-04,茄类,0.8941230201529087,0.14893617021276595,7,180
2021-09-05,茄类,0.894376826339516,0.14893617021276595,7,180
2021-09-06,茄类,0.8946713199223592,0.14893617021276595,7,180
2021-09-07,茄类,0.8948675471183732,0.14893617021276595,7,180
2021-09-08,茄类,0.8950415956241883,0.14893617021276595,7,180
2021-09-09,茄类,0.8951669972855377,0.14893617021276595,7,180
2021-09-10,茄类,0.8952475488892434,0.14893617021276595,7,180
2021-09-11,茄类,0.8953549922587326,0.14893617021276595,7,180
2021-09-12,茄类,0.8956079625601187,0.14893617021276595,7,180
2021-09-13,茄类,0.8959559449930118,0.14893617021276595,7,180
2021-09-14,茄类,0.8961977373823253,0.14893617021276595,7,180
2021-09-15,茄类,0.8964333323865956,0.14893617021276595,7,180
2021-09-16,茄类,0.8235948240043536,0.14893617021276595,7,180
2021-09-17,茄类,0.8967343272880297,0.14893617021276595,7,180
2021-09-18,茄类,0.8238847432531411,0.14893617021276595,7,180
2021-09-19,茄类,0.8969586365787107,0.14893617021276595,7,180
2021-09-20,茄类,0.8970736649761445,0.14893617021276595,7,180
2021-09-21,茄类,0.8973046175069846,0.14893617021276595,7,180
2021-09-22,茄类,0.897498589085951,0.14893617021276595,7,180
2021-09-23,茄类,0.8976159133618918,0.14893617021276595,7,180
2021-09-24,茄类,0.8244861454981152,0.14893617021276595,7,180
2021-09-25,茄类,0.8246496537391504,0.14893617021276595,7,180
2021-09-26,茄类,0.897852261414296,0.14893617021276595,7,180
2021-09-27,茄类,0.8981045261911677,0.14893617021276595,7,180
2021-09-28,茄类,0.8982662181443644,0.14893617021276595,7,180
2021-09-29,茄类,0.8985838399334445,0.14893617021276595,7,180
2021-09-30,茄类,0.898765771522199,0.14893617021276595,7,180
2021-10-01,茄类,0.8990465474845601,0.14893617021276595,7,180
2021-10-02,茄类,0.8994495464367643,0.14893617021276595,7,180
2021-10-03,茄类,0.8998130903670827,0.14893617021276595,7,180
2021-10-04,茄类,0.9000882291268848,0.14893617021276595,7,180
2021-10-05,茄类,0.9003636250370901,0.14893617021276595,7,180
2021-10-06,茄类,0.90068415917153,0.14893617021276595,7,180
2021-10-07,茄类,0.9008869581327582,0.14893617021276595,7,180
2021-10-08,茄类,0.9012304575423598,0.14893617021276595,7,180
2021-10-09,茄类,0.9015082654906799,0.14893617021276595,7,180
2021-10-10,茄类,0.9017384604242591,0.14893617021276595,7,180
2021-10-11,茄类,0.902002765645408,0.14893617021276595,7,180
2021-10-12,茄类,0.9022631818842313,0.14893617021276595,7,180
2021-10-13,茄类,0.9025625148993243,0.14893617021276595,7,180
2021-10-14,茄类,0.6404924103786002,0.14893617021276595,7,180
2021-10-15,茄类,0.9029609187752532,0.14893617021276595,7,180
2021-10-16,茄类,0.8304048710176942,0.14893617021276595,7,180
2021-10-17,茄类,0.9037354813070433,0.14893617021276595,7,180
2021-10-18,茄类,0.9040266708313487,0.14893617021276595,7,180
2021-10-19,茄类,0.8313357377823167,0.14893617021276595,7,180
2021-10-20,茄类,0.904502012813997,0.14893617021276595,7,180
2021-10-21,茄类,0.904725534628817,0.14893617021276595,7,180
2021-10-22,茄类,0.6437357182764851,0.14893617021276595,7,180
2021-10-23,茄类,0.6440730828798286,0.14893617021276595,7,180
2021-10-24,茄类,0.9056382565636256,0.14893617021276595,7,180
2021-10-25,茄类,0.7171393946144837,0.14893617021276595,7,180
2021-10-26,茄类,0.9061419223716731,0.14893617021276595,7,180
2021-10-27,茄类,0.7178779164328377,0.14893617021276595,7,180
2021-10-28,茄类,0.7181869566523387,0.14893617021276595,7,180
2021-10-29,茄类,0.7183760022822903,0.14893617021276595,7,180
2021-10-30,茄类,0.833975524659197,0.14893617021276595,7,180
2021-10-31,茄类,0.9075238550053252,0.14893617021276595,7,180
2021-11-01,茄类,0.8346983346420369,0.14893617021276595,7,180
2021-11-02,茄类,0.9079167582917362,0.14893617021276595,7,180
2021-11-03,茄类,0.908131332004411,0.14893617021276595,7,180
2021-11-04,茄类,0.8352477062622307,0.14893617021276595,7,180
2021-11-05,茄类,0.8354859591824939,0.14893617021276595,7,180
2021-11-06,茄类,0.7205981483692918,0.14893617021276595,7,180
2021-11-07,茄类,0.9086750767296298,0.14893617021276595,7,180
2021-11-08,茄类,0.8360858678090535,0.14893617021276595,7,180
2021-11-09,茄类,0.5322243759456191,0.14893617021276595,7,180
2021-11-10,茄类,0.7198190337905838,0.14893617021276595,7,180
2021-11-11,茄类,0.8365827565167729,0.14893617021276595,7,180
2021-11-12,茄类,0.8371014286853297,0.14893617021276595,7,180
2021-11-13,茄类,0.8372903395802439,0.14893617021276595,7,180
2021-11-14,茄类,0.8377162221625044,0.14893617021276595,7,180
2021-11-15,茄类,0.837971598107625,0.14893617021276595,7,180
2021-11-16,茄类,0.7237545241517808,0.14893617021276595,7,180
2021-11-17,茄类,0.8382639195260825,0.14893617021276595,7,180
2021-11-18,茄类,0.8383374159055487,0.14893617021276595,7,180
2021-11-19,茄类,0.8385343474571976,0.14893617021276595,7,180
2021-11-20,茄类,0.8389769297832971,0.14893617021276595,7,180
2021-11-21,茄类,0.8390989826284154,0.14893617021276595,7,180
2021-11-22,茄类,0.8395060092532636,0.14893617021276595,7,180
2021-11-23,茄类,0.7257623911195483,0.14893617021276595,7,180
2021-11-24,茄类,0.9116366830536979,0.14893617021276595,7,180
2021-11-25,茄类,0.6541122376238118,0.14893617021276595,7,180
2021-11-26,茄类,0.8399489776172229,0.14893617021276595,7,180
2021-11-27,茄类,0.9119482809986915,0.14893617021276595,7,180
2021-11-28,茄类,0.7268054171992414,0.14893617021276595,7,180
2021-11-29,茄类,0.912256838726574,0.14893617021276595,7,180
2021-11-30,茄类,0.9123726623874755,0.14893617021276595,7,180
2021-12-01,茄类,0.840760327554466,0.14893617021276595,7,180
2021-12-02,茄类,0.8409478887589695,0.14893617021276595,7,180
2021-12-03,茄类,0.6567262068765611,0.14893617021276595,7,180
2021-12-04,茄类,0.841517649273822,0.14893617021276595,7,180
2021-12-05,茄类,0.8416849359314938,0.14893617021276595,7,180
2021-12-06,茄类,0.7292750546840923,0.14893617021276595,7,180
2021-12-07,茄类,0.913306184599007,0.14893617021276595,7,180
2021-12-08,茄类,0.8418823939904503,0.14893617021276595,7,180
2021-12-09,茄类,0.12595604046608705,0.14893617021276595,7,180
2021-12-10,茄类,0.8420925927219102,0.14893617021276595,7,180
2021-12-11,茄类,0.7306602286710521,0.14893617021276595,7,180
2021-12-12,茄类,0.9140002395699609,0.14893617021276595,7,180
2021-12-13,茄类,0.6601395374949763,0.14893617021276595,7,180
2021-12-14,茄类,0.9124549104827495,0.13043478260869565,6,180
2021-12-15,茄类,0.9124910798328218,0.13043478260869565,6,180
2021-12-16,茄类,0.912533376318253,0.13043478260869565,6,180
2021-12-17,茄类,0.8410116367260565,0.13043478260869565,6,180
2021-12-18,茄类,0.8411152257733588,0.13043478260869565,6,180
2021-12-19,茄类,0.8412666904992198,0.13043478260869565,6,180
2021-12-20,茄类,0.8413411049097295,0.13043478260869565,6,180
2021-12-21,茄类,0.9128175372198003,0.13043478260869565,6,180
2021-12-22,茄类,0.659805942402967,0.13043478260869565,6,180
2021-12-23,茄类,0.8414585525396782,0.13043478260869565,6,180
2021-12-24,茄类,0.8415947585708692,0.13043478260869565,6,180
2021-12-25,茄类,0.8416560091268979,0.13043478260869565,6,180
2021-12-26,茄类,0.6606328139591735,0.13043478260869565,6,180
2021-12-27,茄类,0.6611634717269195,0.13043478260869565,6,180
2021-12-28,茄类,0.8421351561233663,0.13043478260869565,6,180
2021-12-29,茄类,0.7117247335253648,0.13043478260869565,6,180
2021-12-30,茄类,0.8423828998529838,0.13043478260869565,6,180
2021-12-31,茄类,0.8426228349942946,0.13043478260869565,6,180
2022-01-01,茄类,0.8428131432811269,0.13043478260869565,6,180
2022-01-02,茄类,0.8432871409042153,0.13043478260869565,6,180
2022-01-03,茄类,0.843395443317775,0.13043478260869565,6,180
2022-01-04,茄类,0.8435394266998667,0.13043478260869565,6,180
2022-01-05,茄类,0.6649286113667234,0.13043478260869565,6,180
2022-01-06,茄类,0.8437243958534822,0.13043478260869565,6,180
2022-01-07,茄类,0.9137099276914389,0.13043478260869565,6,180
2022-01-08,茄类,0.9138186842039782,0.13043478260869565,6,180
2022-01-09,茄类,0.913915694032703,0.13043478260869565,6,180
2022-01-10,茄类,0.7357673210219731,0.13043478260869565,6,180
2022-01-11,茄类,0.9140827594846516,0.13043478260869565,6,180
2022-01-12,茄类,0.914281036506355,0.13043478260869565,6,180
2022-01-13,茄类,0.9145404808901897,0.13043478260869565,6,180
2022-01-14,茄类,0.8419633720258228,0.1111111111111111,5,180
2022-01-15,茄类,0.8421336426355241,0.1111111111111111,5,180
2022-01-16,茄类,0.8423085318091602,0.1111111111111111,5,180
2022-01-17,茄类,0.8404354209113171,0.09090909090909091,4,180
2022-01-18,茄类,0.8405862243144087,0.09090909090909091,4,180
2022-01-19,茄类,0.9114029969577297,0.09090909090909091,4,180
2022-01-20,茄类,0.9114330530464588,0.09090909090909091,4,180
2022-01-21,茄类,0.8409025426424657,0.09090909090909091,4,180
2022-01-22,茄类,0.9117654772010838,0.09090909090909091,4,180
2022-01-23,茄类,0.8413555075409969,0.09090909090909091,4,180
2022-01-24,茄类,0.8417165396484524,0.09090909090909091,4,180
2022-01-25,茄类,0.9122812942022226,0.09090909090909091,4,180
2022-01-26,茄类,0.9124689285603204,0.09090909090909091,4,180
2022-01-27,茄类,0.9126907712286776,0.09090909090909091,4,180
2022-01-28,茄类,0.9128429754506355,0.09090909090909091,4,180
2022-01-29,茄类,0.9132204577344789,0.09090909090909091,4,180
2022-01-30,茄类,0.9138080432401372,0.09090909090909091,4,180
2022-02-01,茄类,0.9143995180797824,0.09090909090909091,4,180
2022-02-02,茄类,0.8452718023360132,0.09090909090909091,4,180
2022-02-03,茄类,0.845648032784438,0.09090909090909091,4,180
2022-02-04,茄类,0.9150573320989535,0.09090909090909091,4,180
2022-02-05,茄类,0.6723431608201933,0.09090909090909091,4,180
2022-02-06,茄类,0.7417910333200365,0.09090909090909091,4,180
2022-02-07,茄类,0.847980325740744,0.09090909090909091,4,180
2022-02-08,茄类,0.8483224801239121,0.09090909090909091,4,180
2022-02-09,茄类,0.848684108577177,0.09090909090909091,4,180
2022-02-10,茄类,0.790991377210919,0.09090909090909091,4,180
2022-02-11,茄类,0.7915868160702608,0.09090909090909091,4,180
2022-02-12,茄类,0.7245467097444722,0.09090909090909091,4,180
2022-02-13,茄类,0.7252894679933614,0.09090909090909091,4,180
2022-02-14,茄类,0.7259470286930545,0.09090909090909091,4,180
2022-02-15,茄类,0.8497769083293054,0.09090909090909091,4,180
2022-02-16,茄类,0.5554226834000817,0.09090909090909091,4,180
2022-02-17,茄类,0.7272808252324375,0.09090909090909091,4,180
2022-02-18,茄类,0.7282164322879154,0.09090909090909091,4,180
2022-02-19,茄类,0.7954456580095716,0.09090909090909091,4,180
2022-02-20,茄类,0.7291764805826818,0.09090909090909091,4,180
2022-02-21,茄类,0.7962578802178718,0.09090909090909091,4,180
2022-02-22,茄类,0.7300853256954815,0.09090909090909091,4,180
2022-02-23,茄类,0.9177044224816362,0.09090909090909091,4,180
2022-02-24,茄类,0.7464784827197476,0.09090909090909091,4,180
2022-02-25,茄类,0.8515241877511419,0.09090909090909091,4,180
2022-02-26,茄类,0.9179347207518032,0.09090909090909091,4,180
2022-02-27,茄类,0.8519416605063268,0.09090909090909091,4,180
2022-02-28,茄类,0.8521737254864962,0.09090909090909091,4,180
2022-03-01,茄类,0.8523943736619717,0.09090909090909091,4,180
2022-03-02,茄类,0.918343844675224,0.09090909090909091,4,180
2022-03-03,茄类,0.6822927807668943,0.09090909090909091,4,180
2022-03-04,茄类,0.8530922484670608,0.09090909090909091,4,180
2022-03-05,茄类,0.9185372847362234,0.09090909090909091,4,180
2022-03-06,茄类,0.8534687173912364,0.09090909090909091,4,180
2022-03-07,茄类,0.8537937800218757,0.09090909090909091,4,180
2022-03-08,茄类,0.8539498787553679,0.09090909090909091,4,180
2022-03-09,茄类,0.8541033157006167,0.09090909090909091,4,180
2022-03-10,茄类,0.8542016376769059,0.09090909090909091,4,180
2022-03-11,茄类,0.854329865380532,0.09090909090909091,4,180
2022-03-12,茄类,0.8544975037289025,0.09090909090909091,4,180
2022-03-13,茄类,0.854767008054128,0.09090909090909091,4,180
2022-03-14,茄类,0.6860845090253691,0.09090909090909091,4,180
2022-03-15,茄类,0.8551617018613832,0.09090909090909091,4,180
2022-03-16,茄类,0.8552915369339185,0.09090909090909091,4,180
2022-03-17,茄类,0.9195590423389676,0.09090909090909091,4,180
2022-03-18,茄类,0.8556071528023905,0.09090909090909091,4,180
2022-03-19,茄类,0.9197482289457914,0.09090909090909091,4,180
2022-03-20,茄类,0.8560322932149205,0.09090909090909091,4,180
2022-03-21,茄类,0.8563442289623052,0.09090909090909091,4,180
2022-03-22,茄类,0.8566939492854606,0.09090909090909091,4,180
2022-03-23,茄类,0.6897132773398603,0.09090909090909091,4,180
2022-03-24,茄类,0.9204015735244853,0.09090909090909091,4,180
2022-03-25,茄类,0.8572771498247046,0.09090909090909091,4,180
2022-03-26,茄类,0.6907867353870827,0.09090909090909091,4,180
2022-03-27,茄类,0.8577730486138258,0.09090909090909091,4,180
2022-03-28,茄类,0.8581406732502528,0.09090909090909091,4,180
2022-03-29,茄类,0.8583443610032476,0.09090909090909091,4,180
2022-03-30,茄类,0.8584807274089815,0.09090909090909091,4,180
2022-03-31,茄类,0.8586906126482885,0.09090909090909091,4,180
2022-04-01,茄类,0.6935034925656309,0.09090909090909091,4,180
2022-04-02,茄类,0.8590615054993598,0.09090909090909091,4,180
2022-04-03,茄类,0.859281065941339,0.09090909090909091,4,180
2022-04-04,茄类,0.8596142595887031,0.09090909090909091,4,180
2022-04-05,茄类,0.8598960827626522,0.09090909090909091,4,180
2022-04-06,茄类,0.8600916682151176,0.09090909090909091,4,180
2022-04-07,茄类,0.8602456487107338,0.09090909090909091,4,180
2022-04-08,茄类,0.8604285670727895,0.09090909090909091,4,180
2022-04-09,茄类,0.8605699847782721,0.09090909090909091,4,180
2022-04-10,茄类,0.8609072824649993,0.09090909090909091,4,180
2022-04-11,茄类,0.8611699237987551,0.09090909090909091,4,180
2022-04-12,茄类,0.8613403374793297,0.09090909090909091,4,180
2022-04-13,茄类,0.8615420129351287,0.09090909090909091,4,180
2022-04-14,茄类,0.86178259960315,0.09090909090909091,4,180
2022-04-15,茄类,0.8619927826260474,0.09090909090909091,4,180
2022-04-16,茄类,0.862173826991941,0.09090909090909091,4,180
2022-04-17,茄类,0.8625425638527265,0.09090909090909091,4,180
2022-04-18,茄类,0.7013601699247886,0.09090909090909091,4,180
2022-04-19,茄类,0.9232144863375763,0.09090909090909091,4,180
2022-04-20,茄类,0.8633063685663233,0.09090909090909091,4,180
2022-04-21,茄类,0.8634853908370373,0.09090909090909091,4,180
2022-04-22,茄类,0.8635965236474973,0.09090909090909091,4,180
2022-04-23,茄类,0.9235733874039791,0.09090909090909091,4,180
2022-04-24,茄类,0.8640638666233041,0.09090909090909091,4,180
2022-04-25,茄类,0.9237796100363499,0.09090909090909091,4,180
2022-04-26,茄类,0.8644228195118312,0.09090909090909091,4,180
2022-04-27,茄类,0.9239627832299294,0.09090909090909091,4,180
2022-04-28,茄类,0.7051499619759041,0.09090909090909091,4,180
2022-04-29,茄类,0.8650107810745511,0.09090909090909091,4,180
2022-04-30,茄类,0.8653134930877394,0.09090909090909091,4,180
2022-05-01,茄类,0.8696587321099917,0.09090909090909091,4,180
2022-05-02,茄类,0.7160569472535023,0.1111111111111111,5,180
2022-05-03,茄类,0.8727101765880663,0.1111111111111111,5,180
2022-05-04,茄类,0.8727965467443561,0.1111111111111111,5,180
2022-05-05,茄类,0.8728882878425486,0.1111111111111111,5,180
2022-05-06,茄类,0.7164643693769458,0.1111111111111111,5,180
2022-05-07,茄类,0.9308221300444398,0.1111111111111111,5,180
2022-05-08,茄类,0.8757122466749427,0.13043478260869565,6,180
2022-05-09,茄类,0.931979974378839,0.13043478260869565,6,180
2022-05-10,茄类,0.8755218195016682,0.13043478260869565,6,180
2022-05-11,茄类,0.8756395237456054,0.13043478260869565,6,180
2022-05-12,茄类,0.8757714021673034,0.13043478260869565,6,180
2022-05-13,茄类,0.9323763600999782,0.13043478260869565,6,180
2022-05-14,茄类,0.9325850924372143,0.13043478260869565,6,180
2022-05-15,茄类,0.8766874118779402,0.13043478260869565,6,180
2022-05-16,茄类,0.933015460008991,0.13043478260869565,6,180
2022-05-17,茄类,0.8772159161560584,0.13043478260869565,6,180
2022-05-18,茄类,0.8718479210710091,0.13043478260869565,6,180
2022-05-19,茄类,0.8776047733741145,0.13043478260869565,6,180
2022-05-20,茄类,0.933402137159171,0.13043478260869565,6,180
2022-05-21,茄类,0.9335028007265146,0.13043478260869565,6,180
2022-05-22,茄类,0.878253098589118,0.13043478260869565,6,180
2022-05-23,茄类,0.8725414047671863,0.13043478260869565,6,180
2022-05-24,茄类,0.8787831409950713,0.13043478260869565,6,180
2022-05-25,茄类,0.8794756531637387,0.13043478260869565,6,180
2022-05-26,茄类,0.8791969072524406,0.13043478260869565,6,180
2022-05-27,茄类,0.8794700536343549,0.13043478260869565,6,180
2022-05-28,茄类,0.7515738702273077,0.13043478260869565,6,180
2022-05-29,茄类,0.8740213164217155,0.13043478260869565,6,180
2022-05-30,茄类,0.7530017988364524,0.13043478260869565,6,180
2022-05-31,茄类,0.8808942501071981,0.13043478260869565,6,180
2022-06-01,茄类,0.8747853691698675,0.13043478260869565,6,180
2022-06-02,茄类,0.8812098469732297,0.13043478260869565,6,180
2022-06-03,茄类,0.8814876038006911,0.13043478260869565,6,180
2022-06-04,茄类,0.8756977084291568,0.13043478260869565,6,180
2022-06-05,茄类,0.8760607269193744,0.13043478260869565,6,180
2022-06-06,茄类,0.8826739917141058,0.13043478260869565,6,180
2022-06-07,茄类,0.936037412762736,0.13043478260869565,6,180
2022-06-08,茄类,0.8768272066830828,0.13043478260869565,6,180
2022-06-09,茄类,0.8833284515048927,0.13043478260869565,6,180
2022-06-10,茄类,0.8773016674471924,0.13043478260869565,6,180
2022-06-11,茄类,0.8776330386020064,0.13043478260869565,6,180
2022-06-12,茄类,0.8780348256932016,0.13043478260869565,6,180
2022-06-13,茄类,0.9306928923451872,0.13043478260869565,6,180
2022-06-14,茄类,0.878625615768241,0.13043478260869565,6,180
2022-06-15,茄类,0.9309791549409338,0.13043478260869565,6,180
2022-06-16,茄类,0.87910769087486,0.13043478260869565,6,180
2022-06-17,茄类,0.9312875272329343,0.13043478260869565,6,180
2022-06-18,茄类,0.8796432092204344,0.13043478260869565,6,180
2022-06-19,茄类,0.880024623468965,0.13043478260869565,6,180
2022-06-20,茄类,0.880358783111799,0.13043478260869565,6,180
2022-06-21,茄类,0.8805737889858645,0.13043478260869565,6,180
2022-06-22,茄类,0.9320828805862191,0.13043478260869565,6,180
2022-06-23,茄类,0.8808307186297624,0.13043478260869565,6,180
2022-06-24,茄类,0.8874453205954191,0.13043478260869565,6,180
2022-06-25,茄类,0.8871310216846469,0.13043478260869565,6,180
2022-06-26,茄类,0.8812162340900692,0.13043478260869565,6,180
2022-06-27,茄类,0.8875783080644497,0.13043478260869565,6,180
2022-06-28,茄类,0.8877313896117635,0.13043478260869565,6,180
2022-06-29,茄类,0.9387163213344198,0.13043478260869565,6,180
2022-06-30,茄类,0.8879651423221169,0.13043478260869565,6,180
2022-07-01,茄类,0.8881149649109914,0.13043478260869565,6,180
2022-07-02,茄类,0.7518392245484893,0.13043478260869565,6,180
2022-07-03,茄类,0.7138739771256095,0.13043478260869565,6,180
2022-07-04,茄类,0.8821901803288458,0.13043478260869565,6,180
2022-07-05,茄类,0.8823199628080705,0.13043478260869565,6,180
2022-07-06,茄类,0.8824491855498587,0.13043478260869565,6,180
2022-07-07,茄类,0.8825536966441102,0.13043478260869565,6,180
2022-07-08,茄类,0.8827210294521366,0.13043478260869565,6,180
2022-07-09,茄类,0.882833274558501,0.13043478260869565,6,180
2022-07-10,茄类,0.8894858211974757,0.13043478260869565,6,180
2022-07-11,茄类,0.883185592125829,0.13043478260869565,6,180
