销售日期,品类,正常销售量,正常销售额,正常销售成本额,正常交易条数,正常单品数,最后正常销售时间,正常销售售价,正常销售进价,正常销售加成率,星期,月份,折扣销量占比,折扣销售额占比,折扣晚于19点占比
2021-12-11,水生根茎类,85.882,515.292,403.1724,118,2,2026-08-27 21:13:36.998,6.0,4.694492443119628,0.2780934409200633,6,12,0.30874114616870574,0.23032848590581573,0.16176470588235295
2021-12-11,花叶类,141.287,837.066,534.14689,336,15,2026-08-27 20:39:27.233,5.924579048320086,3.7805805912787442,0.567108253686547,6,12,0.0,0.0,
2021-12-11,花菜类,30.45,426.3,286.839,67,1,2026-08-27 21:25:08.108,14.0,9.42,0.48619957537155,6,12,0.0,0.0,
2021-12-11,茄类,10.714,114.906,63.08999,23,3,2026-08-27 21:01:44.403,10.724845995893224,5.8885560948291955,0.8213031893015041,6,12,0.0,0.0,
2021-12-11,辣椒类,43.575,461.86,328.04329,151,8,2026-08-27 21:19:36.447,10.599196787148594,7.528245324153758,0.40792393589272913,6,12,0.0,0.0,
2021-12-11,食用菌,121.635,876.344,682.0594,257,4,2026-08-27 21:25:20.733,7.2047025938257905,5.607427138570312,0.28484997054508754,6,12,0.0,0.0,
2021-12-12,水生根茎类,56.884,341.304,273.0432,74,1,2026-08-27 18:06:36.373,5.999999999999999,4.8,0.24999999999999978,7,12,0.07049249975489395,0.048125836680053546,0.1
2021-12-12,花叶类,116.349,699.8226,445.27326,279,15,2026-08-27 20:10:32.921,6.014857024985173,3.8270484490627337,0.5716699448783427,7,12,0.0,0.0,
2021-12-12,花菜类,15.656,219.184,146.3836,37,1,2026-08-27 21:16:01.190,14.0,9.35,0.49732620320855614,7,12,0.0,0.0,
2021-12-12,茄类,10.426,108.898,59.12083,26,4,2026-08-27 20:44:45.467,10.444849414924228,5.670518895070017,0.8419565489862035,7,12,0.0,0.0,
2021-12-12,辣椒类,43.444,484.652,319.3469,138,7,2026-08-27 20:51:22.263,11.155786759966853,7.350771107632815,0.5176348979745848,7,12,0.0,0.0,
2021-12-12,食用菌,80.302,670.008,465.22355,165,5,2026-08-27 19:36:02.538,8.343602899056064,5.793424198650095,0.4401850465222581,7,12,0.0,0.0,
2021-12-13,水生根茎类,21.631,129.786,103.13399999999999,31,2,2026-08-27 17:53:41.811,6.0,4.767879432296241,0.2584210832509164,1,12,0.009206669109563944,0.006156673558465426,0.0
2021-12-13,花叶类,61.915,340.7078,211.56911,147,13,2026-08-27 19:52:10.280,5.502831300977147,3.4170897197771137,0.610385372420388,1,12,0.0,0.0,
2021-12-13,花菜类,27.925,298.064,225.99985999999998,50,2,2026-08-27 20:44:31.424,10.673733213965981,8.09310152193375,0.3188680736350902,1,12,0.0,0.0,
2021-12-13,茄类,1.537,17.46,11.5097,4,2,2026-08-27 17:54:42.861,11.359791802212102,7.488418998048147,0.516981328792236,1,12,0.0,0.0,
2021-12-13,辣椒类,33.333,310.385,228.25355000000002,96,8,2026-08-27 21:10:15.908,9.311643116431165,6.847674976749769,0.35982550983325323,1,12,0.0,0.0,
2021-12-13,食用菌,44.884,301.356,201.61025,91,4,2026-08-27 20:27:19.427,6.7141074770519555,4.491806657160681,0.49474543084986977,1,12,0.5167736100943112,0.28479480534275053,0.16666666666666666
2021-12-14,水生根茎类,29.013,174.078,139.26239999999999,41,1,2026-08-27 19:30:06.233,6.0,4.799999999999999,0.2500000000000002,2,12,0.12545591559909572,0.08728752241435357,0.0
2021-12-14,花叶类,66.116,391.4882,223.99925,149,13,2026-08-27 20:14:31.527,5.921232379454293,3.387973410369653,0.7477210303159498,2,12,0.0,0.0,
2021-12-14,花菜类,13.141,183.974,107.88761000000001,30,1,2026-08-27 20:02:37.271,14.0,8.21,0.7052375152253347,2,12,0.0,0.0,
2021-12-14,茄类,5.4719999999999995,59.52,37.16338,14,4,2026-08-27 18:13:54.233,10.877192982456142,6.791553362573099,0.601576605787741,2,12,0.0,0.0,
2021-12-14,辣椒类,30.287,328.813,235.18917,89,9,2026-08-27 21:09:58.545,10.856572126655001,7.765350480404134,0.39807883160606417,2,12,0.0,0.0,
2021-12-14,食用菌,37.516,316.832,214.35184999999998,84,4,2026-08-27 21:17:00.280,8.445250026655295,5.713611525749013,0.4780931445191634,2,12,0.6375825959271997,0.34244300918162346,0.18181818181818182
2021-12-15,水生根茎类,0.487,2.9219999999999997,1.71424,1,1,2026-08-27 14:41:00.389,5.999999999999999,3.52,0.7045454545454544,3,12,0.8128362797847809,0.7432788613600422,0.0
2021-12-15,花叶类,83.666,451.6702,278.67898,170,15,2026-08-27 21:33:18.357,5.398491621447183,3.3308510027968357,0.620754460921308,3,12,0.17705034131371353,0.10678897036052351,0.2222222222222222
2021-12-15,花菜类,18.179,218.148,146.52274,34,1,2026-08-27 21:06:57.822,12.0,8.06,0.48883374689826287,3,12,0.0,0.0,
2021-12-15,茄类,6.299,66.534,38.16767,15,4,2026-08-27 20:31:38.873,10.56262898872837,6.059322114621368,0.7432030826089202,3,12,0.0,0.0,
2021-12-15,辣椒类,29.243,277.034,210.61283,86,8,2026-08-27 21:12:46.336,9.473515029237767,7.20216222685771,0.31537095817002214,3,12,0.0,0.0,
2021-12-15,食用菌,36.376,355.376,286.15446000000003,103,4,2026-08-27 20:53:29.170,9.769518363756323,7.866573015174842,0.24190271226246107,3,12,0.43494469988815704,0.16456029489204846,0.14285714285714285
2021-12-16,水生根茎类,39.569,237.41400000000002,185.22078,54,2,2026-08-27 20:02:59.576,6.0,4.680956809623694,0.2817892247295366,4,12,0.0,0.0,
2021-12-16,花叶类,85.528,387.46840000000003,224.42324,162,19,2026-08-27 21:35:19.460,4.530310541577028,2.6239739032831353,0.7265074686560984,4,12,0.1371702395964691,0.07843129793142684,0.8666666666666667
2021-12-16,花菜类,25.768,206.144,192.48695999999998,46,1,2026-08-27 20:15:36.933,8.0,7.469999999999999,0.0709504685408302,4,12,0.0,0.0,
2021-12-16,茄类,4.506,47.468,27.06306,11,4,2026-08-27 19:46:20.680,10.53439857967155,6.006005326231691,0.7539775620347442,4,12,0.0,0.0,
2021-12-16,辣椒类,33.832,329.4836,236.91527,102,8,2026-08-27 21:26:56.814,9.738815322771341,7.002697741782927,0.39072335860833296,4,12,0.0,0.0,
2021-12-16,食用菌,51.856,438.312,340.27616,124,4,2026-08-27 21:14:32.568,8.452483801295896,6.561943844492441,0.288106695455832,4,12,0.0,0.0,
2021-12-17,水生根茎类,40.153999999999996,240.924,186.39275999999998,59,2,2026-08-27 21:06:57.682,6.000000000000001,4.64194750211685,0.2925609342337119,5,12,0.0,0.0,
2021-12-17,花叶类,92.564,438.6978,259.12681,171,19,2026-08-27 20:11:29.717,4.739399766647941,2.799434013223283,0.6929849906306493,5,12,0.0514234182533664,0.044526549314394814,0.5
2021-12-17,花菜类,34.299,274.392,234.60515999999998,72,1,2026-08-27 21:13:51.561,8.0,6.84,0.16959064327485374,5,12,0.0,0.0,
2021-12-17,茄类,10.173,111.22800000000001,66.66795,20,3,2026-08-27 21:41:55.764,10.933647891477442,6.5534208198171635,0.6683878835332422,5,12,0.0,0.0,
2021-12-17,辣椒类,34.228,346.7518,260.745,103,8,2026-08-27 21:41:51.764,10.130647423162323,7.617885941334579,0.32985023682141557,5,12,0.0,0.0,
2021-12-17,食用菌,69.729,504.218,372.8164,145,4,2026-08-27 21:40:47.748,7.231109007729926,5.346647736235999,0.352456597939361,5,12,0.0,0.0,
2021-12-18,水生根茎类,70.551,380.264,304.53233,96,3,2026-08-27 21:07:36.889,5.389916514294624,4.316484954146645,0.248681872299076,6,12,0.0,0.0,
2021-12-18,花叶类,105.588,501.2772,306.50124999999997,240,13,2026-08-27 20:48:41.142,4.7474826684850555,2.902803822404061,0.6354817476274568,6,12,0.0347475523133039,0.04479547060397282,0.3333333333333333
2021-12-18,花菜类,42.242,337.936,285.55592,89,1,2026-08-27 21:32:32.405,8.0,6.760000000000001,0.18343195266272172,6,12,0.0,0.0,
2021-12-18,茄类,11.996,137.496,83.26804,27,3,2026-08-27 21:07:39.717,11.461820606868956,6.9413171057019,0.6512457840967556,6,12,0.0,0.0,
2021-12-18,辣椒类,59.298,541.3784,397.73784,171,8,2026-08-27 21:32:48.983,9.129791898546326,6.707441060406759,0.3611438127184481,6,12,0.0,0.0,
2021-12-18,食用菌,114.017,790.5600000000001,579.78642,223,4,2026-08-27 21:39:29.995,6.933702868870433,5.0850874869537,0.36353659335449784,6,12,0.0,0.0,
2021-12-19,水生根茎类,55.293,310.342,251.80723999999998,87,2,2026-08-27 21:00:25.901,5.612681532924602,4.554052773407122,0.23245860603531487,7,12,0.17706503944039292,0.17673567745776003,0.0
2021-12-19,花叶类,142.167,624.0972,387.91603,279,15,2026-08-27 21:34:47.716,4.389887948680074,2.7285940478451396,0.6088461206411091,7,12,0.038704180781792,0.06835757316284545,0.0
2021-12-19,花菜类,51.133,409.064,324.18322,108,1,2026-08-27 21:24:27.780,8.0,6.34,0.26182965299684535,7,12,0.0,0.0,
2021-12-19,茄类,9.451,105.486,63.212779999999995,23,3,2026-08-27 20:45:34.576,11.161358586392975,6.688475293619722,0.6687448329277723,7,12,0.0,0.0,
2021-12-19,辣椒类,52.980000000000004,432.88520000000005,358.9557,151,6,2026-08-27 21:34:47.894,8.170728576821443,6.775305775764439,0.20595716964516808,7,12,0.0,0.0,
2021-12-19,食用菌,113.836,593.258,405.59076999999996,206,4,2026-08-27 21:17:00.905,5.211514810780422,3.562939404054956,0.462700938682604,7,12,0.04207479215052678,0.014943761643680947,1.0
2021-12-20,水生根茎类,38.283,222.863,175.283,55,2,2026-08-27 20:39:48.340,5.8214612229971525,4.578611916516469,0.271446746119133,1,12,0.0,0.0,
2021-12-20,花叶类,81.83200000000001,340.834,209.88325,171,15,2026-08-27 21:36:43.116,4.165045458989148,2.564806554892951,0.6239218708496272,1,12,0.012072628935677033,0.007859484068534702,1.0
2021-12-20,花菜类,25.78,206.24,127.86880000000001,52,1,2026-08-27 21:07:16.280,8.0,4.96,0.6129032258064517,1,12,0.0,0.0,
2021-12-20,茄类,6.115,66.738,39.73832,15,3,2026-08-27 21:11:50.420,10.913818479149631,6.498498773507768,0.6794368760430736,1,12,0.0,0.0,
2021-12-20,辣椒类,50.948,478.5836,335.01358,140,9,2026-08-27 21:04:34.946,9.393569914422548,6.5755982570464,0.42854985162094006,1,12,0.0,0.0,
2021-12-20,食用菌,60.872,390.216,243.01450999999997,128,4,2026-08-27 21:13:20.081,6.410435011170982,3.992221546852411,0.6057312791734126,1,12,0.0,0.0,
2021-12-21,水生根茎类,48.369,289.045,230.73333,59,2,2026-08-27 19:32:45.481,5.975831627695425,4.770272902065372,0.25272321948458876,2,12,0.0,0.0,
2021-12-21,花叶类,71.006,293.738,180.00814,153,13,2026-08-27 21:40:07.658,4.13680534039377,2.535111680703039,0.6318039839753917,2,12,0.0,0.0,
2021-12-21,花菜类,18.202,145.616,90.46394,36,1,2026-08-27 20:41:19.922,8.0,4.969999999999999,0.609657947686117,2,12,0.0,0.0,
2021-12-21,茄类,6.431,72.882,44.6105,17,4,2026-08-27 21:02:22.092,11.332918675167159,6.936790545793811,0.6337409354299997,2,12,0.0,0.0,
2021-12-21,辣椒类,31.633,295.0144,201.27638,89,9,2026-08-27 21:22:51.592,9.326159390509911,6.362860936363924,0.4657179347124587,2,12,0.0,0.0,
2021-12-21,食用菌,54.261,457.436,348.77598,126,4,2026-08-27 21:12:21.983,8.430290632314184,6.427747000608171,0.31154674126354687,2,12,0.0,0.0,
2021-12-22,水生根茎类,31.469,184.378,144.53028,38,2,2026-08-27 20:35:32.045,5.859035876576948,4.592782738568115,0.27570499413686855,3,12,0.0,0.0,
2021-12-22,花叶类,69.896,336.245,202.97216,148,13,2026-08-27 20:58:33.189,4.8106472473389035,2.903916676204647,0.656606502093686,3,12,0.0770246536993754,0.028971026086052495,0.625
2021-12-22,花菜类,14.458,115.664,72.00084000000001,31,1,2026-08-27 20:41:27.577,8.0,4.98,0.6064257028112447,3,12,0.0,0.0,
2021-12-22,茄类,3.371,43.942,28.08739,10,2,2026-08-27 21:13:44.875,13.035301097597152,8.332064669237615,0.5644743067974631,3,12,0.24332210998877668,0.16482305089900026,0.6666666666666666
2021-12-22,辣椒类,22.57,219.5764,148.39827,77,7,2026-08-27 21:13:44.315,9.728684093929996,6.5750230394328755,0.47964258612987876,3,12,0.0,0.0,
2021-12-22,食用菌,46.263,345.166,258.11994,106,4,2026-08-27 21:13:45.235,7.460951516330545,5.579403410933143,0.3372310562291314,3,12,0.07958140182639317,0.019320047959177872,1.0
2021-12-23,水生根茎类,30.021,180.126,141.13979999999998,43,2,2026-08-27 21:02:43.712,6.0,4.70136904167083,0.27622399918378804,4,12,0.0,0.0,
2021-12-23,花叶类,89.213,408.1322,234.30647000000002,181,16,2026-08-27 19:45:28.780,4.574806362301459,2.6263713808525666,0.7418733678160914,4,12,0.021926699045092257,0.007296922984869587,1.0
2021-12-23,花菜类,24.073,191.174,120.91609,47,2,2026-08-27 21:18:34.494,7.941428156025423,5.022892452124787,0.5810468234624524,4,12,0.0,0.0,
2021-12-23,茄类,3.09,35.144,21.48405,7,3,2026-08-27 21:12:52.155,11.37346278317152,6.952766990291263,0.6358182000134982,4,12,0.529178729239677,0.4415204678362573,0.42857142857142855
2021-12-23,辣椒类,33.503,317.8904,208.30022,99,9,2026-08-27 21:37:20.700,9.488415962749604,6.217360236396741,0.526116487058919,4,12,0.0,0.0,
2021-12-23,食用菌,44.43,419.535,332.47005,111,4,2026-08-27 21:18:35.428,9.442606347062796,7.483008102633356,0.26187306194949,4,12,0.06325110689437065,0.01201031474089512,0.0
2021-12-24,水生根茎类,35.441,212.64600000000002,170.11679999999998,41,1,2026-08-27 18:22:04.074,6.0,4.799999999999999,0.2500000000000002,5,12,0.0,0.0,
2021-12-24,花叶类,111.944,458.7304,244.89141,191,21,2026-08-27 21:32:41.280,4.097856070892589,2.1876242585578503,0.8731992273636711,5,12,0.07441460510649557,0.03390684336975897,1.0
2021-12-24,花菜类,30.134999999999998,271.215,166.9479,58,1,2026-08-27 21:21:25.979,9.0,5.540000000000001,0.6245487364620936,5,12,0.0,0.0,
2021-12-24,茄类,2.088,23.488,13.04866,5,3,2026-08-27 19:48:28.686,11.249042145593869,6.249358237547892,0.8000315741233199,5,12,0.7578849721706864,0.6900337837837838,0.13333333333333333
2021-12-24,辣椒类,52.243,478.48,314.69966,147,9,2026-08-27 21:25:09.436,9.158738969814138,6.023767011848477,0.5204338002780176,5,12,0.0,0.0,
2021-12-24,食用菌,63.472,530.189,413.8123,149,4,2026-08-27 21:41:38.361,8.353116334761785,6.519603919838668,0.2812306449083317,5,12,0.0,0.0,
2021-12-25,水生根茎类,66.839,401.034,315.5258,101,2,2026-08-27 19:40:17.967,6.0,4.7206840317778545,0.27100224450742205,6,12,0.0,0.0,
2021-12-25,花叶类,178.787,797.295,444.57906,335,23,2026-08-27 21:50:34.703,4.459468529591077,2.486640863150005,0.7933705649564329,6,12,0.011062742343199455,0.0037486176972241487,1.0
2021-12-25,花菜类,33.162,298.458,188.69178000000002,74,1,2026-08-27 21:56:14.095,9.000000000000002,5.690000000000001,0.5817223198594024,6,12,0.0,0.0,
2021-12-25,茄类,4.919,57.902,35.23932,11,3,2026-08-27 21:06:34.139,11.771091685301892,7.163919495832487,0.6431077557682725,6,12,0.6382024124742571,0.5452174869225089,0.15
2021-12-25,辣椒类,65.339,616.0354,407.91109,163,9,2026-08-27 21:17:52.249,9.42829550498171,6.242995607523837,0.5102197883367181,6,12,0.0,0.0,
2021-12-25,食用菌,84.606,443.612,284.48016,129,4,2026-08-27 19:37:42.000,5.243268798903152,3.3624111765123046,0.5593776381453104,6,12,0.38478207123223923,0.588716526176428,0.17391304347826086
2021-12-26,水生根茎类,95.584,573.504,451.50388,125,2,2026-08-27 21:29:54.315,6.0,4.723634499497823,0.27020835346974215,7,12,0.0,0.0,
2021-12-26,花叶类,208.712,925.86,533.7623600000001,419,21,2026-08-27 21:15:46.311,4.436065008241021,2.557410977806739,0.7345921507091655,7,12,0.004768444342717632,0.001186674721670838,1.0
2021-12-26,花菜类,28.498,256.482,169.84808,54,1,2026-08-27 19:10:51.030,9.0,5.96,0.5100671140939597,7,12,0.0,0.0,
2021-12-26,茄类,9.123,105.474,63.881280000000004,22,2,2026-08-27 19:25:17.947,11.561328510358436,7.002222952975996,0.6510940294245826,7,12,0.0,0.0,
2021-12-26,辣椒类,64.634,574.9942,384.03599,178,8,2026-08-27 21:10:11.389,8.896156821487143,5.941702354797785,0.4972404018696266,7,12,0.0,0.0,
2021-12-26,食用菌,83.565,780.186,541.60278,186,4,2026-08-27 21:17:02.764,9.336277149524323,6.481215580685695,0.4405132854007874,7,12,0.09485279781633846,0.06309623310372656,0.0
2021-12-27,水生根茎类,42.155,252.93,196.75947,58,2,2026-08-27 18:52:48.595,6.0,4.667523899893251,0.2854781525890471,1,12,0.0,0.0,
2021-12-27,花叶类,70.705,303.202,158.04719,133,20,2026-08-27 20:53:15.172,4.288268156424581,2.2353042924828515,0.9184270217015562,1,12,0.1450940088265522,0.06419713458558898,1.0
2021-12-27,花菜类,15.213,136.917,90.82160999999999,36,1,2026-08-27 21:38:11.318,9.0,5.97,0.5075376884422111,1,12,0.0,0.0,
2021-12-27,茄类,5.35,60.724000000000004,36.59248,12,2,2026-08-27 19:11:26.038,11.350280373831778,6.839715887850468,0.6594666445127526,1,12,0.0,0.0,
2021-12-27,辣椒类,37.586,309.6388,205.79473,93,7,2026-08-27 21:18:16.811,8.238141861331346,5.475302772308838,0.5046002392772642,1,12,0.0,0.0,
2021-12-27,食用菌,32.09,166.374,108.98962,50,4,2026-08-27 21:38:11.151,5.184605796198192,3.3963733250233714,0.5265123412669941,1,12,0.19050501992835878,0.2140528896573226,0.05
2021-12-28,水生根茎类,35.054,210.324,163.89527999999999,53,2,2026-08-27 21:18:54.655,6.0,4.6755086438066975,0.28328283767537443,2,12,0.0,0.0,
2021-12-28,花叶类,81.043,343.2462,188.48121,147,22,2026-08-27 21:17:52.389,4.235359006946929,2.3256938908974245,0.8211162799729481,2,12,0.058110479643898975,0.022497751648743458,1.0
2021-12-28,花菜类,24.145,217.305,143.4213,48,1,2026-08-27 21:12:27.564,9.0,5.94,0.5151515151515151,2,12,0.0,0.0,
2021-12-28,茄类,5.317,54.708,34.94822,15,3,2026-08-27 20:17:53.828,10.289260861388,6.5729208200112845,0.565401614159462,2,12,0.0,0.0,
2021-12-28,辣椒类,37.114,339.0806,227.91853999999998,100,8,2026-08-27 21:36:45.942,9.13619119469742,6.1410394999191675,0.4877271502353431,2,12,0.1325261780104712,0.1179896192025504,0.0
2021-12-28,食用菌,32.131,106.948,60.91308,34,3,2026-08-27 21:12:30.282,3.3284989573931716,1.8957729295695747,0.7557476981955269,2,12,0.1762126961337299,0.27828539808079034,0.0
2021-12-29,水生根茎类,34.882,209.292,162.03083999999998,49,2,2026-08-27 20:54:38.873,6.0,4.6451132389197864,0.2916800283205345,3,12,0.0,0.0,
2021-12-29,花叶类,67.165,307.548,178.86563999999998,160,16,2026-08-27 20:42:00.717,4.5789920345418,2.663078091267773,0.7194358849469358,3,12,0.014670285337049805,0.0054972061258278145,1.0
2021-12-29,花菜类,24.749,197.992,140.57432,44,1,2026-08-27 21:11:24.155,8.0,5.680000000000001,0.408450704225352,3,12,0.0,0.0,
2021-12-29,茄类,3.0269999999999997,29.114,16.90864,7,2,2026-08-27 20:56:25.665,9.618103733069047,5.585939874463165,0.7218416147011235,3,12,0.0,0.0,
2021-12-29,辣椒类,29.404,259.1752,174.95850000000002,81,8,2026-08-27 20:58:50.436,8.814283770915523,5.950159842198341,0.4813524350060159,3,12,0.1670254957507082,0.15397110169248085,0.2
2021-12-29,食用菌,24.651,121.924,79.4456,26,7,2026-08-27 20:10:34.139,4.946006247211066,3.2228144902843696,0.5346853696114071,3,12,0.1318541996830428,0.15558079618804885,0.0
2021-12-30,水生根茎类,37.37,224.22,170.4251,52,2,2026-08-27 21:35:31.873,6.0,4.56047899384533,0.3156512743721436,4,12,0.0,0.0,
2021-12-30,花叶类,76.271,311.896,177.64507,146,21,2026-08-27 21:30:20.590,4.089313107209818,2.3291299445398645,0.7557256162526773,4,12,0.09493182708167697,0.038829446279769246,1.0
2021-12-30,花菜类,17.651,141.208,90.19661,35,1,2026-08-27 20:40:23.643,8.0,5.11,0.5655577299412915,4,12,0.0,0.0,
2021-12-30,茄类,11.272,118.172,79.75482000000001,23,3,2026-08-27 21:33:02.326,10.483676366217175,7.075480837473386,0.48169101253065305,4,12,0.0,0.0,
2021-12-30,辣椒类,30.451,268.2254,180.78578,75,7,2026-08-27 21:30:21.220,8.808426652655085,5.936940658763259,0.48366425722200046,4,12,0.13247485826614627,0.12179733578150344,0.21428571428571427
2021-12-30,食用菌,27.302,132.416,86.82430000000001,28,7,2026-08-27 21:32:39.733,4.8500476155592995,3.1801443117720316,0.5251029953595938,4,12,0.13995904866908174,0.14445578714771215,0.1111111111111111
2021-12-31,水生根茎类,60.713,364.278,287.39112,81,2,2026-08-27 20:41:18.373,6.0,4.7336010409632205,0.2675339446813805,5,12,0.0,0.0,
2021-12-31,花叶类,122.701,556.6304,323.11984,229,23,2026-08-27 21:30:15.155,4.5364781053129155,2.6333920668943205,0.7226747822108355,5,12,0.023866158582668398,0.00872615267134246,1.0
2021-12-31,花菜类,69.793,395.916,271.53251,114,2,2026-08-27 20:43:16.224,5.6727178943447045,3.890540741908214,0.4580795500325172,5,12,0.0,0.0,
2021-12-31,茄类,12.997,134.936,85.45807,28,3,2026-08-27 21:26:11.342,10.382088174194045,6.575215049626838,0.5789731736277217,5,12,0.0,0.0,
2021-12-31,辣椒类,66.714,616.9598,408.52067,164,8,2026-08-27 21:58:17.076,9.247831039961627,6.123462391701891,0.5102290907336464,5,12,0.0,0.0,
2021-12-31,食用菌,84.954,742.954,508.88211,177,7,2026-08-27 21:50:50.045,8.745368081550016,5.990090048732256,0.45997272334843897,5,12,0.04496706162735797,0.02159730507773713,0.25
2022-01-01,水生根茎类,82.658,495.948,385.72139999999996,88,2,2026-08-27 21:59:39.431,6.0,4.666473904522248,0.28576739584581,6,1,0.0,0.0,
2022-01-01,花叶类,123.402,563.017,316.43448,240,20,2026-08-27 21:33:42.647,4.562462520866761,2.564257305392133,0.7792530068151868,6,1,0.10837993670611698,0.062446192197722954,0.5333333333333333
2022-01-01,花菜类,38.272,306.176,198.63168000000002,61,1,2026-08-27 20:49:21.030,8.0,5.19,0.5414258188824661,6,1,0.0,0.0,
2022-01-01,茄类,18.428,190.12800000000001,110.05963,39,3,2026-08-27 21:21:05.449,10.317343173431734,5.972413175602344,0.727499901644227,6,1,0.0,0.0,
2022-01-01,辣椒类,57.833,521.5504,356.36042,146,9,2026-08-27 21:10:36.521,9.018214514204692,6.161887157851053,0.46354749497713565,6,1,0.0,0.0,
2022-01-01,食用菌,90.656,759.684,505.70656,201,4,2026-08-27 21:40:29.949,8.379853512177903,5.578302153194493,0.5022229492138681,6,1,0.0,0.0,
2022-01-02,水生根茎类,27.438,164.62800000000001,126.16239999999999,41,2,2026-08-27 21:19:16.748,6.000000000000001,4.598090239813398,0.30488957090226587,7,1,0.0,0.0,
2022-01-02,花叶类,90.543,400.3858,219.27465,187,20,2026-08-27 21:37:45.753,4.422051400991794,2.421773632417746,0.8259557135309532,7,1,0.18092506988230822,0.10123779478492918,0.65
2022-01-02,花菜类,26.605,212.84,143.667,46,1,2026-08-27 18:17:50.215,8.0,5.4,0.4814814814814814,7,1,0.0,0.0,
2022-01-02,茄类,13.349,134.054,79.63723,25,3,2026-08-27 21:28:47.708,10.042250355831898,5.965782455614653,0.6833081713163556,7,1,0.0,0.0,
2022-01-02,辣椒类,45.828,428.7554,285.05131,127,9,2026-08-27 21:42:53.159,9.355751942044165,6.2200250938291,0.5041341153633008,7,1,0.0,0.0,
2022-01-02,食用菌,59.918,286.034,177.73951,79,7,2026-08-27 21:18:02.092,4.773757468540339,2.966379218264962,0.6092876592266967,7,1,0.0,0.0,
2022-01-03,水生根茎类,59.009,354.054,282.7056,67,2,2026-08-27 19:28:10.498,5.999999999999999,4.790889525326645,0.25237703108817056,1,1,0.0,0.0,
2022-01-03,花叶类,79.081,359.8412,204.27944,148,20,2026-08-27 20:06:29.326,4.550286415194547,2.5831671324338337,0.7615145214809673,1,1,0.12211232113320233,0.05040359823634907,0.7272727272727273
2022-01-03,花菜类,38.027,228.162,211.81039,70,1,2026-08-27 17:53:16.080,6.0,5.57,0.07719928186714542,1,1,0.0,0.0,
2022-01-03,茄类,12.782,131.342,78.51584,28,3,2026-08-27 20:17:15.199,10.27554373337506,6.142688155218275,0.6728089516714082,1,1,0.0,0.0,
2022-01-03,辣椒类,81.754,638.0602,479.01657,192,9,2026-08-27 21:42:01.480,7.8046358587958995,5.85924321745725,0.33202114490527945,1,1,0.0,0.0,
2022-01-03,食用菌,57.045,492.41,339.1476,136,5,2026-08-27 21:07:51.561,8.631957226750812,5.945264265053905,0.45190471641255914,1,1,0.03387247014988568,0.0068574655614045705,1.0
2022-01-04,水生根茎类,46.598,279.58799999999997,223.19807999999998,58,2,2026-08-27 19:16:44.295,5.999999999999999,4.789863942658482,0.252645184044594,2,1,0.0,0.0,
2022-01-04,花叶类,60.388,265.0908,141.16281,115,20,2026-08-27 20:15:34.873,4.3897926740412005,2.3375970391468504,0.8779082110932761,2,1,0.14206967096664203,0.07340326917188529,0.6
2022-01-04,花菜类,45.257,271.542,243.48265999999998,86,1,2026-08-27 20:23:09.806,6.0,5.38,0.11524163568773238,2,1,0.0,0.0,
2022-01-04,茄类,8.174,80.444,47.153400000000005,18,3,2026-08-27 21:09:00.514,9.841448495228775,5.768705652067532,0.7060063537305898,2,1,0.0,0.0,
2022-01-04,辣椒类,58.207,441.1794,332.59213,128,9,2026-08-27 21:09:39.030,7.579490439294243,5.713954163588571,0.3264877915180977,2,1,0.0,0.0,
2022-01-04,食用菌,60.48,521.322,355.82832,139,5,2026-08-27 21:19:35.290,8.619742063492064,5.883404761904763,0.465094178001346,2,1,0.04725897920604915,0.013062689550984245,0.0
2022-01-05,水生根茎类,34.15,204.9,160.14016,52,2,2026-08-27 20:51:52.284,6.0,4.68931654465593,0.2795041543607799,3,1,0.0,0.0,
2022-01-05,花叶类,62.654,253.7934,138.21705,117,20,2026-08-27 20:37:10.859,4.050713442078718,2.20603712452517,0.8361945939375783,3,1,0.04569409327687574,0.03314369046993181,0.6666666666666666
2022-01-05,花菜类,39.688,238.128,216.69648,84,1,2026-08-27 21:23:08.108,5.999999999999999,5.46,0.09890109890109877,3,1,0.0,0.0,
2022-01-05,茄类,9.827,102.402,62.609669999999994,23,2,2026-08-27 21:05:01.506,10.420474203724433,6.3711885621247575,0.6355620465656506,3,1,0.0,0.0,
2022-01-05,辣椒类,66.638,499.04040000000003,368.7108,153,8,2026-08-27 21:15:55.724,7.488826195263964,5.533041207719319,0.35347377944991054,3,1,0.0,0.0,
2022-01-05,食用菌,35.437,320.206,230.3658,90,5,2026-08-27 21:05:27.713,9.03592290543782,6.500713943053871,0.3899893126497076,3,1,0.12364913321957614,0.09471142700434824,0.0
2022-01-06,水生根茎类,34.198,205.188,160.49856,48,2,2026-08-27 19:48:25.092,6.0,4.693214807883502,0.27844137667029534,4,1,0.0,0.0,
2022-01-06,花叶类,59.316,228.244,120.98187,102,19,2026-08-27 20:50:25.076,3.8479331040528693,2.0396161238114505,0.8865967272616964,4,1,0.016579348763180582,0.012546291489288063,1.0
2022-01-06,花菜类,35.897,215.382,194.20277000000002,71,1,2026-08-27 21:01:13.623,6.0,5.410000000000001,0.10905730129390001,4,1,0.0,0.0,
