销售日期,品类,正销售量,退货量,净销售量,正销售额,退货金额,净销售额,正销售成本额,退货成本额,净销售成本额,折扣销售量,折扣销售额,正常销售量,正常销售额,正常销售成本额,交易条数,单品数,最早扫码时间,最晚扫码时间,销量加权售价,销量加权进价,正常销售售价,正常销售进价,折扣销量占比,折扣销售额占比,正常销售加成率,星期,月份,折扣交易条数,折扣单品数,折扣同日正常价匹配条数,折扣价比中位数,折扣价比加权,折扣晚于19点占比,折扣同日正常价匹配率,正常销售量_正常面板,正常销售额_正常面板,正常销售成本额_正常面板,正常交易条数,正常单品数,正常销售售价_正常面板,正常销售进价_正常面板,正常销售加成率_正常面板,最后正常销售时间,正常销售面板存在
2021-09-09,茄类,12.804,0.0,12.804,107.132,0.0,107.132,74.42616000000001,0.0,74.42616000000001,0.0,0.0,12.804,107.132,74.42616000000001,23,4,2026-08-27 09:34:32.344,2026-08-27 19:09:54.962,8.367072789753202,5.812727272727273,8.367072789753202,5.812727272727273,0.0,0.0,0.43944011084274637,4,9,0,0,0,,,,,12.804,107.132,74.42616000000001,23.0,4.0,8.367072789753202,5.812727272727273,0.43944011084274637,2026-08-27 19:09:54.962,是
2021-09-09,辣椒类,39.957,0.0,39.957,402.971,0.0,402.971,255.74304,0.0,255.74304,0.0,0.0,39.957,402.971,255.74304,138,11,2026-08-27 09:34:32.798,2026-08-27 21:50:12.274,10.085116500237756,6.4004564907275325,10.085116500237756,6.4004564907275325,0.0,0.0,0.5756870646411336,4,9,0,0,0,,,,,39.957,402.971,255.74304,138.0,11.0,10.085116500237756,6.4004564907275325,0.5756870646411336,2026-08-27 21:50:12.274,是
2021-09-09,食用菌,41.997,-0.565,41.432,411.75440000000003,-4.52,407.2344,247.60891,-2.6215999999999995,244.98731,6.014,129.8956,35.983,281.8588,163.41290999999998,110,11,2026-08-27 09:23:23.701,2026-08-27 21:43:59.447,9.804376503083555,5.89587137176465,7.833110079759886,4.541392046244059,0.1432007048122485,0.31546863858649715,0.7248257802887177,4,9,33,1,33,0.9152542372881356,0.9152542372881356,0.12121212121212122,1.0,35.983,281.8588,163.41290999999998,76.0,11.0,7.833110079759886,4.541392046244059,0.7248257802887177,2026-08-27 21:43:59.447,是
2021-09-10,水生根茎类,43.851,0.0,43.851,301.728,0.0,301.728,231.48567,0.0,231.48567,0.0,0.0,43.851,301.728,231.48567,63,3,2026-08-27 09:16:29.190,2026-08-27 20:04:55.143,6.880755284942191,5.278914277895601,6.880755284942191,5.278914277895601,0.0,0.0,0.30344137501038415,5,9,0,0,0,,,,,43.851,301.728,231.48567,63.0,3.0,6.880755284942191,5.278914277895601,0.30344137501038415,2026-08-27 20:04:55.143,是
2021-09-10,花叶类,133.882,0.0,133.882,1092.973,0.0,1092.973,675.23504,0.0,675.23504,15.83,110.81,118.052,982.163,591.65264,271,18,2026-08-27 09:21:59.545,2026-08-27 21:57:47.905,8.163703858621771,5.043508761446647,8.319748924202893,5.011796835292921,0.1182384487832569,0.10138402321008845,0.6600331572931035,5,9,34,1,34,0.875,0.875,0.23529411764705882,1.0,118.052,982.163,591.65264,237.0,18.0,8.319748924202893,5.011796835292921,0.6600331572931035,2026-08-27 21:57:47.905,是
2021-09-10,花菜类,24.651,0.0,24.651,254.806,0.0,254.806,194.98941,0.0,194.98941,20.503,205.03,4.148,49.776,32.81068,54,1,2026-08-27 09:20:49.826,2026-08-27 21:37:49.894,10.33653807147783,7.91,12.000000000000002,7.91,0.8317309642610847,0.8046513818355925,0.5170670037926677,5,9,46,1,46,0.8333333333333334,0.8333333333333334,0.13043478260869565,1.0,4.148,49.776,32.81068,8.0,1.0,12.000000000000002,7.91,0.5170670037926677,2026-08-27 21:13:58.889,是
2021-09-10,茄类,13.491,0.0,13.491,113.028,0.0,113.028,73.64963999999999,0.0,73.64963999999999,0.0,0.0,13.491,113.028,73.64963999999999,29,4,2026-08-27 09:22:03.467,2026-08-27 21:20:47.244,8.378029797642874,5.459168334445185,8.378029797642874,5.459168334445185,0.0,0.0,0.5346714525692187,5,9,0,0,0,,,,,13.491,113.028,73.64963999999999,29.0,4.0,8.378029797642874,5.459168334445185,0.5346714525692187,2026-08-27 21:20:47.244,是
2021-09-10,辣椒类,36.978,0.0,36.978,366.501,0.0,366.501,261.58317,0.0,261.58317,0.0,0.0,36.978,366.501,261.58317,139,12,2026-08-27 09:24:47.983,2026-08-27 21:43:07.405,9.911325653091026,7.0740215803991555,9.911325653091026,7.0740215803991555,0.0,0.0,0.40108784521573004,5,9,0,0,0,,,,,36.978,366.501,261.58317,139.0,12.0,9.911325653091026,7.0740215803991555,0.40108784521573004,2026-08-27 21:43:07.405,是
2021-09-10,食用菌,35.582,0.0,35.582,422.2126,0.0,422.2126,257.49664,0.0,257.49664,7.101999999999999,153.4032,28.48,268.8094,158.06864000000002,104,10,2026-08-27 09:16:29.424,2026-08-27 21:28:49.137,11.865904108819066,7.2367106964195385,9.438532303370787,5.550162921348315,0.19959530099488504,0.3633316485580961,0.7005865300036742,5,9,36,1,36,0.9152542372881356,0.9152542372881356,0.3333333333333333,1.0,28.48,268.8094,158.06864000000002,68.0,10.0,9.438532303370787,5.550162921348315,0.7005865300036742,2026-08-27 20:00:34.685,是
2021-09-11,水生根茎类,67.532,0.0,67.532,462.312,0.0,462.312,343.9016,0.0,343.9016,0.0,0.0,67.532,462.312,343.9016,101,3,2026-08-27 09:12:12.757,2026-08-27 21:46:17.820,6.845821240300895,5.092424332168453,6.845821240300895,5.092424332168453,0.0,0.0,0.344314769108373,6,9,0,0,0,,,,,67.532,462.312,343.9016,101.0,3.0,6.845821240300895,5.092424332168453,0.344314769108373,2026-08-27 21:46:17.820,是
2021-09-11,花叶类,257.43,0.0,257.43,1963.8984,0.0,1963.8984,1274.75181,0.0,1274.75181,41.39,82.78,216.04,1881.1184,1200.24981,472,18,2026-08-27 09:15:39.295,2026-08-27 21:50:28.217,7.628863768791516,4.951838596900128,8.707269024254769,5.555683253101278,0.16078157168939128,0.04215085668382845,0.5672723997348521,6,9,31,1,31,0.6666666666666666,0.6666666666666666,0.22580645161290322,1.0,216.04,1881.1184,1200.24981,441.0,18.0,8.707269024254769,5.555683253101278,0.5672723997348521,2026-08-27 21:50:28.217,是
2021-09-11,花菜类,18.06,0.0,18.06,145.926,0.0,145.926,144.34896,0.0,144.34896,0.0,0.0,18.06,145.926,144.34896,17,2,2026-08-27 09:36:28.781,2026-08-27 19:12:35.404,8.080066445182725,7.9927441860465125,8.080066445182725,7.9927441860465125,0.0,0.0,0.010925191286449198,6,9,0,0,0,,,,,18.06,145.926,144.34896,17.0,2.0,8.080066445182725,7.9927441860465125,0.010925191286449198,2026-08-27 19:12:35.404,是
2021-09-11,茄类,26.026,0.0,26.026,214.934,0.0,214.934,139.44019999999998,0.0,139.44019999999998,0.0,0.0,26.026,214.934,139.44019999999998,54,4,2026-08-27 09:14:18.373,2026-08-27 21:08:11.649,8.25843387381849,5.357726888496118,8.25843387381849,5.357726888496118,0.0,0.0,0.5414062802549053,6,9,0,0,0,,,,,26.026,214.934,139.44019999999998,54.0,4.0,8.25843387381849,5.357726888496118,0.5414062802549053,2026-08-27 21:08:11.649,是
2021-09-11,辣椒类,53.88,0.0,53.88,529.982,0.0,529.982,364.52692,0.0,364.52692,0.0,0.0,53.88,529.982,364.52692,203,11,2026-08-27 09:14:16.514,2026-08-27 21:23:26.460,9.836340014847808,6.765533036377135,9.836340014847808,6.765533036377135,0.0,0.0,0.45388988006701925,6,9,0,0,0,,,,,53.88,529.982,364.52692,203.0,11.0,9.836340014847808,6.765533036377135,0.45388988006701925,2026-08-27 21:23:26.460,是
2021-09-11,食用菌,62.394,0.0,62.394,663.3822,0.0,663.3822,407.89587,0.0,407.89587,10.454,225.80640000000002,51.94,437.5758,261.53987,164,11,2026-08-27 09:20:25.919,2026-08-27 21:51:36.201,10.632147321857872,6.537421386671795,8.424639969195226,5.03542298806315,0.16754816168221304,0.3403865825763791,0.6730749311758855,6,9,53,1,53,0.9152542372881356,0.9152542372881356,0.07547169811320754,1.0,51.94,437.5758,261.53987,111.0,11.0,8.424639969195226,5.03542298806315,0.6730749311758855,2026-08-27 21:08:12.177,是
2021-09-12,水生根茎类,57.208,0.0,57.208,381.13800000000003,0.0,381.13800000000003,283.275,0.0,283.275,0.0,0.0,57.208,381.13800000000003,283.275,87,3,2026-08-27 09:30:45.297,2026-08-27 20:02:26.909,6.662319955251014,4.951667598937211,6.662319955251014,4.951667598937211,0.0,0.0,0.3454699496955258,7,9,0,0,0,,,,,57.208,381.13800000000003,283.275,87.0,3.0,6.662319955251014,4.951667598937211,0.3454699496955258,2026-08-27 20:02:26.909,是
2021-09-12,花叶类,275.532,0.0,275.532,2239.3478,0.0,2239.3478,1503.55959,0.0,1503.55959,19.09,38.18,256.442,2201.1678,1469.19759,575,18,2026-08-27 09:16:06.656,2026-08-27 21:31:05.974,8.127360161433156,5.456932733765951,8.583491783717177,5.729161330827243,0.0692841484836607,0.017049607032904847,0.49821087032956557,7,9,24,1,24,0.6666666666666666,0.6666666666666666,0.041666666666666664,1.0,256.442,2201.1678,1469.19759,551.0,18.0,8.583491783717177,5.729161330827243,0.49821087032956557,2026-08-27 21:31:05.974,是
2021-09-12,花菜类,32.063,0.0,32.063,256.504,0.0,256.504,224.76163,0.0,224.76163,0.0,0.0,32.063,256.504,224.76163,28,1,2026-08-27 09:41:08.067,2026-08-27 21:33:44.876,8.0,7.01,8.0,7.01,0.0,0.0,0.14122681883024257,7,9,0,0,0,,,,,32.063,256.504,224.76163,28.0,1.0,8.0,7.01,0.14122681883024257,2026-08-27 21:33:44.876,是
2021-09-12,茄类,34.906,0.0,34.906,282.924,0.0,282.924,175.87319,0.0,175.87319,0.0,0.0,34.906,282.924,175.87319,73,4,2026-08-27 09:29:09.276,2026-08-27 21:23:56.364,8.105311407780897,5.038480203976394,8.105311407780897,5.038480203976394,0.0,0.0,0.608681800790672,7,9,0,0,0,,,,,34.906,282.924,175.87319,73.0,4.0,8.105311407780897,5.038480203976394,0.608681800790672,2026-08-27 21:23:56.364,是
2021-09-12,辣椒类,52.389,0.0,52.389,487.5578,0.0,487.5578,355.06522,0.0,355.06522,0.0,0.0,52.389,487.5578,355.06522,197,9,2026-08-27 09:15:49.432,2026-08-27 21:33:45.414,9.306491820802076,6.777476569508866,9.306491820802076,6.777476569508866,0.0,0.0,0.3731499807274845,7,9,0,0,0,,,,,52.389,487.5578,355.06522,197.0,9.0,9.306491820802076,6.777476569508866,0.3731499807274845,2026-08-27 21:33:45.414,是
2021-09-12,食用菌,57.278,0.0,57.278,617.4814,0.0,617.4814,372.09398,0.0,372.09398,9.74,210.3776,47.538,407.1038,235.73398,152,11,2026-08-27 09:24:55.920,2026-08-27 20:53:40.271,10.780428785921297,6.496280945563742,8.563755311540241,4.958853548739956,0.17004783686581237,0.3407027320984891,0.7269627399494969,7,9,47,1,47,0.9152542372881356,0.9152542372881356,0.02127659574468085,1.0,47.538,407.1038,235.73398,105.0,11.0,8.563755311540241,4.958853548739956,0.7269627399494969,2026-08-27 20:53:40.271,是
2021-09-13,水生根茎类,29.937,0.0,29.937,182.232,0.0,182.232,138.7629,0.0,138.7629,0.0,0.0,29.937,182.232,138.7629,50,2,2026-08-27 09:23:13.503,2026-08-27 20:10:21.924,6.087183084477402,4.635163844072553,6.087183084477402,4.635163844072553,0.0,0.0,0.31326168594055037,1,9,0,0,0,,,,,29.937,182.232,138.7629,50.0,2.0,6.087183084477402,4.635163844072553,0.31326168594055037,2026-08-27 20:10:21.924,是
2021-09-13,花叶类,152.695,0.0,152.695,1040.8032,0.0,1040.8032,643.70275,0.0,643.70275,30.169999999999998,60.339999999999996,122.525,980.4632,589.39675,286,18,2026-08-27 09:14:49.717,2026-08-27 21:13:51.328,6.81622319001932,4.215611185696978,8.002148133034074,4.8104203223831865,0.19758341792462097,0.057974456650402295,0.6635028951211559,1,9,33,1,33,0.6666666666666666,0.6666666666666666,0.30303030303030304,1.0,122.525,980.4632,589.39675,253.0,18.0,8.002148133034074,4.8104203223831865,0.6635028951211559,2026-08-27 20:44:58.717,是
2021-09-13,花菜类,11.356,0.0,11.356,136.272,0.0,136.272,76.31232,0.0,76.31232,0.0,0.0,11.356,136.272,76.31232,28,1,2026-08-27 09:32:28.003,2026-08-27 21:50:21.868,12.0,6.72,12.0,6.72,0.0,0.0,0.7857142857142858,1,9,0,0,0,,,,,11.356,136.272,76.31232,28.0,1.0,12.0,6.72,0.7857142857142858,2026-08-27 21:50:21.868,是
2021-09-13,茄类,26.428,0.0,26.428,204.868,0.0,204.868,125.25648,0.0,125.25648,0.0,0.0,26.428,204.868,125.25648,59,4,2026-08-27 09:14:31.061,2026-08-27 21:38:09.627,7.751929771454518,4.739536854850916,7.751929771454518,4.739536854850916,0.0,0.0,0.6355880350461709,1,9,0,0,0,,,,,26.428,204.868,125.25648,59.0,4.0,7.751929771454518,4.739536854850916,0.6355880350461709,2026-08-27 21:38:09.627,是
2021-09-13,辣椒类,46.014,0.0,46.014,419.366,0.0,419.366,283.86005,0.0,283.86005,0.0,0.0,46.014,419.366,283.86005,156,7,2026-08-27 09:24:03.483,2026-08-27 21:27:56.186,9.113878384839396,6.168993132524883,9.113878384839396,6.168993132524883,0.0,0.0,0.4773688653968742,1,9,0,0,0,,,,,46.014,419.366,283.86005,156.0,7.0,9.113878384839396,6.168993132524883,0.4773688653968742,2026-08-27 21:27:56.186,是
2021-09-13,食用菌,31.415,0.0,31.415,452.75780000000003,0.0,452.75780000000003,269.28555,0.0,269.28555,8.219,177.51680000000002,23.196,275.241,154.21955,103,8,2026-08-27 09:29:21.639,2026-08-27 20:58:04.030,14.412153429890182,8.57187808371797,11.865882048629073,6.64854069667184,0.26162661149132577,0.39207894375315017,0.7847348147494917,1,9,38,1,38,0.9152542372881356,0.9152542372881356,0.13157894736842105,1.0,23.196,275.241,154.21955,65.0,8.0,11.865882048629073,6.64854069667184,0.7847348147494917,2026-08-27 20:58:04.030,是
2021-09-14,水生根茎类,41.431,0.0,41.431,282.21,0.0,282.21,210.37596,0.0,210.37596,0.0,0.0,41.431,282.21,210.37596,62,3,2026-08-27 09:21:52.842,2026-08-27 20:02:58.026,6.811566218532017,5.07774275301103,6.811566218532017,5.07774275301103,0.0,0.0,0.34145555414221285,2,9,0,0,0,,,,,41.431,282.21,210.37596,62.0,3.0,6.811566218532017,5.07774275301103,0.34145555414221285,2026-08-27 20:02:58.026,是
2021-09-14,花叶类,163.291,0.0,163.291,1193.244,0.0,1193.244,749.96764,0.0,749.96764,31.856,63.712,131.435,1129.532,692.62684,309,19,2026-08-27 09:22:04.623,2026-08-27 20:58:36.244,7.3074694869894845,4.592828998536355,8.593844866283714,5.269729067599954,0.19508729813645578,0.05339394122241554,0.630794440481111,2,9,15,1,0,,,0.06666666666666667,0.0,131.435,1129.532,692.62684,294.0,18.0,8.593844866283714,5.269729067599954,0.630794440481111,2026-08-27 20:58:36.244,是
2021-09-14,花菜类,10.777000000000001,0.0,10.777000000000001,129.324,0.0,129.324,84.0606,0.0,84.0606,0.0,0.0,10.777000000000001,129.324,84.0606,25,1,2026-08-27 09:32:26.906,2026-08-27 20:33:51.964,12.0,7.799999999999999,12.0,7.799999999999999,0.0,0.0,0.5384615384615388,2,9,0,0,0,,,,,10.777000000000001,129.324,84.0606,25.0,1.0,12.0,7.799999999999999,0.5384615384615388,2026-08-27 20:33:51.964,是
2021-09-14,茄类,24.411,0.0,24.411,186.907,0.0,186.907,115.31009,0.0,115.31009,0.0,0.0,24.411,186.907,115.31009,48,4,2026-08-27 09:19:42.625,2026-08-27 20:57:05.655,7.65667117283192,4.723693826553602,7.65667117283192,4.723693826553602,0.0,0.0,0.6209075892664728,2,9,0,0,0,,,,,24.411,186.907,115.31009,48.0,4.0,7.65667117283192,4.723693826553602,0.6209075892664728,2026-08-27 20:57:05.655,是
2021-09-14,辣椒类,34.598,0.0,34.598,313.25,0.0,313.25,210.70119,0.0,210.70119,0.0,0.0,34.598,313.25,210.70119,119,7,2026-08-27 09:25:09.951,2026-08-27 21:51:11.341,9.053991560205793,6.089981790854963,9.053991560205793,6.089981790854963,0.0,0.0,0.48670256679613444,2,9,0,0,0,,,,,34.598,313.25,210.70119,119.0,7.0,9.053991560205793,6.089981790854963,0.48670256679613444,2026-08-27 21:51:11.341,是
2021-09-14,食用菌,35.185,0.0,35.185,425.1042,0.0,425.1042,261.84102,0.0,261.84102,8.996,194.3136,26.189,230.7906,139.3155,101,10,2026-08-27 09:32:26.438,2026-08-27 21:12:02.498,12.081972431433849,7.441836578087253,8.81250143189889,5.319618923975715,0.25567713514281654,0.45709640130584456,0.6566038954746602,2,9,38,1,38,0.9152542372881356,0.9152542372881356,0.21052631578947367,1.0,26.189,230.7906,139.3155,63.0,10.0,8.81250143189889,5.319618923975715,0.6566038954746602,2026-08-27 20:37:38.967,是
2021-09-15,水生根茎类,32.841,0.0,32.841,244.23,0.0,244.23,170.21239,0.0,170.21239,0.0,0.0,32.841,244.23,170.21239,48,3,2026-08-27 09:24:01.342,2026-08-27 20:06:50.238,7.436740659541426,5.182923479796596,7.436740659541426,5.182923479796596,0.0,0.0,0.43485441923469836,3,9,0,0,0,,,,,32.841,244.23,170.21239,48.0,3.0,7.436740659541426,5.182923479796596,0.43485441923469836,2026-08-27 20:06:50.238,是
2021-09-15,花叶类,150.327,0.0,150.327,1103.619,0.0,1103.619,699.51613,0.0,699.51613,24.123,48.246,126.204,1055.373,654.40612,311,20,2026-08-27 09:20:08.920,2026-08-27 21:28:23.002,7.34145562673372,4.653296679904475,8.362437006750975,5.185304110804729,0.16047017501845975,0.04371617378823671,0.6127187196843451,3,9,19,1,19,0.6666666666666666,0.6666666666666666,0.15789473684210525,1.0,126.204,1055.373,654.40612,292.0,20.0,8.362437006750975,5.185304110804729,0.6127187196843451,2026-08-27 21:28:23.002,是
2021-09-15,花菜类,12.702,0.0,12.702,152.424,0.0,152.424,99.0756,0.0,99.0756,0.0,0.0,12.702,152.424,99.0756,33,1,2026-08-27 09:41:24.467,2026-08-27 20:50:40.233,12.0,7.8,12.0,7.8,0.0,0.0,0.5384615384615385,3,9,0,0,0,,,,,12.702,152.424,99.0756,33.0,1.0,12.0,7.8,0.5384615384615385,2026-08-27 20:50:40.233,是
2021-09-15,茄类,20.887,0.0,20.887,157.743,0.0,157.743,93.24122,0.0,93.24122,0.0,0.0,20.887,157.743,93.24122,45,4,2026-08-27 09:22:13.356,2026-08-27 20:48:23.379,7.552209508306602,4.464079092258342,7.552209508306602,4.464079092258342,0.0,0.0,0.6917732307663929,3,9,0,0,0,,,,,20.887,157.743,93.24122,45.0,4.0,7.552209508306602,4.464079092258342,0.6917732307663929,2026-08-27 20:48:23.379,是
2021-09-15,辣椒类,33.653,0.0,33.653,314.136,0.0,314.136,182.99772000000002,0.0,182.99772000000002,0.0,0.0,33.653,314.136,182.99772000000002,117,7,2026-08-27 09:22:14.544,2026-08-27 21:28:22.749,9.334561554690518,5.4377832585505015,9.334561554690518,5.4377832585505015,0.0,0.0,0.7166115512258839,3,9,0,0,0,,,,,33.653,314.136,182.99772000000002,117.0,7.0,9.334561554690518,5.4377832585505015,0.7166115512258839,2026-08-27 21:28:22.749,是
2021-09-15,食用菌,35.282,0.0,35.282,415.7536,0.0,415.7536,253.316,0.0,253.316,8.223,177.6168,27.059,238.1368,141.4832,97,10,2026-08-27 09:23:22.671,2026-08-27 20:59:17.040,11.783731081004479,7.1797517147554,8.800650430540669,5.228692856350937,0.23306501898985324,0.4272165051607491,0.6831454193854813,3,9,35,1,35,0.9152542372881356,0.9152542372881356,0.2857142857142857,1.0,27.059,238.1368,141.4832,62.0,10.0,8.800650430540669,5.228692856350937,0.6831454193854813,2026-08-27 20:14:37.213,是
2021-09-16,水生根茎类,35.964999999999996,0.0,35.964999999999996,263.6766,0.0,263.6766,184.04476,0.0,184.04476,0.0,0.0,35.964999999999996,263.6766,184.04476,49,3,2026-08-27 09:25:20.186,2026-08-27 20:01:44.858,7.331477825663841,5.1173296260253025,7.331477825663841,5.1173296260253025,0.0,0.0,0.43267648587224117,4,9,0,0,0,,,,,35.964999999999996,263.6766,184.04476,49.0,3.0,7.331477825663841,5.1173296260253025,0.43267648587224117,2026-08-27 20:01:44.858,是
2021-09-16,花叶类,97.458,0.0,97.458,821.3688,0.0,821.3688,500.86347,0.0,500.86347,19.786,158.288,77.672,663.0808,398.37199,248,19,2026-08-27 09:12:23.734,2026-08-27 20:55:03.716,8.427925875761867,5.139275072338854,8.536934802760324,5.128900890925945,0.20302078844220076,0.1927124575464761,0.6644764608073974,4,9,51,1,51,0.8888888888888888,0.8888888888888888,0.19607843137254902,1.0,77.672,663.0808,398.37199,197.0,19.0,8.536934802760324,5.128900890925945,0.6644764608073974,2026-08-27 20:55:03.716,是
2021-09-16,花菜类,9.283,0.0,9.283,111.396,0.0,111.396,72.68589,0.0,72.68589,0.0,0.0,9.283,111.396,72.68589,22,1,2026-08-27 09:18:03.514,2026-08-27 21:01:09.470,12.0,7.83,12.0,7.83,0.0,0.0,0.5325670498084292,4,9,0,0,0,,,,,9.283,111.396,72.68589,22.0,1.0,12.0,7.83,0.5325670498084292,2026-08-27 21:01:09.470,是
2021-09-16,茄类,28.808,0.0,28.808,207.409,0.0,207.409,121.80533,0.0,121.80533,13.679,82.074,15.129,125.33500000000001,70.37229,57,3,2026-08-27 09:12:51.467,2026-08-27 20:52:48.028,7.199701471813385,4.228177242432658,8.28442064908454,4.651483244100734,0.47483337961677313,0.39571089007709404,0.7810277312277316,4,9,25,1,25,0.8571428571428571,0.8571428571428571,0.24,1.0,15.129,125.33500000000001,70.37229,32.0,3.0,8.28442064908454,4.651483244100734,0.7810277312277316,2026-08-27 20:13:33.139,是
2021-09-16,辣椒类,33.706,0.0,33.706,338.607,0.0,338.607,200.23459,0.0,200.23459,0.0,0.0,33.706,338.607,200.23459,129,8,2026-08-27 09:27:55.964,2026-08-27 21:00:29.170,10.045896872960304,5.940621551059158,10.045896872960304,5.940621551059158,0.0,0.0,0.6910514811651676,4,9,0,0,0,,,,,33.706,338.607,200.23459,129.0,8.0,10.045896872960304,5.940621551059158,0.6910514811651676,2026-08-27 21:00:29.170,是
2021-09-16,食用菌,38.913000000000004,0.0,38.913000000000004,384.12780000000004,0.0,384.12780000000004,233.15528,0.0,233.15528,0.0,0.0,38.913000000000004,384.12780000000004,233.15528,97,10,2026-08-27 09:21:30.967,2026-08-27 21:30:29.639,9.871451699946034,5.99170662760517,9.871451699946034,5.99170662760517,0.0,0.0,0.6475191983642834,4,9,0,0,0,,,,,38.913000000000004,384.12780000000004,233.15528,97.0,10.0,9.871451699946034,5.99170662760517,0.6475191983642834,2026-08-27 21:30:29.639,是
2021-09-17,水生根茎类,31.276,0.0,31.276,224.4552,0.0,224.4552,156.69603999999998,0.0,156.69603999999998,0.0,0.0,31.276,224.4552,156.69603999999998,40,3,2026-08-27 09:29:54.549,2026-08-27 18:13:51.983,7.176595472566824,5.010104872745875,7.176595472566824,5.010104872745875,0.0,0.0,0.4324242016581912,5,9,0,0,0,,,,,31.276,224.4552,156.69603999999998,40.0,3.0,7.176595472566824,5.010104872745875,0.4324242016581912,2026-08-27 18:13:51.983,是
2021-09-17,花叶类,128.348,0.0,128.348,1108.2166,0.0,1108.2166,670.29022,0.0,670.29022,2.277,18.216,126.071,1090.0006,658.49536,288,19,2026-08-27 09:14:09.079,2026-08-27 21:39:58.112,8.634467229719199,5.222443824601863,8.64592650173315,5.223210413179875,0.01774082961947206,0.016437219944187807,0.655289719885042,5,9,6,1,6,0.8888888888888888,0.8888888888888888,0.0,1.0,126.071,1090.0006,658.49536,282.0,19.0,8.64592650173315,5.223210413179875,0.655289719885042,2026-08-27 21:39:58.112,是
2021-09-17,花菜类,13.163,0.0,13.163,157.956,0.0,157.956,93.98382,0.0,93.98382,0.0,0.0,13.163,157.956,93.98382,34,1,2026-08-27 09:33:47.905,2026-08-27 21:16:00.983,11.999999999999998,7.14,11.999999999999998,7.14,0.0,0.0,0.6806722689075628,5,9,0,0,0,,,,,13.163,157.956,93.98382,34.0,1.0,11.999999999999998,7.14,0.6806722689075628,2026-08-27 21:16:00.983,是
2021-09-17,茄类,22.689,0.0,22.689,157.075,0.0,157.075,92.57332,0.0,92.57332,7.915,47.49,14.774,109.58500000000001,63.68357,45,4,2026-08-27 09:20:52.323,2026-08-27 21:39:08.537,6.922958261712724,4.080096963286174,7.4174224989847035,4.310516447813727,0.34884745912116005,0.30233964666560564,0.7207735056310443,5,9,16,1,16,0.8571428571428571,0.8571428571428571,0.4375,1.0,14.774,109.58500000000001,63.68357,29.0,4.0,7.4174224989847035,4.310516447813727,0.7207735056310443,2026-08-27 21:39:08.537,是
2021-09-17,辣椒类,30.378,0.0,30.378,301.779,0.0,301.779,191.55353,0.0,191.55353,0.0,0.0,30.378,301.779,191.55353,111,8,2026-08-27 09:33:43.311,2026-08-27 21:30:24.514,9.934129962472841,6.305666271643953,9.934129962472841,6.305666271643953,0.0,0.0,0.5754290719675068,5,9,0,0,0,,,,,30.378,301.779,191.55353,111.0,8.0,9.934129962472841,6.305666271643953,0.5754290719675068,2026-08-27 21:30:24.514,是
2021-09-17,食用菌,33.650999999999996,0.0,33.650999999999996,355.5196,0.0,355.5196,227.52045999999999,0.0,227.52045999999999,0.0,0.0,33.650999999999996,355.5196,227.52045999999999,90,12,2026-08-27 09:21:00.889,2026-08-27 21:11:28.780,10.564904460491517,6.761179756916586,10.564904460491517,6.761179756916586,0.0,0.0,0.5625829870421324,5,9,0,0,0,,,,,33.650999999999996,355.5196,227.52045999999999,90.0,12.0,10.564904460491517,6.761179756916586,0.5625829870421324,2026-08-27 21:11:28.780,是
2021-09-18,水生根茎类,34.827,0.0,34.827,252.5472,0.0,252.5472,176.14499999999998,0.0,176.14499999999998,0.0,0.0,34.827,252.5472,176.14499999999998,52,3,2026-08-27 09:32:29.530,2026-08-27 17:46:50.057,7.251477302093204,5.057713842708243,7.251477302093204,5.057713842708243,0.0,0.0,0.4337460614834372,6,9,0,0,0,,,,,34.827,252.5472,176.14499999999998,52.0,3.0,7.251477302093204,5.057713842708243,0.4337460614834372,2026-08-27 17:46:50.057,是
2021-09-18,花叶类,134.812,-0.592,134.22,1093.8648,-5.327999999999999,1088.5368,655.58613,-3.2323199999999996,652.35381,10.781,86.248,124.031,1007.6168,599.74055,296,19,2026-08-27 09:23:09.683,2026-08-27 21:47:28.923,8.114001720915052,4.86296568554728,8.123910957744435,4.8354084865880305,0.07997062576031808,0.07884703850055327,0.680087831313057,6,9,25,1,25,0.8888888888888888,0.8888888888888888,0.08,1.0,124.031,1007.6168,599.74055,270.0,19.0,8.123910957744435,4.8354084865880305,0.680087831313057,2026-08-27 21:47:28.923,是
2021-09-18,花菜类,35.325,0.0,35.325,396.374,0.0,396.374,236.32425,0.0,236.32425,13.763,137.63,21.562,258.744,144.24978000000002,78,1,2026-08-27 09:12:26.561,2026-08-27 21:44:21.354,11.220778485491861,6.6899999999999995,12.0,6.69,0.3896107572540693,0.3472225726208076,0.7937219730941703,6,9,31,1,31,0.8333333333333334,0.8333333333333334,0.2903225806451613,1.0,21.562,258.744,144.24978000000002,47.0,1.0,12.0,6.69,0.7937219730941703,2026-08-27 21:44:21.354,是
