销售日期,品类,当日单品数,单品数,销量集中度HHI,前三单品销量占比,固定篮子覆盖率,当前权重与基准权重距离,前一日销量集中度HHI,前一日前三单品销量占比,前一日当前权重与基准权重距离
2021-02-18,花菜类,2.0,2,0.5048210971085149,1.0,0.9990015101366824,0.019185243325295545,0.5473365734546595,1.0,0.086838094988655
2021-02-19,花菜类,2.0,2,0.5009405392004078,0.9999999999999999,0.9990059535068321,0.046526284314739146,0.5048210971085149,1.0,0.019185243325295545
2021-02-20,花菜类,2.0,2,0.614027488546439,1.0,0.9990094229050153,0.17174131125717113,0.5009405392004078,0.9999999999999999,0.046526284314739146
2021-02-21,花菜类,2.0,2,0.5567025359535309,1.0,0.9990124774080862,0.10072135214258665,0.614027488546439,1.0,0.17174131125717113
2021-02-22,花菜类,2.0,2,0.5105743072268877,1.0,0.999015085584669,0.004717714941426518,0.5567025359535309,1.0,0.10072135214258665
2021-02-23,花菜类,2.0,2,0.5099387934981722,1.0,0.9990171381753724,0.00250730534484368,0.5105743072268877,1.0,0.004717714941426518
2021-02-24,花菜类,2.0,2,0.5102718390840326,1.0,0.9990185966072873,0.0037336732227329175,0.5099387934981722,1.0,0.00250730534484368
2021-02-25,花菜类,2.0,2,0.5509099768767638,1.0,0.9990214259160362,0.09155326390786493,0.5102718390840326,1.0,0.0037336732227329175
2021-02-26,花菜类,2.0,2,0.5000049297569766,1.0,0.9990242779179178,0.0677217391471569,0.5509099768767638,1.0,0.09155326390786493
2021-02-27,花菜类,2.0,2,0.5111386363611863,1.0,0.9990294308838081,0.0066825070074186445,0.5000049297569766,1.0,0.0677217391471569
2021-02-28,花菜类,2.0,2,0.512617224769498,1.0,0.9990351761673915,0.011404285395956872,0.5111386363611863,1.0,0.0066825070074186445
2021-03-01,花菜类,2.0,2,0.5004106234532337,1.0,0.9990391762514883,0.05472704064474991,0.512617224769498,1.0,0.011404285395956872
2021-03-02,花菜类,2.0,2,0.5882599954243708,1.0,0.9990411559169501,0.14209712305278255,0.5004106234532337,1.0,0.05472704064474991
2021-03-03,花菜类,2.0,2,0.5102542130595714,1.0,0.9990441156921075,0.0031069802771603442,0.5882599954243708,1.0,0.14209712305278255
2021-03-04,花菜类,2.0,2,0.5000076229548656,1.0000000000000002,0.9990454512743212,0.0714519822206037,0.5102542130595714,1.0,0.0031069802771603442
2021-03-05,花菜类,2.0,2,0.5024636167701628,1.0,0.9990464133949795,0.10451199486764762,0.5000076229548656,1.0000000000000002,0.0714519822206037
2021-03-06,花菜类,2.0,2,0.5030300133236354,1.0,0.9990492957038847,0.10797190520873343,0.5024636167701628,1.0,0.10451199486764762
2021-03-07,花菜类,2.0,2,0.5172035833314181,1.0,0.9990542452492505,0.1612048440208829,0.5030300133236354,1.0,0.10797190520873343
2021-03-08,花菜类,2.0,2,0.5789693868174081,1.0,0.999060687999161,0.26601688183610106,0.5172035833314181,1.0,0.1612048440208829
2021-03-09,花菜类,2.0,2,0.5370650312847325,1.0,0.9990639794859861,0.20243292277687633,0.5789693868174081,1.0,0.26601688183610106
2021-03-10,花菜类,2.0,2,0.509704635351186,1.0,0.9990661412563286,0.13527356691234818,0.5370650312847325,1.0,0.20243292277687633
2021-03-11,花菜类,2.0,2,0.526261320161204,0.9999999999999999,0.9990678058589039,0.1799821251663601,0.509704635351186,1.0,0.13527356691234818
2021-03-12,花菜类,2.0,2,0.5059553599302155,1.0,0.9990697734461105,0.0103188000079589,0.526261320161204,0.9999999999999999,0.1799821251663601
2021-03-13,花菜类,2.0,2,0.5099391987663469,1.0,0.9990717884463902,0.1353177400061676,0.5059553599302155,1.0,0.0103188000079589
2021-03-14,花菜类,2.0,2,0.511310255522198,1.0,0.9990744706995847,0.011885464350580046,0.5099391987663469,1.0,0.1353177400061676
2021-03-15,花菜类,2.0,2,0.5111691229130837,1.0,0.9990773397374226,0.01138609853944695,0.511310255522198,1.0,0.011885464350580046
2021-03-16,花菜类,2.0,2,0.5047940017164769,0.9999999999999999,0.999078992039167,0.015258298119483796,0.5111691229130837,1.0,0.01138609853944695
2021-03-17,花菜类,2.0,2,0.5827456613057432,1.0,0.999080172198678,0.14013108360449733,0.5047940017164769,0.9999999999999999,0.015258298119483796
2021-03-18,花菜类,2.0,2,0.5149049929269566,0.9999999999999999,0.9990821262901912,0.15085956293578523,0.5827456613057432,1.0,0.14013108360449733
2021-03-19,花菜类,2.0,2,0.5514491298805788,1.0,0.9990835857865963,0.22451798365857994,0.5149049929269566,0.9999999999999999,0.15085956293578523
2021-03-20,花菜类,2.0,2,0.522244869705149,0.9999999999999999,0.9990862802568945,0.0429587112181536,0.5514491298805788,1.0,0.22451798365857994
2021-03-21,花菜类,2.0,2,0.5669057065234666,1.0,0.9990884638684712,0.2464683657233246,0.522244869705149,0.9999999999999999,0.0429587112181536
2021-03-22,花菜类,2.0,2,0.5042786913452728,1.0,0.9990918920953837,0.10876570133749278,0.5669057065234666,1.0,0.2464683657233246
2021-03-23,花菜类,2.0,2,0.500509446232148,1.0,0.999093842019199,0.04628311194042264,0.5042786913452728,1.0,0.10876570133749278
2021-03-24,花菜类,2.0,2,0.5240728249440015,0.9999999999999999,0.9990955619892075,0.17184289242938655,0.500509446232148,1.0,0.04628311194042264
2021-03-25,花菜类,2.0,2,0.5126236670441164,1.0,0.9990971498628101,0.1411287189556341,0.5240728249440015,0.9999999999999999,0.17184289242938655
2021-03-26,花菜类,2.0,2,0.5121643803656376,0.9999999999999999,0.9990980934008403,0.1393605520657306,0.5126236670441164,1.0,0.1411287189556341
2021-03-27,花菜类,2.0,2,0.5002283083997485,1.0,0.9991013123020569,0.05018179992794718,0.5121643803656376,0.9999999999999999,0.1393605520657306
2021-03-28,花菜类,2.0,2,0.5033935556526369,1.0,0.9991048350985017,0.01947460953924647,0.5002283083997485,1.0,0.05018179992794718
2021-03-29,花菜类,2.0,2,0.51285979764407,1.0,0.9991081715461778,0.14078121357229956,0.5033935556526369,1.0,0.01947460953924647
2021-03-30,花菜类,2.0,2,0.553026373051678,1.0,0.999111906041247,0.10383471233408031,0.51285979764407,1.0,0.14078121357229956
2021-03-31,花菜类,2.0,2,0.5000060533596388,1.0,0.999112895502732,0.05827562111612516,0.553026373051678,1.0,0.10383471233408031
2021-04-01,花菜类,2.0,2,0.5007622451253844,1.0,0.9991142733630103,0.07934974635898115,0.5000060533596388,1.0,0.05827562111612516
2021-04-02,花菜类,2.0,2,0.5987001011848181,1.0,0.9991165793546799,0.2816972016724473,0.5007622451253844,1.0,0.07934974635898115
2021-04-03,花菜类,2.0,2,0.5080158587276442,1.0,0.9991211220576484,0.006184389934125154,0.5987001011848181,1.0,0.2816972016724473
2021-04-04,花菜类,2.0,2,0.5009277475850528,1.0,0.9991250410418602,0.07970083014076951,0.5080158587276442,1.0,0.006184389934125154
2021-04-05,花菜类,2.0,2,0.7291889369539055,1.0,0.9991288414112713,0.2813319472738408,0.5009277475850528,1.0,0.07970083014076951
2021-04-06,花菜类,2.0,2,0.5019406497448621,1.0,0.9991324098852279,0.09055233295862714,0.7291889369539055,1.0,0.2813319472738408
2021-04-07,花菜类,2.0,2,0.5124154496478076,1.0,0.9991327750831152,0.02027692782879355,0.5019406497448621,1.0,0.09055233295862714
2021-04-08,花菜类,2.0,2,0.5342864240438434,1.0,0.9991340130067763,0.07242197184960446,0.5124154496478076,1.0,0.02027692782879355
2021-04-09,花菜类,2.0,2,0.5644121715506719,1.0,0.9991351279893097,0.12079017558870894,0.5342864240438434,1.0,0.07242197184960446
2021-04-10,花菜类,2.0,2,0.5088849927002274,1.0,0.9991380032419377,0.007514260566788325,0.5644121715506719,1.0,0.12079017558870894
2021-04-11,花菜类,2.0,2,0.5042941220541183,1.0,0.9991410163516861,0.1064146150981817,0.5088849927002274,1.0,0.007514260566788325
2021-04-12,花菜类,2.0,2,0.5002534008189996,1.0,0.9991436652996066,0.048516700532754836,0.5042941220541183,1.0,0.1064146150981817
2021-04-13,花菜类,2.0,2,0.5089010172027215,1.0,0.9991452791430062,0.007885152285288837,0.5002534008189996,1.0,0.048516700532754836
2021-04-14,花菜类,2.0,2,0.5189904944189598,1.0,0.9991465295363888,0.03861682151346314,0.5089010172027215,1.0,0.007885152285288837
2021-04-15,花菜类,2.0,2,0.5002220164616084,1.0,0.9991476442411069,0.049307890245524975,0.5189904944189598,1.0,0.03861682151346314
2021-04-16,花菜类,2.0,2,0.553742312533221,1.0,0.9991482074815489,0.22349422563468346,0.5002220164616084,1.0,0.049307890245524975
2021-04-17,花菜类,2.0,2,0.5033978456718724,1.0,0.9991498280685742,0.09997700101011547,0.553742312533221,1.0,0.22349422563468346
2021-04-18,花菜类,2.0,2,0.5005683923252415,1.0,0.9991542922509642,0.07499537030125183,0.5033978456718724,1.0,0.09997700101011547
2021-04-19,花菜类,2.0,2,0.5203651137701351,1.0,0.9991571014196089,0.1587989565542213,0.5005683923252415,1.0,0.07499537030125183
2021-04-20,花菜类,2.0,2,0.5047983698602965,1.0,0.9991582716474681,0.008596631358861552,0.5203651137701351,1.0,0.1587989565542213
2021-04-21,花菜类,2.0,2,0.5242329130083611,0.9999999999999999,0.9991599428181779,0.1676452417622852,0.5047983698602965,1.0,0.008596631358861552
2021-04-22,花菜类,2.0,2,0.5453342889069962,1.0,0.9991628860549076,0.20749988478729384,0.5242329130083611,0.9999999999999999,0.1676452417622852
2021-04-23,花菜类,2.0,2,0.5148981653624738,1.0,0.9991647564159649,0.030716163119351724,0.5453342889069962,1.0,0.20749988478729384
2021-04-24,花菜类,2.0,2,0.5609465578806265,1.0,0.9991672738548512,0.11883516457609092,0.5148981653624738,1.0,0.030716163119351724
2021-04-25,花菜类,2.0,2,0.5769173235139853,1.0,0.9991738127741594,0.13945232529464308,0.5609465578806265,1.0,0.11883516457609092
2021-04-26,花菜类,2.0,2,0.5513205959998997,1.0,0.9991794316058784,0.1026427841336322,0.5769173235139853,1.0,0.13945232529464308
2021-04-27,花菜类,2.0,2,0.6291678092162387,0.9999999999999999,0.9991817615900864,0.19625612441061296,0.5513205959998997,1.0,0.1026427841336322
2021-04-28,花菜类,2.0,2,0.5000704333736259,1.0,0.9991831175054593,0.053140597892308475,0.6291678092162387,0.9999999999999999,0.19625612441061296
2021-04-29,花菜类,2.0,2,0.5008745283841582,0.9999999999999999,0.9991846026554208,0.07985441505616456,0.5000704333736259,1.0,0.053140597892308475
2021-04-30,花菜类,2.0,2,0.507149727406611,1.0,0.999185761520166,0.0019731954356924358,0.5008745283841582,0.9999999999999999,0.07985441505616456
2021-05-01,花菜类,2.0,2,0.526015804483339,1.0,0.9991873186328777,0.05635516084945535,0.507149727406611,1.0,0.0019731954356924358
2021-05-02,花菜类,2.0,2,0.5751783116256909,1.0,0.9991904390465126,0.13596878831748144,0.526015804483339,1.0,0.05635516084945535
2021-05-03,花菜类,2.0,2,0.5816224794660162,1.0,0.9991920569920596,0.14384281908444357,0.5751783116256909,1.0,0.13596878831748144
2021-05-04,花菜类,2.0,2,0.5001095190612632,1.0,0.9991935644701881,0.051847700112359715,0.5816224794660162,1.0,0.14384281908444357
2021-05-05,花菜类,2.0,2,0.5022632683138658,1.0,0.9991951883083847,0.025369650326595855,0.5001095190612632,1.0,0.051847700112359715
2021-05-06,花菜类,2.0,2,0.9292066536866093,1.0,0.999196151856302,0.4048416083434839,0.5022632683138658,1.0,0.025369650326595855
2021-05-07,花菜类,2.0,2,0.5084600851697246,1.0,0.9991960152048405,0.00594401901793235,0.9292066536866093,1.0,0.4048416083434839
2021-05-08,花菜类,2.0,2,0.5009256532646337,1.0,0.999196088235447,0.03842438105697191,0.5084600851697246,1.0,0.00594401901793235
2021-05-09,花菜类,2.0,2,0.5156814704619572,1.0,0.9991970817885106,0.029552050530550822,0.5009256532646337,1.0,0.03842438105697191
2021-05-10,花菜类,2.0,2,0.500060669041649,1.0,0.9991990114340361,0.054401663544946466,0.5156814704619572,1.0,0.029552050530550822
2021-05-11,花菜类,2.0,2,0.5070873927743569,1.0,0.9992000862389203,0.0007999137610796601,0.500060669041649,1.0,0.054401663544946466
2021-05-12,花菜类,2.0,2,0.5428205246033353,1.0,0.9992015750514054,0.08754487983621752,0.5070873927743569,1.0,0.0007999137610796601
2021-05-13,花菜类,2.0,2,0.6225119864085067,1.0,0.9992019836116814,0.18870486616345752,0.5428205246033353,1.0,0.08754487983621752
2021-05-14,花菜类,2.0,2,0.500003534425602,1.0,0.9992023785389228,0.05833347756318795,0.6225119864085067,1.0,0.18870486616345752
2021-05-15,花菜类,2.0,2,0.5372737767440341,1.0,0.9992038396948784,0.07805555573967413,0.500003534425602,1.0,0.05833347756318795
2021-05-16,花菜类,2.0,2,0.5191598664720574,1.0,0.9992054382694839,0.03933561986642757,0.5372737767440341,1.0,0.07805555573967413
2021-05-17,花菜类,2.0,2,0.5055138893288371,0.9999999999999999,0.999207974812053,0.1118459663368642,0.5191598664720574,1.0,0.03933561986642757
2021-05-18,花菜类,2.0,2,0.5737078493415356,1.0,0.999208958310247,0.1337416622503243,0.5055138893288371,0.9999999999999999,0.1118459663368642
2021-05-19,花菜类,2.0,2,0.5669697304107244,1.0,0.999209800687858,0.12462225626491683,0.5737078493415356,1.0,0.1337416622503243
2021-05-20,花菜类,2.0,2,0.5012140472843181,1.0,0.999211109250786,0.0840125119225022,0.5669697304107244,1.0,0.12462225626491683
2021-05-21,花菜类,2.0,2,0.5589881743938144,1.0,0.9992106331886714,0.11334776124364279,0.5012140472843181,1.0,0.0840125119225022
2021-05-22,花菜类,2.0,2,0.680907267020556,1.0,0.9992110362685338,0.24224634318874008,0.5589881743938144,1.0,0.11334776124364279
2021-05-23,花菜类,2.0,2,0.5893939623219826,1.0,0.9992120795583435,0.15236106037799022,0.680907267020556,1.0,0.24224634318874008
2021-05-24,花菜类,2.0,2,0.5207457559330688,1.0,0.9992150078962538,0.162347707930525,0.5893939623219826,1.0,0.15236106037799022
2021-05-25,花菜类,2.0,2,0.5217784113480008,1.0,0.9992168838343168,0.04504960246737548,0.5207457559330688,1.0,0.162347707930525
2021-05-26,花菜类,2.0,2,0.5020015074526972,1.0,0.9992181245957714,0.09180077390479792,0.5217784113480008,1.0,0.04504960246737548
2021-05-27,花菜类,2.0,2,0.5345164617813205,1.0,0.9992204188522713,0.07226656751288792,0.5020015074526972,1.0,0.09180077390479792
2021-05-28,花菜类,2.0,2,0.5589072363887198,1.0,0.9992218659664986,0.1124070660641329,0.5345164617813205,1.0,0.07226656751288792
2021-05-29,花菜类,2.0,2,0.6291404777435194,1.0,0.9992232255450052,0.19469863104835305,0.5589072363887198,1.0,0.1124070660641329
2021-05-30,花菜类,2.0,2,0.5347223613807259,1.0,0.9992256754348408,0.19267990315092715,0.6291404777435194,1.0,0.19469863104835305
2021-05-31,花菜类,2.0,2,0.5655707193811502,1.0,0.999226532805471,0.12118884287298001,0.5347223613807259,1.0,0.19267990315092715
2021-06-01,花菜类,2.0,2,0.5321504757776208,1.0,0.9992284193020674,0.06656939129829532,0.5655707193811502,1.0,0.12118884287298001
2021-06-02,花菜类,2.0,2,0.5145112293263404,1.0,0.9992303939981964,0.14635817048021788,0.5321504757776208,1.0,0.06656939129829532
2021-06-03,花菜类,2.0,2,0.525213998836042,1.0,0.9992324589940513,0.0523112961563455,0.5145112293263404,1.0,0.14635817048021788
2021-06-04,花菜类,2.0,2,0.5436090839674065,1.0,0.9992335058997105,0.08770819319365045,0.525213998836042,1.0,0.0523112961563455
2021-06-05,花菜类,2.0,2,0.5850447517730932,1.0,0.9992343263084464,0.14608743338848518,0.5436090839674065,1.0,0.08770819319365045
2021-06-06,花菜类,2.0,2,0.5149655714426644,0.9999999999999999,0.9992373512927012,0.02572349652478638,0.5850447517730932,1.0,0.14608743338848518
2021-06-07,花菜类,2.0,2,0.5427479893386172,1.0,0.9992392768677352,0.08534629319625009,0.5149655714426644,0.9999999999999999,0.02572349652478638
2021-06-08,花菜类,2.0,2,0.5025303340776872,1.0,0.9992403605580427,0.09733139380634076,0.5427479893386172,1.0,0.08534629319625009
2021-06-09,花菜类,2.0,2,0.517213780912415,1.0,0.9992414624772039,0.03189992996792539,0.5025303340776872,1.0,0.09733139380634076
2021-06-10,花菜类,2.0,2,0.6346957552163937,1.0,0.999242516454603,0.32119081540092814,0.517213780912415,1.0,0.03189992996792539
2021-06-11,花菜类,2.0,2,0.5033700458570668,0.9999999999999999,0.9992423701351989,0.10233891827616083,0.6346957552163937,1.0,0.32119081540092814
2021-06-12,花菜类,2.0,2,0.5800244004726172,0.9999999999999999,0.9992424279639947,0.13965704277500862,0.5033700458570668,0.9999999999999999,0.10233891827616083
2021-06-13,花菜类,2.0,2,0.7101228530293179,1.0,0.9992448371229141,0.2632217086699053,0.5800244004726172,0.9999999999999999,0.13965704277500862
2021-06-14,花菜类,2.0,2,0.6201900561599618,1.0,0.9992477432781643,0.1830685170614799,0.7101228530293179,1.0,0.2632217086699053
2021-06-15,花菜类,2.0,2,0.517983243675728,1.0,0.9992513270680135,0.03187380120471503,0.6201900561599618,1.0,0.1830685170614799
2021-06-16,花菜类,2.0,2,0.5367561830294044,1.0,0.9992533300373987,0.07246193466868253,0.517983243675728,1.0,0.03187380120471503
2021-06-17,花菜类,2.0,2,0.5001392498213868,1.0,0.9992536618242622,0.07226437499995811,0.5367561830294044,1.0,0.07246193466868253
2021-06-18,花菜类,2.0,2,0.5000509452048334,1.0,0.9992539414648434,0.058754252579999965,0.5001392498213868,1.0,0.07226437499995811
2021-06-19,花菜类,2.0,2,0.5221902979488863,1.0,0.9992545567885671,0.042462859568989514,0.5000509452048334,1.0,0.058754252579999965
2021-06-20,花菜类,2.0,2,0.5021141247906779,1.0,0.9992564776383661,0.031238240732066862,0.5221902979488863,1.0,0.042462859568989514
2021-06-21,花菜类,2.0,2,0.5051097131450716,1.0,0.9992584116201013,0.013093877198550288,0.5021141247906779,1.0,0.031238240732066862
2021-06-22,花菜类,2.0,2,0.5000360026170143,1.0,0.9992607129261795,0.05926168924747671,0.5051097131450716,1.0,0.013093877198550288
2021-06-23,花菜类,2.0,2,0.508706430286047,1.0,0.999261542246652,0.12945594199723456,0.5000360026170143,1.0,0.05926168924747671
2021-06-24,花菜类,2.0,2,0.5000098708816776,1.0,0.9992640988883055,0.06522208884671668,0.508706430286047,1.0,0.12945594199723456
2021-06-25,花菜类,2.0,2,0.5019065545378398,1.0,0.9992650467508768,0.09373658074915944,0.5000098708816776,1.0,0.06522208884671668
2021-06-26,花菜类,2.0,2,0.6068230037672147,1.0,0.9992664396811298,0.16919256530390497,0.5019065545378398,1.0,0.09373658074915944
2021-06-27,花菜类,2.0,2,0.5351329842218807,1.0,0.9992696865878985,0.06977464954000673,0.6068230037672147,1.0,0.16919256530390497
2021-06-28,花菜类,2.0,2,0.5157746601325919,1.0,0.9992721262372819,0.025779880664282162,0.5351329842218807,1.0,0.06977464954000673
2021-06-29,花菜类,2.0,2,0.5523835292192866,1.0,0.9992734952438312,0.098727378194637,0.5157746601325919,1.0,0.025779880664282162
2021-06-30,花菜类,2.0,2,0.5231906118716734,1.0,0.9992749296155314,0.0443412027609748,0.5523835292192866,1.0,0.098727378194637
2021-07-01,花菜类,2.0,2,0.5268773350134879,1.0,0.9992755329453156,0.052476258484836225,0.5231906118716734,1.0,0.0443412027609748
2021-07-02,花菜类,2.0,2,0.6342554437840474,0.9999999999999999,0.9992768042389237,0.1954564843374912,0.5268773350134879,1.0,0.052476258484836225
2021-07-03,花菜类,2.0,2,0.58533338027236,1.0,0.999277374232477,0.1426453265839939,0.6342554437840474,0.9999999999999999,0.1954564843374912
2021-07-04,花菜类,2.0,2,0.5621987739453151,1.0,0.9992794812825458,0.1119822225747649,0.58533338027236,1.0,0.1426453265839939
2021-07-05,花菜类,2.0,2,0.5002103482715461,1.0,0.9992811542181705,0.055224139488600096,0.5621987739453151,1.0,0.1119822225747649
2021-07-06,花菜类,2.0,2,0.5751978073827508,1.0,0.9992839018565374,0.1293256629604721,0.5002103482715461,1.0,0.055224139488600096
2021-07-07,花菜类,2.0,2,0.5426284229163736,1.0,0.9992855503809916,0.08100991725131304,0.5751978073827508,1.0,0.1293256629604721
2021-07-08,花菜类,2.0,2,0.5039226923075004,1.0,0.9992871469693522,0.11025598877437826,0.5426284229163736,1.0,0.08100991725131304
2021-07-09,花菜类,2.0,2,0.5162526343395003,1.0,0.9992895231500791,0.0253209037762539,0.5039226923075004,1.0,0.11025598877437826
2021-07-10,花菜类,2.0,2,0.5527608887181579,1.0,0.9992901300165367,0.22796352455284655,0.5162526343395003,1.0,0.0253209037762539
2021-07-11,花菜类,2.0,2,0.8974711481435418,1.0,0.9992913219616122,0.5109231814842321,0.5527608887181579,1.0,0.22796352455284655
2021-07-12,花菜类,2.0,2,0.533669706141109,1.0,0.9992934470259726,0.06689783864299784,0.8974711481435418,1.0,0.5109231814842321
2021-07-13,花菜类,2.0,2,0.578049913421006,1.0,0.9992933168187268,0.261096906069464,0.533669706141109,1.0,0.06689783864299784
2021-07-14,花菜类,2.0,2,0.9102233902077799,1.0,0.9992936915421038,0.5161442450276552,0.578049913421006,1.0,0.261096906069464
2021-07-15,花菜类,2.0,2,0.7601587465201867,1.0,0.9992948980161174,0.42285499502336565,0.9102233902077799,1.0,0.5161442450276552
2021-07-16,花菜类,2.0,2,0.5322918373993618,1.0,0.9992948974132342,0.06592828091116588,0.7601587465201867,1.0,0.42285499502336565
2021-07-17,花菜类,2.0,2,0.5015787677581136,1.0,0.9993089111141444,0.0901388480069775,0.5322918373993618,1.0,0.06592828091116588
2021-07-18,花菜类,2.0,2,0.5041409339860466,1.0,0.9993122824253677,0.01617185773522123,0.5015787677581136,1.0,0.0901388480069775
2021-07-19,花菜类,2.0,2,0.6136144245803237,1.0,0.9993270390345534,0.1774110664520691,0.5041409339860466,1.0,0.01617185773522123
2021-07-20,花菜类,2.0,2,0.7066771298851562,1.0,0.99933599736523,0.2601214935943562,0.6136144245803237,1.0,0.1774110664520691
2021-07-21,花菜类,2.0,2,0.6566786864410203,1.0,0.9993422683179615,0.21777679314044568,0.7066771298851562,1.0,0.2601214935943562
2021-07-22,花菜类,2.0,2,0.6534492262598812,1.0,0.9993442234162533,0.21415620861322782,0.6566786864410203,1.0,0.21777679314044568
2021-07-23,花菜类,2.0,2,0.8296623262064848,1.0,0.999359722943546,0.3427678362761658,0.6534492262598812,1.0,0.21415620861322782
2021-07-24,花菜类,2.0,2,0.8763550654869565,1.0,0.9993746647208444,0.37007574389705433,0.8296623262064848,1.0,0.3427678362761658
2021-07-25,花菜类,2.0,2,0.9632764253322033,1.0,0.9993757248311789,0.4167960153294962,0.8763550654869565,1.0,0.37007574389705433
2021-07-26,花菜类,2.0,2,0.8242949416286298,1.0,0.9993826662810685,0.3369436490787835,0.9632764253322033,1.0,0.4167960153294962
2021-07-27,花菜类,2.0,2,0.9359092081197451,1.0,0.9993953404423301,0.4007615423359655,0.8242949416286298,1.0,0.3369436490787835
2021-07-28,花菜类,2.0,2,0.6046168556741565,1.0,0.9993965962759076,0.16162079904783433,0.9359092081197451,1.0,0.4007615423359655
2021-07-29,花菜类,2.0,2,0.5445346108498692,1.0,0.9994041483471485,0.08157120657278194,0.6046168556741565,1.0,0.16162079904783433
2021-07-30,花菜类,2.0,2,0.6041670616814281,1.0,0.9994051117322471,0.16052949433201436,0.5445346108498692,1.0,0.08157120657278194
2021-07-31,花菜类,2.0,2,0.6573851287452043,1.0,0.999406523186253,0.2123685803908268,0.6041670616814281,1.0,0.16052949433201436
2021-08-01,花菜类,1.0,1,1.0,1.0,0.5687791042273526,0.43122089577264744,0.6573851287452043,1.0,0.2123685803908268
2021-08-02,花菜类,1.0,1,1.0,1.0,0.5690855072852555,0.43091449271474447,1.0,1.0,0.43122089577264744
2021-08-03,花菜类,2.0,2,0.8488204812025659,1.0,0.9994083235201636,0.3486200480157376,1.0,1.0,0.43091449271474447
2021-08-04,花菜类,2.0,2,0.5235578715662272,1.0,0.9994083167054215,0.03953462307302946,0.8488204812025659,1.0,0.3486200480157376
2021-08-05,花菜类,2.0,2,0.5059788042063118,1.0,0.9994082419042118,0.014839254774934085,0.5235578715662272,1.0,0.03953462307302946
2021-08-06,花菜类,2.0,2,0.8583255158664189,1.0,0.9994084477991191,0.35440897377732467,0.5059788042063118,1.0,0.014839254774934085
2021-08-07,花菜类,1.0,1,1.0,1.0,0.5694643165864255,0.43053568341357457,0.8583255158664189,1.0,0.35440897377732467
2021-08-08,花菜类,1.0,1,1.0,1.0,0.5706507660506709,0.4293492339493291,1.0,1.0,0.43053568341357457
2021-08-09,花菜类,1.0,1,1.0,1.0,0.5720466418712584,0.4279533581287416,1.0,1.0,0.4293492339493291
2021-08-10,花菜类,2.0,2,0.8925652940233937,1.0,0.9994145349216363,0.3694840695191062,1.0,1.0,0.4279533581287416
2021-08-11,花菜类,1.0,1,1.0,1.0,0.573784908366629,0.426215091633371,0.8925652940233937,1.0,0.3694840695191062
2021-08-12,花菜类,2.0,2,0.6414772795192375,1.0,0.9994149091974225,0.34036390040263476,1.0,1.0,0.426215091633371
2021-08-13,花菜类,1.0,1,1.0,1.0,0.5736437171664569,0.4263562828335431,0.6414772795192375,1.0,0.34036390040263476
2021-08-14,花菜类,1.0,1,1.0,1.0,0.5737058840838534,0.4262941159161467,1.0,1.0,0.4263562828335431
2021-08-15,花菜类,1.0,1,1.0,1.0,0.574149952163962,0.425850047836038,1.0,1.0,0.4262941159161467
2021-08-16,花菜类,1.0,1,1.0,1.0,0.5743001377788307,0.42569986222116935,1.0,1.0,0.425850047836038
2021-08-17,花菜类,1.0,1,1.0,1.0,0.5744362219463328,0.4255637780536673,1.0,1.0,0.42569986222116935
2021-08-18,花菜类,1.0,2,1.0,1.0,0.5746895416160761,0.4253104583839239,1.0,1.0,0.4255637780536673
2021-08-19,花菜类,1.0,1,1.0,1.0,0.574889191461537,0.42511080853846295,1.0,1.0,0.4253104583839239
2021-08-20,花菜类,2.0,2,0.500191984102045,1.0,0.9994172306728637,0.0658558502523276,1.0,1.0,0.42511080853846295
2021-08-21,花菜类,2.0,2,0.5012840262519862,1.0,0.9994175249926156,0.050258701890342136,0.500191984102045,1.0,0.0658558502523276
2021-08-22,花菜类,1.0,1,1.0,1.0,0.5749813062136324,0.4250186937863676,0.5012840262519862,1.0,0.050258701890342136
2021-08-23,花菜类,1.0,1,1.0,1.0,0.5750230649991431,0.4249769350008569,1.0,1.0,0.4250186937863676
2021-08-24,花菜类,1.0,1,1.0,1.0,0.5751405472243175,0.4248594527756825,1.0,1.0,0.4249769350008569
2021-08-25,花菜类,2.0,2,0.5575765120804166,1.0,0.9994183937243009,0.09432002429307054,1.0,1.0,0.4248594527756825
2021-08-26,花菜类,2.0,2,0.7863629035687427,0.9999999999999999,0.9994184641737085,0.30298571058407026,0.5575765120804166,1.0,0.09432002429307054
2021-08-27,花菜类,2.0,2,0.5481372225803853,1.0,0.9994186371928093,0.07962747372607024,0.7863629035687427,0.9999999999999999,0.30298571058407026
2021-08-28,花菜类,2.0,2,0.8189497552522795,1.0,0.9994187747856136,0.32380564369275333,0.5481372225803853,1.0,0.07962747372607024
2021-08-29,花菜类,2.0,2,0.5632445738811285,1.0,0.9994193438123609,0.10192904381312712,0.8189497552522795,1.0,0.32380564369275333
2021-08-30,花菜类,2.0,2,0.561226658515884,1.0,0.9994199774186829,0.09898564927441866,0.5632445738811285,1.0,0.10192904381312712
2021-08-31,花菜类,2.0,2,0.7904412257686755,1.0,0.9994203323120954,0.4577072043677216,0.561226658515884,1.0,0.09898564927441866
2021-09-01,花菜类,1.0,1,1.0,1.0,0.5758053392941377,0.4241946607058623,0.7904412257686755,1.0,0.4577072043677216
