销售日期,分类名称,日总销量,日销售额,条数,单品数,日批发成本,批发价覆盖销量,日平均售价,日加权批发价,月份,星期,月份_02,月份_03,月份_04,月份_05,月份_06,月份_07,月份_08,月份_09,月份_10,月份_11,月份_12,星期_2,星期_3,星期_4,星期_5,星期_6,星期_7
2022-08-22,花菜类,45.204,407.6388,88,2,199.74393,88,9.017759490310592,2.2698173863636364,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-08-23,花菜类,43.039,390.24559999999997,88,2,196.6214,88,9.067255280094797,2.234334090909091,8,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2022-08-24,花菜类,43.512,388.3728,77,2,188.61756,77,8.925648097076667,2.449578701298701,8,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2022-08-25,花菜类,63.776,574.5004,134,2,307.7592,134,9.008097089814349,2.2967104477611944,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2022-08-26,花菜类,45.894,415.2564,87,2,239.53482000000002,87,9.048163158582822,2.7532737931034488,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2022-08-27,花菜类,57.998,565.3100000000001,128,2,326.7506,128,9.747060243456673,2.5527390625,8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2022-08-28,花菜类,88.504,850.6,186,2,520.62728,186,9.610865045647653,2.799071397849463,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2022-08-29,花菜类,45.407000000000004,414.3284,104,2,313.7933,104,9.124769308696896,3.017243269230769,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-08-30,花菜类,66.738,800.856,166,2,441.62496,166,12.0,2.660391325301205,8,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2022-08-31,花菜类,35.261,462.716,82,2,263.62467,82,13.122600039703922,3.2149349999999997,8,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2022-09-01,花菜类,47.503,608.526,103,2,376.49636,103,12.810264614866428,3.6553044660194174,9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2022-09-02,花菜类,42.416000000000004,547.22,95,2,343.41716,95,12.90126367408525,3.6149174736842107,9,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2022-09-03,花菜类,50.065,635.654,111,2,413.21184,111,12.696574453210827,3.722629189189189,9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2022-09-04,花菜类,58.367,754.244,130,2,470.72657999999996,130,12.922439049462882,3.620973692307692,9,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2022-09-05,花菜类,50.342,653.078,106,2,420.81944999999996,106,12.972825871042073,3.9699948113207544,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-09-06,花菜类,33.115,422.266,68,2,279.60508,68,12.751502340329155,4.111839411764706,9,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2022-09-07,花菜类,36.812,515.368,78,3,322.65567999999996,78,14.000000000000002,4.136611282051281,9,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2022-09-08,花菜类,41.84,585.76,100,3,348.45357,100,13.999999999999998,3.4845357000000003,9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2022-09-09,花菜类,67.57,945.98,155,2,564.0472199999999,155,14.000000000000002,3.639014322580645,9,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2022-09-10,花菜类,72.293,1012.102,175,2,630.42185,175,13.999999999999998,3.602410571428571,9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2022-09-11,花菜类,57.265,801.71,136,2,531.9662,136,14.0,3.911516176470588,9,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2022-09-12,花菜类,66.044,924.616,150,2,600.49396,150,14.0,4.003293066666667,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-09-13,花菜类,43.064,557.236,100,2,353.19274,100,12.939717629574586,3.5319274000000003,9,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2022-09-14,花菜类,33.92,433.906,76,2,277.52635,76,12.792040094339622,3.6516624999999996,9,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2022-09-15,花菜类,21.549,269.966,51,2,171.46454,51,12.52800593995081,3.3620498039215687,9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2022-09-16,花菜类,37.213,429.584,79,2,298.12136,79,11.543922822669497,3.7736881012658228,9,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2022-09-17,花菜类,62.577,726.6990000000001,144,2,485.1732,144,11.612876935615324,3.3692583333333332,9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2022-09-18,花菜类,57.716,668.776,127,2,402.34695999999997,127,11.587358791323028,3.168086299212598,9,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2022-09-19,花菜类,37.255,431.873,82,2,238.77322,82,11.592350020131525,2.911868536585366,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-09-20,花菜类,38.15,420.11400000000003,81,2,228.19629999999998,81,11.012162516382702,2.8172382716049382,9,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2022-09-21,花菜类,32.068,344.4064,65,2,190.64244000000002,65,10.73987775976051,2.9329606153846157,9,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2022-09-22,花菜类,48.117,504.5872,102,2,277.52178000000004,102,10.486672070162314,2.720801764705883,9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2022-09-23,花菜类,52.59,536.9048,118,2,305.18574,118,10.20925651264499,2.5863198305084745,9,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2022-09-24,花菜类,68.758,711.3796,140,2,406.04359,140,10.346135722388668,2.900311357142857,9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2022-09-25,花菜类,49.526,545.8272,98,2,313.45588000000004,98,11.021023300892459,3.1985293877551024,9,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2022-09-26,花菜类,27.747,300.8292,55,2,179.85387,55,10.841863985295708,3.2700703636363637,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-09-27,花菜类,21.114,215.676,55,2,126.90198000000001,55,10.214833759590793,2.3073087272727273,9,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2022-09-28,花菜类,31.205,322.2844,70,2,191.96624,70,10.327973081236982,2.742374857142857,9,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2022-09-29,花菜类,24.432,245.9688,55,2,144.99981,55,10.067485265225933,2.6363601818181817,9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2022-09-30,花菜类,38.331,400.276,88,2,238.01559999999998,88,10.442618246328037,2.7047227272727272,9,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2022-10-01,花菜类,64.375,694.9456,132,2,415.70877,132,10.79527145631068,3.1493088636363638,10,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2022-10-02,花菜类,51.346,539.6364,114,2,326.11902000000003,114,10.509804074319325,2.860693157894737,10,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2022-10-03,花菜类,42.28,438.5164,95,2,256.98816,95,10.371721854304635,2.7051385263157894,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-10-04,花菜类,46.275999999999996,510.5596,100,2,286.92015000000004,100,11.032924193966636,2.8692015000000004,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2022-10-05,花菜类,39.917,479.004,94,1,286.60406,94,12.0,3.048979361702128,10,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2022-10-06,花菜类,71.588,761.2072,140,2,422.46028,140,10.633167569983796,3.0175734285714286,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2022-10-07,花菜类,84.51,813.6048,176,2,531.30876,176,9.627319843805466,3.018799772727273,10,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2022-10-08,花菜类,35.03,341.63439999999997,73,2,229.79376,73,9.752623465600912,3.1478597260273973,10,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2022-10-09,花菜类,41.606,404.216,85,2,266.84415,85,9.7153295197808,3.1393429411764706,10,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2022-10-10,花菜类,41.859,404.4228,84,2,260.12283,84,9.661549487565397,3.0967003571428573,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-10-11,花菜类,25.248,277.2328,57,2,164.1317,57,10.980386565272497,2.8795035087719296,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2022-10-12,花菜类,25.269000000000002,275.2,59,2,165.66442,59,10.890814832403338,2.807871525423729,10,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2022-10-13,花菜类,27.996,303.0548,66,2,184.87483,66,10.82493213316188,2.801133787878788,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2022-10-14,花菜类,9.171,102.5928,21,2,63.28638,21,11.186653581943082,3.013637142857143,10,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2022-10-15,花菜类,56.751,625.4096,117,2,385.46094,117,11.020239290937605,3.2945379487179487,10,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2022-10-16,花菜类,53.177,582.1772,121,2,365.17908,121,10.947913571656919,3.0180089256198346,10,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2022-10-17,花菜类,29.683,317.9228,64,2,204.81853999999998,64,10.71060202809689,3.2002896874999998,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-10-18,花菜类,47.305,495.2156,111,2,314.88897000000003,111,10.46856780467181,2.8368375675675677,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2022-10-19,花菜类,27.877,328.7448,52,2,223.95837,52,11.79268931377121,4.306891730769231,10,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2022-10-20,花菜类,30.363,335.2528,69,2,204.76308,69,11.041491288739584,2.9675808695652175,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2022-10-21,花菜类,95.213,1025.7456,200,2,606.38125,200,10.773167529644061,3.03190625,10,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2022-10-22,花菜类,56.496,586.1904,124,2,333.05412,124,10.375785896346644,2.685920322580645,10,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2022-10-23,花菜类,38.66,412.96,86,2,239.62640000000002,86,10.681841696844284,2.786353488372093,10,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2022-10-24,花菜类,23.031,252.2192,51,2,152.69256000000001,51,10.951291737223743,2.9939717647058828,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-10-25,花菜类,33.984,361.3028,81,2,218.03866000000002,81,10.631556026365347,2.6918353086419757,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2022-10-26,花菜类,29.875,301.36879999999996,74,2,178.3283,74,10.087658577405856,2.409841891891892,10,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2022-10-27,花菜类,21.197,238.564,42,2,152.55738,42,11.254611501627588,3.6323185714285713,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2022-10-28,花菜类,37.551,337.563,79,2,240.25443,79,8.989454342094751,3.0411953164556964,10,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2022-10-29,花菜类,64.488,572.235,136,2,376.72151,136,8.873511350949014,2.7700111029411767,10,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2022-10-30,花菜类,76.791,626.6171999999999,173,2,352.12518,173,8.160034379028792,2.0354056647398844,10,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2022-10-31,花菜类,47.777,349.751,105,2,206.8652,105,7.320488938192017,1.9701447619047618,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-11-01,花菜类,37.849000000000004,310.83459999999997,91,2,189.64687999999998,91,8.212491743507092,2.0840316483516483,11,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2022-11-03,花菜类,63.801,440.0036,146,2,271.46949,146,6.896500054858074,1.8593800684931507,11,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2022-11-05,花菜类,70.758,505.9754,151,2,291.4652,151,7.1507871901410445,1.9302331125827814,11,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2022-11-06,花菜类,75.888,519.408,144,2,317.39877,144,6.844402277039848,2.204158125,11,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022-11-07,花菜类,47.225,298.7728,97,2,196.5542,97,6.326581259925887,2.0263319587628867,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-11-08,花菜类,41.117,259.1152,86,2,169.14282,86,6.301899457645257,1.966776976744186,11,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2022-11-09,花菜类,29.55,195.8784,62,2,130.48968,62,6.628710659898477,2.104672258064516,11,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2022-11-10,花菜类,31.734,219.5328,66,2,119.45246999999999,66,6.917905086027605,1.809885909090909,11,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2022-11-11,花菜类,44.014,284.4416,93,2,148.97969,93,6.462525560049075,1.6019321505376345,11,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2022-11-12,花菜类,52.402,355.1744,117,2,193.54202,117,6.777878706919583,1.6542052991452991,11,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2022-11-13,花菜类,50.219,326.152,113,2,182.13334,113,6.494593679682988,1.6117994690265487,11,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022-11-14,花菜类,36.875,229.7488,87,2,127.56707999999999,87,6.230475932203389,1.4662882758620688,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-11-15,花菜类,37.495,232.2964,87,2,148.92229,87,6.195396719562609,1.711750459770115,11,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2022-11-16,花菜类,17.937,115.8108,41,2,74.3448,41,6.456531192507108,1.813287804878049,11,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2022-11-17,花菜类,38.752,212.821,83,2,107.54016,83,5.491871387283236,1.295664578313253,11,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2022-11-18,花菜类,68.424,404.817,143,2,218.29326,143,5.916301297790248,1.5265262937062938,11,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2022-11-19,花菜类,122.879,793.6712,257,2,469.4692,257,6.458965323611031,1.8267284046692607,11,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2022-11-20,花菜类,97.969,581.4634,206,2,330.09036,206,5.935177454092622,1.6023803883495145,11,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022-11-21,花菜类,131.309,850.3228,252,2,494.65976,252,6.4757389059394255,1.9629355555555557,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-11-22,花菜类,36.972,202.5324,72,2,102.41496000000001,72,5.4779941577409925,1.42243,11,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2022-11-23,花菜类,31.84,191.0482,62,2,99.60813,62,6.000257537688443,1.606582741935484,11,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2022-11-24,花菜类,31.131,187.5174,61,2,96.7482,61,6.023494266165558,1.5860360655737704,11,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2022-11-25,花菜类,46.435,277.921,88,2,176.96085,88,5.985162054484763,2.01091875,11,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2022-11-26,花菜类,47.408,265.7438,97,2,65.08373,97,5.6054632129598385,0.6709662886597938,11,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2022-11-27,花菜类,3.192,15.3216,7,1,4.6603200000000005,7,4.8,0.66576,11,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022-11-28,花菜类,10.708,56.013999999999996,22,2,19.9997,22,5.231042211430705,0.9090772727272728,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-11-29,花菜类,7.624,40.2934,15,2,14.55842,15,5.285073452256033,0.9705613333333333,11,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2022-12-04,花菜类,24.722,125.0522,54,2,41.2128,54,5.0583367041501495,0.7632,12,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2022-12-05,花菜类,30.282,145.3536,71,1,44.51454,71,4.8,0.626965352112676,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-12-06,花菜类,33.994,226.36180000000002,68,2,127.55231,68,6.658875095605107,1.8757692647058823,12,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022-12-07,花菜类,24.04,168.28,50,1,103.8528,50,7.0,2.0770560000000002,12,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2022-12-08,花菜类,45.265,267.375,94,2,165.5672,94,5.906881696675136,1.7613531914893619,12,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2022-12-09,花菜类,35.891,199.91219999999998,84,2,108.35581,84,5.569981332367446,1.289950119047619,12,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2022-12-10,花菜类,55.053,304.71479999999997,114,2,186.46992,114,5.534935425862351,1.635701052631579,12,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2022-12-11,花菜类,61.213,323.0016,128,2,172.86792,128,5.2766830575204615,1.350530625,12,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2022-12-12,花菜类,21.754,110.9436,51,2,56.773619999999994,51,5.099917256596488,1.1132082352941175,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-12-13,花菜类,35.524,201.3252,72,2,141.49937,72,5.667300979619412,1.9652690277777778,12,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022-12-14,花菜类,40.701,250.3956,88,2,152.59437,88,6.1520748875949,1.7340269318181818,12,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2022-12-15,花菜类,44.891,271.4558,94,2,164.33585,94,6.046998284734134,1.7482537234042552,12,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2022-12-16,花菜类,28.131,190.6338,53,2,131.80569,53,6.776644982403754,2.4868998113207548,12,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2022-12-17,花菜类,43.945,306.2752,71,2,222.90856000000002,71,6.969511889862328,3.1395571830985918,12,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2022-12-18,花菜类,68.962,404.7022,145,2,260.70796,145,5.86848119254082,1.7979859310344828,12,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2022-12-19,花菜类,47.456,265.2482,103,2,171.92684,103,5.589350134861767,1.6691926213592232,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-12-20,花菜类,45.501,294.8592,96,2,189.30591,96,6.48027955429551,1.9719365625,12,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022-12-21,花菜类,72.494,439.84,172,2,294.57934,172,6.067260738819764,1.712670581395349,12,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2022-12-22,花菜类,33.671,213.7264,69,2,147.1875,69,6.34749190698227,2.1331521739130435,12,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2022-12-23,花菜类,29.486,185.7568,58,2,129.49342000000001,58,6.299830427999728,2.2326451724137932,12,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2022-12-24,花菜类,47.279,325.6576,110,2,213.35109,110,6.8879967850419845,1.9395553636363636,12,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2022-12-25,花菜类,51.689,349.22799999999995,121,2,230.22142,121,6.756331134283889,1.9026563636363636,12,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2022-12-26,花菜类,27.542,186.4888,70,2,128.4262,70,6.771069639096652,1.83466,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-12-27,花菜类,39.024,271.4256,85,2,194.5008,85,6.955350553505534,2.2882447058823527,12,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022-12-28,花菜类,34.687,257.582,72,2,189.85852,72,7.42589442730706,2.636923888888889,12,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2022-12-29,花菜类,24.809,184.03879999999998,58,2,132.56251,58,7.418227256237655,2.2855605172413793,12,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2022-12-30,花菜类,29.381,192.7732,76,2,130.56517,76,6.561151764745924,1.7179627631578946,12,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2022-12-31,花菜类,37.752,312.3792,82,2,218.83320999999998,82,8.274507310870947,2.668697682926829,12,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-01-01,花菜类,39.38,297.2144,93,2,202.79494,93,7.547343829355002,2.180590752688172,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-01-02,花菜类,35.047,256.6636,81,2,179.08729,81,7.323411418951693,2.210954197530864,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-03,花菜类,30.25,322.7444,60,2,167.95009,60,10.669236363636363,2.7991681666666666,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-01-04,花菜类,26.555,281.5824,55,2,152.02879000000001,55,10.603743174543402,2.7641598181818186,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-01-05,花菜类,24.552,260.2036,48,2,144.3066,48,10.598061257738678,3.0063875,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-01-06,花菜类,27.047,291.3,62,2,174.0198,62,10.7701408659001,2.8067709677419357,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-07,花菜类,22.914,252.9572,50,2,159.04158,50,11.039416950336038,3.1808316000000003,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-01-08,花菜类,33.395,372.9528,67,2,242.53272,67,11.167923341817637,3.6198913432835824,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-01-09,花菜类,30.413,334.8168,62,2,214.09088,62,11.00900272909611,3.453078709677419,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-10,花菜类,14.91,164.0968,34,2,104.71612,34,11.00582159624413,3.0798858823529414,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-01-11,花菜类,30.216,322.39799999999997,62,2,206.45186999999999,62,10.669777601270848,3.3298688709677418,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-01-12,花菜类,27.526,307.4416,52,2,201.28518,52,11.16913463634382,3.8708688461538463,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-01-13,花菜类,28.9,297.18399999999997,59,2,176.941,59,10.28318339100346,2.999,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-14,花菜类,52.819,561.112,107,2,337.21218,107,10.623298434275544,3.1515157009345796,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-01-15,花菜类,59.967,616.5472,122,2,365.55837,122,10.281441459469375,2.9963800819672133,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-01-16,花菜类,42.324,425.41679999999997,90,2,266.18324,90,10.05143181173802,2.9575915555555556,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-17,花菜类,38.952,402.966,77,2,262.41424,77,10.345194085027726,3.407977142857143,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-01-18,花菜类,56.957,633.1104,102,3,402.91997,102,11.115585441648964,3.9501957843137254,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-01-19,花菜类,104.101,1145.8716,171,3,647.77489,171,11.007306365933085,3.7881572514619886,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-01-20,花菜类,138.786,1563.1508,239,3,890.09972,239,11.263029412188548,3.724266610878661,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-22,花菜类,34.134,373.1716,56,2,212.55766,56,10.932548192418118,3.7956725,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-01-23,花菜类,66.018,725.884,110,2,419.95779999999996,110,10.995243721409313,3.8177981818181816,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-24,花菜类,89.421,1008.12,161,2,489.38946,161,11.273861844533162,3.0396860869565216,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-01-25,花菜类,114.337,1308.594,190,3,719.58567,190,11.445061528639023,3.7872930000000005,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-01-26,花菜类,60.15,665.7484,114,3,389.34474,114,11.068136325852036,3.4153047368421054,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-01-27,花菜类,69.283,738.0592,124,3,440.10471,124,10.65281815163893,3.5492315322580645,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-28,花菜类,43.626,484.664,80,2,274.73830000000004,80,11.109521844771466,3.4342287500000004,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-01-29,花菜类,40.249,436.3428,87,2,264.88944,87,10.841084250540385,3.0447062068965516,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-01-30,花菜类,41.419,399.0628,88,2,271.28511,88,9.634776310388952,3.0827853409090906,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,花菜类,36.497,353.5876,79,2,240.84895,79,9.688127791325314,3.0487208860759494,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-02-01,花菜类,31.779,308.9788,57,2,204.90787,57,9.72273513955757,3.594874912280702,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-02-02,花菜类,41.376,402.3264,88,2,279.15384,88,9.723665893271463,3.1722027272727273,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-02-03,花菜类,52.783,512.4843999999999,106,2,338.87076,106,9.709270030123333,3.1968939622641512,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
